"Име, име на родител и презиме",Автошкола,Резултат
d72b392c7f39593760a76f464f10bd01d0664c89671175c24586374e20d5089b,Мартин,Положил
310ae815c41d29ebb6752bfe45ace5764c2d2c0561da19f48b56f5631fabf4fe,Ива Обука,Положил
1ed7e0ef94d993b4296e220f66b62805ede009ed21de9ac5b2ce17bb0e815680,Мобилити плус,Положил
f430a22e9ae5c597ee1fa13e8aad0694258a5ae290cf3a504b0f9523d3a7a241,Мартин,Положил
0abf0977d0456ba226a88e5a98d27a09f512fc002a47c5dd93e5dd8739f06d96,Тримоски,Не се појавил
8c7b188503d5b2dc5b0d1f4e957c043641d607ef0225a711b1a3fe1a5aabcc18,Ас-Коко,Не положил
b2e1afe665e66a03849e29c32363a18d5b9c10cd76f203f19109d9df10ac2be1,АР-ДИ,Не положил
847505b57d54ffca5c26095a6f44100887cdc5d7778314e2fe8deddeeffaa565,Ас-Коко,Положил
93579f1f721973b3338b97feb95a686dc5fd6fd697de31a8df5474c866c20aec,Шкорпион Обука,Положил
123aaeae052db0c76f38c11e66dbe7ee60eb58efb3a922b99a1cada8f7430dc7,Зелен Сигнал,Положил
