"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
5f448df4067c228743f4d357663c158fa2422f258e6b66b9b31bd3f7dee692ae,Елита дривинг,Не положил,,0.0
4c22e178981d4e6a87b53c35726dbb8208780aad7b38843ab717fe6b8d7e1766,АСХ Хирда,Положил,male,0.95
439cd29f09fefbac9e6b8fca4d65be9e5ec23a267b56622094758df50db049b5,АСУЦ Боро Петрушевски,Не положил,male,1.0
3f753e565d7b312be315e1d4fa91f7fbd6b27a59f15e27baa81423e9576b10c8,Нова-Нова,Не положил,male,1.0
819eb0c019624e17d05401fc029d31afc92c62967544cae8d60d59a3dffbf25d,СМАРТ,Не положил,male,1.0
f822dcf3e7bdf04515d013dd11e8ecbd117f6d4881a34863f4a0ceba572d2122,Болана ком,Не положил,female,0.98
ed693bb36d37ed15b144a64984656de7133eeadac8d4c2671899e0997bc649ef,Деива Обука 2001,Не положил,female,0.98
7d20c33d71735727aad2c8b86ef2db8090d17b9f5735f05da9f6176abdd553f9,Арт,Не положил,,0.0
b4bfe1194e5f74ed2d1ed0158034f059ad456aab0af135b9dec729f67f274783,Тримоски,Не положил,female,0.98
1f85da997a1b3e1e42163fe4fd0993c9ba52c138218e8d79d5570f0b01a9eeb7,Тримоски,Не положил,,0.0
809ad82f2f25a3434f9ffb8ec9578a38ed5f552ec10e17a78f6861e9d71a69e2,М22 М22 Дооел,Не положил,,0.0
77a3b450556ab4b87bf80bda9d61b03c3a387228cfae1fa5e085d186e26900d8,Ел Хилал - Јуниор,Положил,female,0.99
6ad87e5902e84e5215337c293b22a64a5ed1d2443df6012935fee73fce2e7095,Идол,Положил,female,0.99
90b09f69fda356668a95301c9c0b90d0a57cc7cb51b5231a185ba016720969d3,Зелен Сигнал,Не положил,male,0.62
f0358b5702517fa4019a68faec0d118527869d41cd36c46213aa553621e48252,Идол,Положил,,0.0
27635a57b4ca25d12d565beb7f4f6aea0bdc1d0e33e404dcf1878f9f4c455fbb,Кекец-О,Положил,,0.0
c444c3cce68cc667a14991c6975c4c140be777adc78f6091d6ab9351b8cc11d6,Емилија,Не положил,male,0.97
a8170ac479f9d5119889e7d483f9bfaa8cd4ecb0cddffce37add30d85662f660,АСХ Хирда,Не положил,male,0.97
5f49db78a3dae690255c8b63fc167050241f5aaf67eab098de286fef7962e540,Брм брм Л,Не положил,female,1.0
50608863f37bd52e223f23545cd4cb971a062adb61cf0d530fc85b3a92d41c7a,Зелен Сигнал,Не положил,male,0.97
7e9d336e9b1e96e28a2e9de6657514bb3c02edfdf4f90ed7a04aaf0b8064a4b7,Арт,Не положил,,0.0
c7b5d682d97eb2751a07f1eb3ae4591e549014a73c1e22e601257699b972a689,Ива Обука,Не положил,female,1.0
b902b1a1c8f17199a38a8b9af56cdd37082697ba55be9249fa0204b2741b50b0,АСХ Хирда,Не положил,female,0.99
98afc6fac5b16a619d2b7ea81ac17e684ee8a2bcce34f072c98214ec305d5aed,АСХ Хирда,Не положил,,0.0
1141a3590374f6bafb88cf4a26658e1b1cd0fbcafae9e708c0f9d4b9b1b88795,Зелен Сигнал,Не положил,female,0.89
67ff60408b76416852c3f8bf954fd112c7f5bc33276ec7d33106ef329e493ed8,Зебра АБЦ Дооел,Не положил,male,0.97
072591321a8e1551b243292c17c90e42fc657ca50d5c17992330dda5c098ae3f,АСХ Хирда,Не положил,male,0.96
a2c8a8d4095e973f8fc41b38a447ef2a684765df1f1c2b0035c962f5b30dcc41,АВТОМАК Гоце,Не положил,,0.0
40dd0a86ec7ecf524b3856a24c7b1fda3c9f454badd8abe7c577123e62d31736,Ас-Коко,Не положил,,0.0
2b9e10cc3423eadde75c9a1dfc155535610ef1222c0bda0bc2b9e55a7012f54e,Болана ком,Не положил,,0.0
41ba74e5c540524ce0db10f610174493561e19cd6d1607fad9bdead1daf7fe34,Ива Обука,Не положил,,0.0
ac941f5acccf30ddfef0c1ba435904dd58bffa01dd603e690699a954f30e6abb,Мартин,Не положил,,0.0
b941832cb0c8f56da222d3cf9a649425159747d24ead6101179c93b2f08bb726,Ас-Коко,Не положил,,0.0
fbbf551385db3fe6113d89394db6d72342911a6a3a431e031c2bf7362e354df5,Елита дривинг,Не положил,male,0.96
707be77fafd951ea2962a77afac7318dcd66d39e3be9ba699eb1a16dabbf2baf,Деива Обука 2001,Не положил,female,0.99
715812d0b4684fa16ac8a47ba0533e22bc4c059fbdaa9cea8b60998d9dea6a4f,Идол,Не положил,male,1.0
20b338d97524b19e0f0c43107812127b7b14a0eb365e345de8b562ce1c98d62c,Мобилити Плус,Не положил,male,1.0
4b5032160cf87e3427bf19ba40d28edd709a908a0a511421ae657aefe65ad022,Емилија,Не положил,female,0.98
3a36d1ecf10c3c71b4db2aca36face36c439a3004e65cf783cb5a3c28faf5214,Мартин,Не положил,male,0.99
d6caf6e4dc5a50ef36b84a64f104b79131c656ac7cb71179a860e0c20ad201ac,АР-ДИ,Не положил,female,0.94
77cbc19d9ca4bfd0c5797ff427bee4c509dd3e09a91dfa255be5301e2d966e4e,АР-ДИ,Не положил,male,1.0
732e1d200345df9a524897b09d0500c1e9a1c2d179a997ce296a5f4888fb742e,Ел Хилал - Јуниор,Не положил,,0.0
904842e1d7c302666475c7f2bdc52dabd1ddf676351dd000e0f47721425b44eb,АР-ДИ,Положил,male,0.96
a4c66199bdfeb27ba9ec0301d2a512530574d40505dc8f4687cc7e5584670342,Шкорпион,Не положил,male,0.99
87dd6085e3b945e662e8212173ba713f201267ff153449701ead2664a78dcdca,Банкина,Не положил,female,0.99
1c7db1f971d7477266b35ccdd75a82019309f7f30d7187391757521ab468bf57,Ива Обука,Положил,female,0.99
5e32718340758c3e8609623912410631dc4756ab39ce34181fa1a1a169d5a502,Шкорпион,Не се појавил,male,0.99
