"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
cde7b84836f0aa84cde4363652f173380b1bec8942b1342687548a9cf053ec28,АСХ Хирда,Положил,,0.0
d30f2f38430fd48fe0516fc7a18f3bdcf60492f22fd7ec33c14f817fed654ea0,Шкорпион,Положил,male,1.0
d73e6d9d87c8839b14c34c94c3c26f0f2bc955ee5e9a07ab988be7aad8bfe636,Кекец-О,Положил,female,0.98
8889064264fbeb5a126d52440335eaf7277ea399f7584a4b9977c910b7e757c9,Брм брм Л,Положил,,0.0
e218130408a15dbf658bdfb9e66565cf7f47b1a769e068f5d3e3ddd3546dd430,АР-ДИ,Положил,male,0.93
8b12e2b55e71b644cecfeefa3084a84a1f999729a10ca323d3b4b8428d921b91,М22 М22 Дооел,Положил,,0.0
7e1cf76c17c6eca1295285a720dd3535db2b4037e1a130e1db63cdc8a3e0369e,АСУЦ Боро Петрушевски,Положил,,0.0
5ebc8912729a565badcb6cb2e07b6bf4aef14858ad659684e3c488010094d661,АР-ДИ,Не положил,female,0.97
8a30fa2c0658b5c38133819565867d66c57a0a27a323b95705c93a0f463d9f48,М22 М22 Дооел,Не положил,female,0.96
da69a7b62d9120f4d643456496b3dc2236508faa2270c3907f628d2665126ab5,Идол,Положил,,0.0
e94e7cc364a9d99f115b4e4d1bbe80c72ec5de9c6bc9a975708db55f1e12d13f,М22 М22 Дооел,Положил,,0.0
3e56423a7a983af1636db8c25ed9570a8d539796dd0f641d42f6c371131c428f,Ива Обука,Не положил,male,1.0
6a20f3447902d81f55e2b33cc1834038444f9076339d702f525004476a14b3e2,СМАРТ,Положил,,0.0
ea992ca33350f60b336ab90c6adb8cffc2355f33793fd7e1fa9c7e5bd424a28b,М22 М22 Дооел,Положил,,0.0
6fc931d49350b223a8346ca4b0933e5bdab9707d30edfd3508a9ac47beebdd1c,Шкорпион Едукација,Положил,male,0.99
ba826d579791471421e56c93655731862d92ad5622296904ef4504ebb2375791,Шкорпион,Положил,,0.0
b8db2183be9b2d2347823e2ca52c03405850edb4fb3ca96c7e817e1a09825bff,АСХ Хирда,Положил,male,0.96
ce43c7e95e62b52bbb323fba84588c91d173982f5bf6d18a914cf5821166220f,Кекец-О,Положил,,0.0
a0cfb5f49b5e4871526c9bd736e4c3b01909bdc1d3ae7a54fdfec29234e8ccde,Алфа 2018,Не положил,,0.0
7987add2b2eeaab2bc3cb8d8d83cb7fc7858984bfd1b96cd846b6ad17e2762f9,СМАРТ,Положил,,0.0
95503540467e8f6e7f7b197764ef5d1b7138de89b69dae6ddf020020c7b3d000,Зебра АБЦ Дооел,Положил,female,0.97
658c49bd40231c2c4f76a13c1acb55197fcafbea363de5233f9e2828bc78d59e,Зелен Сигнал,Не положил,female,0.97
a697cf8378a6fb119d38753d38b366aaeb824924e6df2ea13ec1a74db2e26a5a,Европски Возач ДООЕЛ Скопје,Положил,female,0.99
c29a1b7c890ea0877c5852d9c0a3e253aca8b0e54175d468d4ce8528f4913454,Арт,Не положил,,0.0
a9fde49fc0141ebbd1dfdec24c912ed79c994cb605647ff31ab63feedcb90a46,АСХ Хирда,Не положил,male,0.97
32ae768241354517f78af05f1189ab1d0a68661cb7f4ea7ec6f890023998aeba,Ел Хилал - Јуниор,Положил,male,0.97
9e8ed752a41c7747af3c35eebf440b7af4709bbc7099c35965ef1206a38c5050,Ива Обука,Положил,male,0.99
ac75011258e7333a1120cad71517f0c33141fdd0a595a5fa11d6ee0e0557aa1d,Мартин,Положил,male,0.99
8f5580b9b2a3b3c156295375d53b9dd9ae1daf84ad2be379a635121ff4ffd5db,Бене Трејд 53,Не положил,male,0.99
7d2abecea3919cf91cf5a7a3f6eea82e17caea29a9aaef89a5e4d81f61d622ba,М22 М22 Дооел,Не положил,female,0.99
65cd66ab0e8e466c3bdf9bf69eded637f6f31a02d4930c65c3779e3f8568b714,Деива Обука 2001,Положил,female,0.99
b00b7b2897888451b5e8ce9abddd23af0583391b4e78486f0b4c55b12c7e0140,АР-ДИ,Не положил,male,0.93
3372704c306600d448dfe6f30c1627c892c500a78d8c2d6ec6b91cea243c1fac,АСХ Хирда,Положил,,0.0
33239aad90b7dda968f631495afc90c57bd813028cd0cd120a06b2d1d2e33730,Деива Обука 2001,Не положил,,0.0
