"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
e7c54f973b39f36e44456175fa5bf87673eb6b5a039097989175adad5390555c,Мартин,Не положил,male,0.89
c4cda2379ceac0fcc94504cf38e5dc6430a9bb8ce367166a03c9cc23e2aebe3e,Зелен Сигнал,Не положил,,0.0
997032a518344a6aa3701fc8bbb3e87e4ae6d9669f5d06f7fb691305a12daa37,Болана ком,Не положил,male,0.98
0517263f69ca270302b21c882848cd424ed0a2bcec1ed88b65eb03cff8dbf564,Кекец-О,Положил,female,0.98
3a6e9d351227fffbcaa7c7958e8b86a8f1bb762b74d1547de60923ebb58a296c,Кекец-О,Положил,female,0.98
2b1c1ca5c65ef33fb953d8135c8643416d0107e035308d6845b21c3410f91752,Кекец-О,Положил,,0.0
bd349ff422224721549fb5ddfb26a7fb7839c0d0605bf3beb56cd3defaef6304,СМАРТ,Не положил,,0.0
3520a9f4035a4085edfe66cb5862d20fa173ed8f72b16d9c171ffe7d3e0c72dd,АСУЦ Боро Петрушевски,Положил,female,0.99
40e26d98931fb24726d116a7c8b6dff8a623b468ae12c8491788b136efa32b04,Ива Обука,Положил,male,1.0
78bdffc3f9d4e5935e17070fa054520455edab597af7b79539d6a902d881225b,АР-ДИ,Не положил,male,0.99
76da66997886d2132eacc28effd66f4fc2776d0088998e7525d1dd87e3e38725,Ел Хилал - Јуниор,Положил,,0.0
2634f7dcdd0ed6ac97c368e1615cf6ea5914d6937a4b079784ec1a056b43484e,Арт,Не положил,,0.0
2d0f5e4f2077593055115749141a9ddc76d81744eb28cbd8cb7a45f5c6ebc0f5,Елита дривинг,Не положил,male,0.97
a9155fd7304212cdfa53449a9789ceec36885834d4abea7d75ccf10ea1a6158a,Струга-ком,Положил,,0.0
17fa318c913e73f7710194275825d0c32aa60635722c757eadfdbffc1e8d82dc,Мобилити плус,Не положил,,0.0
b88cc685c225034e65a86959afa0c5ecd943a32056db3e84dbfe9a2fdf33eb17,Емилија,Положил,female,0.98
56dea58ec4bd60dcc950c5cad081ea406d97d81951dc5760f82450447ab8dc4a,Болана ком,Не положил,male,0.86
ed6c2618efb7bacf5cc334776573141ed4907123639a44a72fc0e8bd991e2638,Идол,Положил,,0.0
03385a100b267cdce5eb344129b4d7ae5ef6c85f342f92bc22afdcd220bf8db2,М 22 Маријана 2015,Не положил,male,1.0
c3c132270e4831594b86159cb001b935ef1075c1fc9454b01b6b1c8ad1d0f45a,АР-ДИ,Положил,male,1.0
86ec5dd73552d347ade9287727540e29d2402bca6be4c7262a0976e95130ad8b,Шкорпион,Положил,male,1.0
52c1fb6d32d57f255b9a00c663ea3d53d6ca8ece67749ddfd70e6ffde31dc686,Панда-ЛТД,Положил,,0.0
8e76f5cdf4070409f30de8d280a7c44cecc72bc00ccf1ba912de09d44c2b275b,Идол,Положил,,0.0
61008e0d6cd556a08e5f40a23894c93a4182997bd7a4c74a225f4dddd8a28937,Алфа 2018,Не положил,male,0.99
957de342f340bcad071d8a39d10a7b618071658f679a234acefe4028084b0c07,АСХ Хирда,Не положил,male,0.98
b38ea3d8fde5bb58ec7fb9cd325c6158bf109b3e8e8955e54c41caa3266e8826,Арт,Не положил,male,1.0
dcc1904d7e1ad9faee2178ac465b33c879d7177f17c7eb6daf02d1e470bf6414,АСХ Хирда,Не положил,,0.0
65dfe68d2e104e4218a0df4252346711f9533a81a1480ed35aa537a687b00296,АСУЦ Боро Петрушевски,Положил,female,0.99
bef352f29dab737c9efd8e2e6a52affbe5e0cbcb9e1b38cb6f887e954db00f34,Идол,Положил,male,1.0
29db80d3aaaf1b4544ae1a4ad105d7e6a54cb2c3241d9166b9ee3bedab006f1e,Мобилити Плус,Положил,female,1.0
304e4bd744c1a98680236413c0859f7f4022722a88a5090617ed5111ddce6487,СМАРТ,Положил,female,1.0
b23a0c263beb8802d31fe1893ea719b509074cd101ec887008fe0c3f9f61b009,Кекец-О,Положил,female,0.6
4b0d99bb089601c2eeb86e887a6c61d10526f35cc1a531b070051d7de62b7392,Арт,Положил,female,0.63
eb1d3e4680658c301329678807603e12eb730ed7d5d78c15b764cb9178de7210,Шкорпион,Положил,,0.0
1d6d4fcf842541ac46509ba902344b1e956888f55735332cc02e08a71d939559,Елита дривинг,Не положил,,0.0
06761fb3066bf1075ade5377fc9f6e752237d5726384e1388d1a83149756cc52,Идол,Положил,,0.0
7581d645519dd845091f04288fedd6d5a0d98620e4640715d21a3fd67c6598b7,Ива Обука,Положил,,0.0
c28299cc59c4248b20e3c188317a4d958a647318a48be349a6cb4c53ca950ef5,АР-ДИ,Не положил,female,0.99
7e9a9cf0a999a5bd3ea37f4ac5c6f9438c66bc699e60db0e18cf4f5aff3dd6bc,АСХ Хирда,Положил,female,0.93
d88f09aaf3f08a73aa1054d2415258f7fc72718f3805836d2c2122a6eaca19d6,М 22 Марјана,Положил,,0.0
874b4201c189e6260350aba770822c66e303ab31bd71c1556d134fad37593469,Бобием,Положил,male,0.91
ab7da159117a3a101fda7771d9d2659610a30a4920b85c424012406680ac5b96,АСХ Хирда,Положил,male,0.63
5ec99d35d6faf3b757a464cf619ef41168805ed5a2b01544dd5f1f93c7385027,Идол,Не положил,male,0.95
322ad9a1e8df0e4f6dd8cfdac3124ec6a59e60cd1327ab662fd27424a62443ae,Банкина,Положил,male,0.95
75281fded24b032923d46710993e22265705ed92c2cdcaddd56b78d30112532f,Алфа 2018,Положил,male,1.0
54d2b22e2725cd0d6bbcc30d3bf5c22361c0dbbb5e019fd9379678f8f63dc7ae,Ива Обука,Положил,female,0.98
70da5c254ce1148326a3ec7f4872c3042958ec6253534794011d94bbd4c6299c,СМАРТ,Положил,,0.0
56ce2dccc34d0facd53655cb666a848694d949302d99850b92b76860ac1e31f8,Софи-Скул,Положил,,0.0
0c33af7ef48a271a490d6bf68de6d2639dec6ab6fcdd40365a10fcbb522a3c86,АР-ДИ,Положил,female,0.96
d7cb63cc164ff70adff9c41fbb22c3bcbc69e9780c30d2260807c0886ec8c3e5,М22 М22 Дооел,Положил,male,0.98
f18314dfff661465e0de21470af0b82669c54660967c58595fa14fc9c7cc545b,Мобилити Плус,Положил,female,0.98
09f5f09134bbe0e9ec61f4fdf8cd37037aff3f12d9c7ab6349a9c399ee38b55b,Ел Хилал - Јуниор,Положил,male,0.95
7e2cbc1bd3e28fae0c11e9e89359ba9147bafe6a5641e6e872b3ede438328820,Ел Хилал - Јуниор,Не положил,male,0.95
ae7275484671fe2230eb8cbfad8513d925dea08c020ec956c00447c4f8560ec3,АСХ Хирда,Положил,,0.0
cf83de0fe07937c8e9dca4acffce152ec5db76a28cbb0a735f62f956f40b82e9,АР-ДИ,Положил,male,0.99
b86188a0e403e59e7a10d151d3990e8fcd8b87524e93ac8ae41195851eb09713,Шкорпион,Положил,male,1.0
d0a3b7be4b1a6c26da399cd6c29048ed4679b11038f6a51fb428faa6caa8ff35,Зелен Сигнал,Не положил,,0.0
