"Име, име на родител и презиме",Автошкола,Резултат
81aee02df1beb4db5ed01e09e603c8f1bf38eb26366370cc585658aa068c0ece,Мартин,Не положил
166af50aa157e9e2a0498d1e01c0adace2cf277f3b0dcaf1f68778a52f3aca6b,СМАРТ,Не положил
310955603111d563bdcd89514adefef540cd9d2e9b2e78f7ee73f718f3537d27,Мартин,Не положил
2def86510b5a4f07425b78bbc745d644ed5bf67b715c41a1835cd5eb6ea468f7,Алфа 2018,Не положил
91a318afea1ccb9638f28898d25ea768ecd8533aa3881a22f38a387c6e096f2c,Идол,Не положил
686386ded7452d59f895b9b0493ed0b8aa559000b46e8506c12c1cc4a4e971b7,АСХ Хирда,Не положил
543a948ff27f4a1ffc0646f5d53a0da291f1949a489021b13aeed19c81ea7f1e,Ива Обука,Не положил
d66dd02fed6d433013aa52d200423b2a595d8d2365c06a2587902222366aeb75,АСХ Хирда,Положил
61be97fb3889574a68650fdac06b8e892fdad376cda63f605153917366ecf7ed,Бене Трејд 53,Не положил
f92549d91d8e588de6e07cb2a46b29e19c4004dcce7a2d1457c90caf2b03367f,Бобием,Положил
40ab8e1ea08402b872d4efbdc8231ab613875136736887d9cf9b254f89cc0a6e,Ива Обука,Не положил
de6ab27bb5394ce2f925cab3a51fe1885ecc9cfc27cbb6a1e175d488db3f8fbe,Деива,Не положил
24d1370faf9180cd06fbd6fbeb5969207f31b94f56ae92ee61e0427d63eab9da,Тримоски,Не положил
842927a980b86c383da538f24b391063d18a9899e13391d55e5a872f0aa6a1cd,Деива Обука 2001,Положил
5ebed8bd544f52f95f83e0c6a5e0447119c0635cef6e4bee07fb2c5e1f67c35d,Тримоски,Положил
e8c18adb05556356710649a6c1b13ee3fdcb4cc1c85c0dfe54fad1f8e698e577,Панда-ЛТД,Положил
2477e0ded1d75a3be085178da673f8d50f762e43d56ad82bc0a65bfaf559c7e4,Кекец-О,Не положил
56dac8b080980e9fd5e1798e834c67ea38a8106c303042aad318e2d7fc99d568,Шкорпион,Не положил
9f2439382661da8429b10a2a98bda5a3985c5dc06081e5c19950e2769caf62ec,Тримоски,Не положил
ea544dfa6814d05fdbbd69edf1b4de5c5e5f6d851bb61023bd8f0880628ba508,Алфа 2018,Не положил
fe3d059cac2550e9a8cc5aae133ec8bb25124b6dee55a1fff5981a8cd5cd868e,Шкорпион Едукација,Положил
05858e32e5daccc5852ce7d7a03d5fbcc6ecfc2856a7859b5621e99cbb70ed27,АР-ДИ,Не положил
cb632b617ddec55075c2d74d3cd3d3f9c6b2f61303049ffc28d40b6577f2c0bd,АСУЦ Боро Петрушевски,Положил
f3018f9e5789ed94415a1747e52383f79bf06a147a853b99e997377c24e6a16c,АР-ДИ,Не положил
bbca7a180322eb2e3af1d0f2a37db80db527650481f59bdcc80389ed92c83262,Зелен Сигнал,Не положил
d98fd47ac127fbd4f5138a832bcc318bd8aead003b141f1bf8556c5fb9e8ca0d,Тримоски,Не положил
ea8fb3b033164a17f9ac10c4c25879353e7ebee9310ada87fc833cd8d2d51d8e,Мобилити Плус,Не положил
8d44366a01370cbc239073b37bc8251b937d52ac2873e974673e619220df22a8,Алфа 2018,Не положил
4901b3db8d82acd39df8637c40dc3b678a94d53e1f866faf61a12df557126aa3,АСХ Хирда,Не положил
47341b165b0c4168b1360003553454a3434a88eec23aa6b29783999d4a6de4ad,Струга-ком,Не положил
9812cbf848fdde987985cd69e550a26c89814bd5f964d135b9fcea2be801105a,Деива Обука 2001,Не положил
02d35e56ca1d1a57091bcaba1df64ec6f621cb28d148efdb9ed11eacb0d35f27,Кекец-О,Не положил
25f17478980ef9cb093907261129016f5a0887280f7d74255e108f1eeb15b764,Деива,Не положил
158d75ecaa6c2ca8bb78b50aa325bb0600ab646c44c6fed631408f726759a2c6,Шкорпион Едукација,Положил
