"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
4efa83675396f640f93752b47335c5d9fbc44294666ef548b9d303e99be560f8,Деива Обука 2001,Не положил,female,0.97
30d094776e5365e53643160e368695b90fb2c60e486368f2622ce5184696e3ce,АР-ДИ,Не положил,male,0.83
5be8028b3b94105f050c08ebd37aa98494b7d828bf75a50b0abbb36027dec59e,Мобилити Плус,Не положил,female,0.98
334835d0172dabbd6ef6cf8fb239abae112f5b324d0379d35e8b969d8309bbbf,Шкорпион Обука,Не положил,female,0.76
e57570997b619d418f4910e0f91ab263c7f0a6791d55c06679d1544dfd5cf9bc,Бене Трејд 53,Не положил,male,0.98
a46731f64fd40ef4ab1ab602927c0a463b17811c821ae69ef67801bfd71d5716,Европски Возач ДООЕЛ Скопје,Не положил,female,0.97
d3b4d9004f45743d11b367d43aa4eff62c0c07658304c55533be275200d6daf0,Европски Возач ДООЕЛ Скопје,Не положил,,0.0
d211c07d443031f849cef04bd79e3df306c6ff357fb579b5163945cd5c741440,Шкорпион,Не положил,male,1.0
8e3872dd92c48631dddb782a271979ee6f4689b30841e0c0a08dc5c922b6fdee,АСУЦ Боро Петрушевски,Положил,male,1.0
0b2da1e8e2d23567c5043ce4ba92167b1fd521bd57525a8bd36237c2cccd6247,АР-ДИ,Не положил,female,0.98
b0255992bde9f48affb7f6cd3bdf4e17ab389b66b20a8f6c25a864096930e880,Шкорпион,Не положил,female,0.98
b0c1c8a827336f1339b8cb54dd2335b7b4e7e7e0bcf10576742ffc061f78f765,Боки,Не положил,female,0.98
9e08d0a9d40328c082ff8abc1a640b24ba4ebc28ae3dccc660a61bd4d831585d,АР-ДИ,Не положил,male,0.96
d7d2acc184d208ed15413a058c3b3beff8579f7d745beb281f9a3e3a9e6c8f52,АР-ДИ,Не положил,female,1.0
81e851c1a468de30eed1573a34048edafc435da9d62cedc526522e1b37962f6f,Елита Јуниор,Не положил,male,0.93
b03609e45a91802dc1824163f6e4a7dee21a70ea8cca727adc2bbe6429329973,Арт,Не положил,male,0.93
b913a003acb0b62478b2c402e814be70362a56d5c37169f23a2145972a8f7af6,Ел Хилал - Јуниор,Положил,male,0.93
266c2eef29009c4477e529a9b7b18d6f54c98f6cde45400bd01e22ed5e485625,Ел Хилал - Јуниор,Не положил,male,0.98
80a08cbd880de408a61f5c78c472ea8769d009500cf31f025db6dd33d3f9a0a5,Кекец-О,Не положил,female,0.98
417b5cac94fe103f9b272164af10eea44e63cdd27fb5bcb68546becb16590ccb,Кекец-О,Не положил,female,0.98
e55dabb9f0553b43504009ea50d86cf3242276f2afac651d2175fda59dce5ef6,Сигурност ГТБ,Не положил,female,0.99
b80f1e5ff5d29f011395bc68c825abf298471a812131ee3f7576369fd0393efe,СМАРТ,Положил,,0.0
82840e34ba9c6330255348163791fdffaa7c9140ee7e830e5ee82bf4c2cfe3cc,М22 М22 Дооел,Не положил,,0.0
5c9ed1cd80a87fc81c25fedef3595f865d608c0ec144b5f358cd7d80d3664a5b,АР-ДИ,Не положил,female,0.98
eb470f53c2d8a18275cd003ade2657165a403c583e5241b60635e9ff6812c87e,Шкорпион,Положил,female,0.98
4753597527fd0111d5fc2ce122f963090cfca1a15fdb2cbb059b6225b73e80bf,АСХ Хирда,Не положил,female,0.96
59f4432fb44a7deae584ae2f549ed72c823229ba92dd4e168b883874709f173e,Зелен Сигнал,Положил,male,0.96
b48c356670de7a15204a6f2e0bd9a124fbd9058e40500cb4909c9c107c15591f,Елита дривинг,Не положил,male,0.94
5f1bd581b54c017ec6945d37a49c12883b4a09a195cf4ca374e5c122970f3d18,АР-ДИ,Не положил,male,0.9
35fcb3e45374ce7a8399b33b499f5d49122b95b508064fff293cd4c06ab91e57,Банкина,Не положил,female,0.98
7b38f804377fe4d233f1fba686b4d5fd90df91b778805521605cf4673cae0256,Мобилити плус,Не положил,,0.0
3e858e0ed0e26a4849d266adad4f258775392a1118e7bee5b771667ade9df616,Зелен Сигнал,Положил,male,0.94
40d7345c9f31bbad0b31871cc7b4dd65aba44894ba2ad28cbc573bc6220252b6,Зелен Сигнал,Положил,male,0.95
83da369fe3e5bc8c3ee3cea2f79d7ffb4f954935b4d7ae515888b51b6265a698,АСХ Хирда,Не положил,,0.0
e9fe176a614feb5ac86d12a18f3b30f5c1a2c90178702a728909745afcb4c1b9,Болана ком,Не положил,,0.0
61dd66250c7a8c59e2e2a063dd377c719c7f725f884eb3597e4a96dad74d0514,Кекец-О,Не положил,male,0.99
9bb8fbfb7640920884d9fd408aeee4086df8a4ab80595708a4ca735cebb830ce,Алфа 2018,Не положил,,0.0
13b09c4d104373e4d19fd0923dd687b2510d69abc57fa0f0d23d6211e4487169,Мартин,Не положил,,0.0
