"Име, име на родител и презиме",Автошкола,Резултат
c46f47e74f973b66cdd6bfe93aeaca08c2d9246e0da53d7d26482dedd7d63bc2,Ива Обука,Положил
c4ea3f966ab17012b7b7303deca490831ca6f08083dc9cd9debd507dd4203b6d,Кекец-О,Не положил
531df206fd61478385bacade6c4afafc8f779df3e4c66b2cda9592b1eb0b813c,Драјв Скул,Не положил
116d1aebaea2b101ace8b17e9e80d3b10b6f4975f595b2364cdda261c520c79d,Деива Обука 2001,Не положил
d744851ecb06db64d5392d32459b4d50a49e9d0be123b61dcaa7f3e27edf2563,Елита дривинг,Положил
95158d5b488a7714c3c3db96c92ad66a110caca39c802a7a0ca2b08cbd3aaf53,Зелен Сигнал,Положил
39f7b484dc92247092fa43f4f85d9d58658c1870f7d76021cd2dbc2465f0102b,Банкина,Положил
96e9f354356cbbf373a7640d1022e6c2609ad81654a774c1947e8d1fcfe36950,АР-ДИ,Не положил
d62cf88ffb280e32b0f36774234e14fffa04e3b594c921ffc1c15e7b4127707e,Болана ком,Положил
9ceccdc90707e2754c9227d5fef5cf00db3c900be9f6752540cedd260dd93d53,Зелен Сигнал,Положил
730d49b4d48bee8c54a4e8bc372b9bca48c9dcbd9e61be292b6713883729a1bb,Беко Бс Дооел,Положил
85747af1bf7fa4f51b161149ef1a834470a45ad347a111c9ee22ff4496f98e69,Ел Хилал - Јуниор,Положил
3c2817e41167bf91752ffb47511e99a4c23c9e4fc0590266d027be6fd35af0fa,Мобилити Плус,Положил
6cbd2aba4e88428e3e8d3d54662657cc7587c14fa443d8ced4c178654a135a94,АР-ДИ,Не положил
9a5c1ffe61d855e65e31d866c0d09bb3b0d8a335add51b501d4cf5dd7c8ed93a,Зебра АБЦ Дооел,Положил
468341b2e60ae206d17df4600df465d0304b1d08691d6e0f8fc5ef566d88da1f,Банкина,Не положил
088e32471c0379868c6809231aca639e0d1c539d45c355b5f6e3cbe991b8c1a7,Сигурност ГТБ,Не положил
f3326e95f1ca7b5b8e0c60d665da045a88ac623b6fd5ce8fc431be86a0000921,Кекец-О,Положил
34952e387d4bf024b53d4c36608c69397836245f61a314736a63b427236cfd13,Ас-Коко,Положил
253d5e85a5bd1dfb394cbc9c791a2ecf011692b0df3f9e521cc74da813029b43,Драјв Скул,Положил
972798d80f9aa6cd8c6ce3dde5266c4b9241f71e29c6fea9e16d27e17865d84a,Арт,Положил
3a69f432e8412b9862cb0a4c751576bcc2746dfaf1e4db40f15cc3ccfb3fe2b3,АСХ Хирда,Положил
62c1c2e1d0ac9a469c7881f1c7e697f90a8c81bc0e423a80a6610ba25631f1d5,Алфа 2018,Положил
ee042d03452f3b23dca27160012f89d0290d5e0967c0c00d7b61356cb31bb346,Идол,Положил
f8969cf368832f0337561a3b8e8ad29ecbb0cc9c8d66d8ea613afa211ac41daa,Ел Хилал - Јуниор,Положил
0e670191efd55b276e839bcbc1577cdfffd9e0d422855fed78d1d37d6ae08ee1,Тримоски,Положил
a2061fe0d5fd1e9f4fbb7a173feb08ed54964414ede1dfb58b169d80f21b09e4,Кекец-О,Не положил
5737e58baffbbc208854e930d38bfc42749996f1443d567a3bdfffc4854ac756,Арт,Положил
71590f3362b584e22ed58dd432feb765c51cb533f86454931b1976604df33886,Зебра АБЦ Дооел,Положил
0b8b67a218e45961e77b3ac76510a949b103de7cf5f8d7aced7708ec99b9a9b9,Кекец-О,Положил
d902e307267e830df0b82968aee31fecf6b6145327a005d9f94382e50f5b0b45,Тримоски,Не положил
37e61af0bf0f34ec94affeb3f1b4c0a82893c6bd3909c3d567441f4711cbd9d7,Тримоски,Положил
79dff4208ff88c701e93a08743bbb4fd9af2c4b2792f87e8ab599cd4258e8e90,Шкорпион Обука,Не положил
c379bbb4e2fc34cc92ec04b8e076faa466f83e5611e83c5bb505c9a36a55e35e,Беко Бс Дооел,Положил
91bad7c9c16aa14333581245dc185bbd25f11b1448bb15e355b5ba4d4826dc74,Ас-Коко,Положил
13eb6d70d1e96588f275098d44e91661536ae24c9caf4c4148be852d3c9160c7,Мартин,Положил
48b70a8c075ada475b6521083d9c00d4e07120297418c451e439b9c4a21234ce,Шкорпион,Положил
23be80958efa39e234e9e0f5c2e29cc377cce9630735c1dd5525f704733166fa,Ас-Коко,Положил
13cac3dd0e1d6bb63ad63ff08327397b53d37b9d37dcab87211733657bd46dca,Шкорпион Обука,Не положил
84d863bd612c50a38cc4c8226c63f7e5d1f2f4beed6e0c5e921b7edd2cfd2288,Драјв Скул,Положил
793e15b58a2d5ebbbb860dba07246f139a4ee4a235440a62f6c687ce822379a0,Шкорпион,Положил
6122a2d4800bc2652409cd334f76aa3c5f6b64ab4ddce5a2c5e8dada4f7f9892,Кекец-О,Положил
56311603005789e8f8908284525fb256eaf63214b8d31037f151da7fd0fb60ad,Ива Обука,Положил
2dfff4dd72a81020aa0991b20a96056936495459c3551d30efa25f5fa65e30e0,Кекец-О,Не положил
d138437f167618047388d88d611cd0b0c91bfc5ccea9a4b4ed379bcd9e7b156c,Болана ком,Не положил
cfbfb544b13facd43ca6ece14ec6347ec08bbbf4de4598be71b34114e46ba960,Арт,Положил
933950f3d44e1c335a138bf17d51fa71fafd617882ce1a69d153689588a4fb75,АР-ДИ,Не положил
b51e3920c326e5be425485af06adc12176fd767d8166351eb5fabb3f3eca1892,Шкорпион Обука,Положил
cfaf720f61b54b67d96cefd3e4a309caf19ec0d874fedcc015e3bcd5ff2926d6,Зелен Сигнал,Положил
8102dd32203002efb95e13c4a22e94d823caa9fff7c5e3b163f22682ea8803ac,Ива Обука,Положил
61836cbddb444d855faa3b2ce64abd4958e818fb933b95ececf7249c04f693ac,Ел Хилал - Јуниор,Положил
9cb08fddc4d25f467c58c56572e0360d26a120530d9c340ba23ad1f2cb25752e,Елита дривинг,Положил
655db3259fd9d2447308fba2770cef038b049e7193ad92a0bb5ff4cb40e23438,Мартин,Положил
192ff469aa7782078dfe870a72f2c3f7b582b3292297faef20d83537e81e2e7a,Алфа 2018,Положил
f5d1a918e37f6d1bc579c574ce5897eae0621cf16277f2d6adfbdfffbeeaac82,Зелен Сигнал,Положил
