"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
25ab6417697f08821d897b09bb69ae320eb644bcc978d947517af077c0907bb2,Ива Обука,Не положил,male,0.95
e4aeb389a5173de8f5a95693d7db8078bcb9b4629a4bb95d660b685cf66fa2ae,Шкорпион Обука,Не положил,female,0.87
0df6edc62258012f3580f0dc593ed7a8c71dd5410c65469a5cd2064205e7f5a3,АР-ДИ,Не положил,male,0.97
f74135da6e8eb86a8c3a818311c87d5bb78af67c31f659f52baddfbd03a8344c,АР-ДИ,Положил,male,0.97
4d2662c459bf6a0b663608e3cd09dee3b546c195ef160530ba74c9f612618d6b,Алфа 2018,Не положил,,0.0
acf6e9bf2800d6fd24fda4a0a1e503e3709994b99146ccde70c04bcc48a8e916,Бобием,Не положил,male,0.92
1bd615e71976ac0cdcaed218df7bb550c0976fe674b37b027735a0c0a3999a19,Банкина,Не положил,male,1.0
d211c07d443031f849cef04bd79e3df306c6ff357fb579b5163945cd5c741440,Шкорпион,Не положил,male,1.0
1789800c7170c8f97d45a33bf67e08dc5f95c673b6db5e5499fb7333f0b2a3ae,Ива Обука,Не положил,male,1.0
1a8ce2b78b8c2570f3bd2457514a46c6b1930906ebf369efaa3ddc8a757ea70b,Тримоски,Не положил,female,0.98
ee07c25ececf3f8bc6443053f22cfe7628f5046bfe27d1d18c78147dc05e72f4,Струга-ком,Не положил,,0.0
e87e4a657225c933a75d019d6f5b2cfbbcbdc2d8216916a2c55b999e1e6b1359,Ас-Коко,Не положил,female,0.98
539829a2785e3f249a88b7dacdea7da2468a2331360a089a664b4971d102cbc4,АСХ Хирда,Не положил,male,0.98
3cf148fcc1b9db255e2d712bbf96717e7185dfd9bf247bcd770efa2c9d70a12e,Арт,Не положил,male,0.99
64e18ffb341b86e6afe3fcbf401be2d2d57cf26f664303c53fe2c4944ee75f22,Шкорпион,Не положил,,0.0
0d3ee7131896e8fa1a8376bf83ad240c2ab77b464233ed787f980a191e47b648,Кекец-О,Не положил,male,0.68
c00aec024c072fa3f691f30629efd31b48aab7395f6c04196c190f20d636756e,Европски Возач ДООЕЛ Скопје,Не положил,female,0.99
f989cdd15efcb6fb09aef3c0446dadcbfdc85dceabc0d158734165b9872e6116,Автомак,Положил,female,0.99
f9da03ae733bfbc21931d8967fea7125e09aa4cbe491fb3d7fce2c95937d560b,Мобилити плус,Не положил,female,0.99
9dd7a08fcba2ed94e38c6d13425b3b3863dbebf7cb67e06d7e35b118010ba7f4,АР-ДИ,Не положил,male,0.97
9482b65915e7be29326a01e5c1ca09cf61b1fb578e48b18bcce725bd03fb24fc,Зелен Сигнал,Не положил,female,0.88
552d13f4db94b08c9aa4782647bb9c30b5199bb0e3f3528ef4fd63be42918a7b,Кекец-О,Не положил,,0.0
02ca439625d7c52069bf238ac50050b62636a690f118795f6147af8c9ca7eebc,СМАРТ,Не положил,,0.0
7f537d594686823f11acce40f7dafc83dd988fbabf7748d79848969baf2c4902,Ива Обука,Не положил,male,0.97
cb8a5952a6b9bb685b84d83ee77d292563753994d4600cd74bcd0096ee62dac5,Арт,Не положил,,0.0
e7fdeae4e6a4bd333c1bc1d50f092789a372bd8c9f133e33eb25ce3be4433d21,АВТОМАК Гоце,Не положил,,0.0
9bb8fbfb7640920884d9fd408aeee4086df8a4ab80595708a4ca735cebb830ce,Алфа 2018,Не положил,,0.0
9101cdfe01feaa8ed069b2116aaacfa6ca5c0bbf9deb86732605612dd76a8223,Мартин,Положил,,0.0
223e3815725391bd33c35d92e12e4719643a5f6faa5cc3f662763f7c5ec88fae,СМАРТ,Положил,,0.0
d5b3e6f4d5449bdc12d23bbd452b316656ae7b5a12d37d28b373caf66346d3c1,Деива Обука 2001,Не положил,male,0.99
e531e7c549aece157adea50e64f96d49db11dcf3f5a674ac841384446f3b16c9,СМАРТ,Не положил,,0.0
6becf100549f2dbdca00e544420e95e6591bf3909a008511a7a3a9f9904f683f,Бене Трејд 53,Положил,female,0.82
11ebff93011710e719b054644d4307b7450276e793606b0f4daf6bc34c2dc280,Шкорпион Обука,Положил,male,0.99
84515c85686c78562579cb48c3e1a722007a2c9801b16eb93d44ea3e072b7fd3,СМАРТ,Не положил,female,0.98
205d5df1e989a17c1ca824a02a8a219f87e2ea442ec9835056a61ed71347aee6,АВТОМАК Гоце,Не положил,male,0.99
a8d837e1602bf2101d3d88e22635848c9f3903d76af864ae73159a0da8ae4631,Тримоски,Не положил,male,0.99
1957c71f5a0b76a1f448131a4ee6e1eefa988113f8d004a38798053d87067d69,Арт,Не положил,male,0.95
1eb7969aa74f99038badb098950c7061e046fd7e4754806a372c2539a37f3f7f,Мартин,Не положил,female,0.99
348baf60d40f4f9db64f6a791f1ce7d4f2f0ab9a6ab1d6474190de11f3856678,Македонија сообраќај,Не положил,male,1.0
11e4b7404de91328040720490058804650b290b103fd11b892c1da0336f34060,Сигурност ГТБ,Положил,male,0.96
a9240ff80ebb7738141543aae31994645459ae52815aa4117afc1986222a2dcc,Идол,Не положил,male,0.99
ac264c747f033ffbdee461056797d78fd66265964c7649224145f57c524f7daf,Кекец-О,Положил,male,0.99
f2ef2521605a42c8b7ac57ba354425e78fc20bab586df7c6bcd2a353483e3f8e,Бобием,Положил,male,0.99
c057b97733cd4aa628af17c471345747bd34263bbff60b3bdcfda35d8a2a21d8,Сигурност ГТБ,Не положил,male,0.97
eba9bdfd17e82d6cd4bb4062fedc51ebecf0d5fd748807984d4c8302f5f25b01,Емилија,Не положил,female,1.0
8c87ec773f754f0aff35ef2ddc2e327ab5cc54fdd260c4a2d113bc7c462676d7,Виза,Положил,male,1.0
b5c5ad5648b620e00f51f1c8cc45129e807b2e4d787e9417ab7d5adc30842569,Кекец-О,Положил,,0.0
8421bed1adc44ea849f077c36773ad2eced3bec70ea88cf47b52e260ecb18bdb,АР-ДИ,Положил,,0.0
3b0d0718aef1bf507d99cea8239a42366cbf29098ae72e614461dada791a557f,Европски Возач ДООЕЛ Скопје,Не положил,,0.0
63715709879b2816ea6894179bd21d1722c4dd2d85c2720a465cece1684e11fa,Шкорпион,Не положил,female,0.99
b00d7987d17aa923238e05229ef2340135cbc23c3cb37a2bf97f11c785f8eb8d,Драјв Скул,Положил,female,0.99
35f943258fe2d856d69586c58662c1e7e353222f6d01dda14cb5f411cfefe10e,Деива Обука 2001,Не положил,female,0.94
cc7f196cf977c664c84fccc40105e39d215ca21d9a89f09fd101c7a66b1675f8,Банкина,Не положил,female,0.73
65707a70b2fed8dd6ece33e64e2635df0b435500d5abe3a4d546c633368bee98,Ас-Коко,Не положил,male,0.98
03758e4867f89d98e107e19489104c1e4c3e78ea8062a2346d52b17815456711,Шкорпион,Не положил,,0.0
24617bdb7f2ceb5a014c863a7ae24b847bd75d13582a621f27aae9478599ce70,Ел Хилал - Јуниор,Положил,male,0.97
464f8a5d487280ef91d974f382e99ad8617cc58236f29440360b628a63dffba6,Шкорпион Обука,Не положил,male,1.0
2cd9a59e8e0a619d8defdec960542ca3cae5fbd505912569e07d04ecc0abbf59,Ива Обука,Не положил,male,0.96
d535a827fb743223542904daf9c41c965474112f5b2abc6f4f8dc19a80053be7,АР-ДИ,Не положил,male,0.96
41c4b9443ca42730dabd958eff1370bcb6d1d5210417219db3090cfaee18e565,АР-ДИ,Не положил,male,0.96
3c3420c6f47ffc1948f656992b9b46525d045205c5cdda7e546936ac8b22c6d3,Ива Обука,Не положил,male,0.97
c559aa6bb7f5fc2439c03d2fe19e42fe1afae5e372add12b180c647c9553440b,Драјв Скул,Положил,,0.0
8e3a2187b67eba055bb4bd41566b705524a7e642bc4825a63b88665006a6ef30,Мартин,Положил,male,0.97
3b87c8008364e84b8a12bc61873b05f3fe548614b572584b3cdd1bdc235396c2,АР-ДИ,Не положил,,0.0
60a987c752c752ece73ac4e6bd807f7bf065ccea4b7b28ec0eade53cc5faf9ed,АВТОМАК Гоце,Положил,female,0.98
098dc9c086993c38da02e482f5a579a138b4418e381e35ef44e9e2b52522eadf,Бобием,Положил,female,0.98
257dbf84fef81cd01fdbbafc9b37d4f98f0ab0366df6aa7cda0427873498d7a8,Ел Хилал - Јуниор,Не положил,male,0.96
2f9295a5149bf7d4ec1c8aa07fb72cc9ed9dfd9579cc1d80abea2d7dcf596603,АСХ Хирда,Не положил,male,0.9
c125fcfaff457e1cfdc1eacb17e0973aa8dae609eea099a222bd0958dc3c6b97,Ива Обука,Не положил,male,1.0
e4f951d2565b3e2e6a3be097395fd7262e5fe724ede3ecef64684632e9015b48,Арт,Положил,male,0.97
49e2e78ad876f4bbcf6f172404fc808372e0506adb52d68b6666f780ffd057bc,Ива Обука,Не положил,male,0.97
7050c5ee2633f40d19ef116fa371215d7724905304a4d1b9e86526d02330fd1b,Зелен Сигнал,Не положил,male,0.97
5d29e511003bb02e9787caecd9bd1ecb6daffc1c1225a13311dc3536a7875690,АСХ Хирда,Положил,,0.0
7582f102ac26c0d103b254967385de46a2a1e68bba6908781bc0b997a2cac55c,Ива Обука,Не положил,,0.0
646dfb8ad822efacce4083e56ad42fae3034b195dac736de674d558d9752bcfb,Мартин,Не положил,,0.0
d6b2efc9304d469251a12bab300aef8b89e9a2fd6a82e152c1836a1c8af4adff,Мартин,Не положил,,0.0
f99aa6a1825769957407e2553403ee6ba3b7def273f4e69d34af5ee830532665,Алфа 2018,Положил,female,0.99
ae8290f8350d5ced7b1b5a453a5004bdbaf332074d9cec3b601daa1ce4f5681c,АР-ДИ,Не положил,male,0.97
2fdd908272205e1fa74cc4c1e10a67e98c12d1b6b90c87f4ade14bef97c9055d,Бобием,Не положил,male,0.99
a071ee9ff25e90a499ee77e011519739d392cb035f064bfd0a76a720353a1e6c,Мартин,Положил,male,0.99
d2f9de7d11d058597db960fa3fbde2cdf97807841aae6714175d16b806c45484,Мартин,Не положил,male,1.0
d9ed1ca10d8d52483cec4db85d1bd00cca6c6dfeceb7c4419a107884715ead42,Бобием,Положил,,0.0
