"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
5e205b7f2c1b2f3ca8bbc4851fa5ec4efe9389bc77509d1087aa4b5755fac5a6,Идол,Положил,female,0.99
0a654a19d7972c354a872777593570a23a1f9f0c4a2f18c8023c18c7af0f6520,АСХ Хирда,Не положил,male,0.75
7ddc3a1095179a7db7b6b1e7e8e3987d49d766aae53a18d1474f001ad4385e1d,Мобилити Плус,Положил,male,0.9
98121ed8f8dc096c5e956974cb8f43887d5306dd581aac98c1eee92394dced37,Зелен Сигнал,Не положил,,0.0
a2200566527c2ea2daf9140031982ec49ae0a20c03cb840cc39415e13160c87a,Брм брм Л,Не положил,,0.0
2da5398544fd8912ed882eba2f7ca5c2549337d8a5e64219a2af02c76bef7a01,Ас-Коко,Не положил,male,1.0
c3d5eddb2777ebc6241fe6cf8578552e15b6d49d1566363565f4a253bb935c6e,Алфа 2018,Положил,male,0.98
8a4d2cbc584efb4885c9ff9b21fe74f65e0c6bf6a4e8fd4c48ae7c2ad1096b8d,Зелен Сигнал,Положил,,0.0
4055ec0cb40aea7691976c4e94f7c1d2c631655f931887c197804f76c7cb3fe3,АСХ Хирда,Положил,,0.0
3b0a50dcf815ba4c7de1b4967424c554d857b7571d5e4d0b177f2569515ee01b,Елита дривинг,Не положил,,0.0
97819d105168e9d0b165d6cfaef3c1f6a7545ab8cda55b8f18d7b15c61a3cc1a,Ива Обука,Положил,male,0.69
271936b8025c57994de0ee3b3d8f8ca19cae1b2626c4566c7dcf2f3aba063e52,Ас-Коко,Положил,female,1.0
8b61cb9525009489706e401fcaba15437f92ff84bd75668a41fa90547e9d2b4d,Ива Обука,Положил,female,0.82
a833747802c8f9dd1d7d867a3c5e1a149c58d9b94e46a81e38b03e03ea0eab9d,Европски Возач ДООЕЛ Скопје,Положил,,0.0
ea544dfa6814d05fdbbd69edf1b4de5c5e5f6d851bb61023bd8f0880628ba508,Алфа 2018,Не положил,male,0.64
05294b9407bffa433e88c99d38f140ff50ba674fa6d8dc60027980d99a9c8729,Болана ком,Положил,,0.0
a989479ee7c5b8f7e8927cab4bc6bce0a9154c29e7f07dc61102b7f055ea36a4,Ива Обука,Положил,,0.0
bc61d6ea5c44ef46bc1a00343d90fd24cef3df1c805c664dc31e5147c26fd394,Струга-ком,Не положил,female,0.98
502a635b1f3a31d3c497408703080bea25a9a8faa798b6bb7d7272b5b0e00b2f,АСХ Хирда,Не положил,male,0.97
21bfa25d43f42819bc28039b6551a513c6521452e19c8c55175e4dac14aaaa63,Сигурност ГТБ,Не положил,male,0.99
2de33f75257eef9ea9ac5f50e109ce5bfe7eeb6bcce7823e973a207adcadb8fe,Ива Обука,Положил,female,1.0
118222cf0a0dfba293b41252e7bc1278811dc634c5cb94b54f4741b8218bf383,Ива Обука,Положил,male,0.98
3e78b54cf1a80c6f0b2c4029db5eaba14930554714d48daf40c8ab432f57e800,Емилија,Не положил,female,1.0
c3dfe54297ae2849cd84ff15c1fa6b4db7a5e8b25b81a0d9f82893c4ed2fc1f8,Ас-Коко,Положил,male,1.0
dfd50a85e0daf40588e44f7328ca9b90d9be6586662fc0e28052d3c11fb706a7,Мартин,Положил,,0.0
