"Име, име на родител и презиме",Автошкола,Резултат
6067713d18373baf6ca14e7b81622c0581f6b70b0cdca8950ea0612215db9aa7,Ива Обука,Положил
0a4ed9bd48c41b74387c6277360fa62d4d38894a482294640d2d6331229da3ad,Ива Обука,Положил
72da5684fbdc3341d2ca462d9ef98ec00b660a71b75446ee9a8ab1dc97f4d1dc,ЊУ ФОКС,Не положил
2e921e9cc2a94edfa5e2dad7493ccded4bcd7e0f80d9a76a250a23de4d947f87,Алфа 2018,Положил
41c4c90d62fe0654fb896787b988ffe86f5b62dd2b5592c2bfb1d69c91a1ab31,Бобием,Не положил
c5a0d14c95ecc892b6b055d6d9cf8b546ab1b49a5fa0313af57b4bdb9b511702,АСУЦ Боро Петрушевски,Положил
dbea58543c738d3c867f2df0ff0acb2ba8a49d35feda38b4696ef1fb19e407b9,Зелен Сигнал,Положил
b3e55df4c5c1622c290af42a76db66370220dd6f05a21aaa177af2b2ea3f6961,Идол,Не положил
c527d2e997d74f40bc1b3078953be5523203626e0e9a0433a884e517599caf82,Шкорпион Обука,Не положил
6038cc07b5279800813f80089a6f9a5eda017cd8cf3b8a7a0f144e4f32b054b1,Бобием,Положил
620f9b4764e14109ba4e0ac9ca99d47f031c146e23a7de58f28a8cf62aa1fb24,Бене Трејд 53,Не положил
aaecb7fb26f9a4cc6f6ad5ff1602e0f0d85db5a59e0f44a29f3ec03d27a3c115,Зелен Сигнал,Не положил
87d292f8e5fbfc4dd49c02a5f3dfe2265745fb04a8d9efe3e52333c7ef2adf36,Деива Обука 2001,Положил
d1d762453893c4dcb70ea2d85993373ea911530f3aa57fbc2f645b02a2bb7467,Мартин,Не положил
b09255159e68de038a9baaa0ad95a0a030eb75dd49d615e0acfe29bed72fc4d1,АР-ДИ,Не положил
8827cfc70770cce8a086b650585e9526b6c46da3cee0d50bb2d35e4643737934,Шкорпион,Положил
3acb80392e47e18f69e4e7f8c1a0a82c06dcab54d3704e222886432d4ccaae43,Банкина,Не положил
2e792159244ba9d94422cca1d35e9d61d881e6f79e53024477b2359fceeb18fa,АСУЦ Боро Петрушевски,Положил
a86893f80417cd49bd114833ecbbd3ba6059a4bc53b259019363e40b5f5ee3f9,Зелен Сигнал,Положил
778e098eea66d0b7c9853474cea89db1dfb2e5cf6ef9489e76a3d56c4fe379b6,Ива Обука,Не положил
4dd252322910724894e9898b757a24cac688547a575982ff50ba1e7cccf73d1f,Беко Бс Дооел,Не положил
b11213595d81691520e5ecb3aa6c589878fe8338b2dc40c058d99f12fc24a1c8,АСХ Хирда,Положил
1df38ca2bd127c8d4c85b6f337d617fcdebebd456cec05423ec1b943342ae8bf,Ива Обука,Положил
0fc59dd988031fc2b957c3cf7daa836bba783da1f3737e098d6ddcee7236e62a,Шкорпион,Не положил
c0cf5642c317d028c3aea0cd7b6f099cc1004be2a4293d19b9273626c81fd646,Арт,Не положил
a9b2ff2bc5d450f43e0a66ae56c317b3cb739807b77a301ac3bcd3cd7b63dfcc,Зелен Сигнал,Не положил
29e331661a2d0372b87e942c8f497a9b1b46bf3b4364779d42022c3d4d052dc1,Шкорпион Обука,Не положил
94e131c62bc9e8ab4c4d851bc0e79fffc8a4b5cd098c63e33a640d2c5577b665,АР-ДИ,Положил
a8d49be06d685254468617281e6da1142635467535aab3a3b1805888b45e8598,Мартин,Положил
3947fb7859d3773af084e123439f831abe0dd4e5bb5592c9e457327633d7a976,Зелен Сигнал,Не положил
a4be7c5a21c2bd157aa9a07017299f5edbfbf4557eca1b8d9e6fd98aa8e9f644,АСХ Хирда,Положил
0e35d49ec7963aa59438bc467c0e026c617b72cf010362b1c7a0ad4f2f3f4929,СМАРТ,Не положил
e724055cc6d02bd17189dc222ddf279d1b8db724a15361e7dd342d69a1458cf5,АР-ДИ,Положил
2ef32c1d4d5c1b0a57ec71ef9af3581670570e7b91d76e0aa68f6a19cd032aaf,Ива Обука,Положил
ccf3ad3d4cdac7110e0f3f1825e11cb5d9076f0d107382b7c79b28f2ce180f2d,Сигурност ЛНБ,Положил
04362c64d6d224a6b8b9d0f116c1514fff0df6775cc706102930253f44df0c12,Мартин,Не положил
d934df3c51513ad6ca8326db52ccd997c9723d0cd1455c1c15e81b42ac5f5592,Драјв Скул,Не положил
e33a82daf7d3fcc8aa1ee7380ad12faf347829f0188924530caa707234c0dfa9,Ас-Коко,Положил
623c26fa22633d25137f512fe4595b0d94f56b0f1e2f515f7661a79f2ee7a9a2,АСХ Хирда,Не положил
e814225475c37db62d58cd7f1d7b62324c1cef618ff454372cfa28605d4628a3,Шкорпион Обука,Положил
778f30f55a0fd88a0acdf8dff3b0d50bdee512967104f5fc799589858831a09d,ЊУ ФОКС,Не положил
c980448d8ed592ef2b19172c865384ed2fa3aa2d60df55cde6a6f4e84b20867d,Алфа 2018,Положил
35d625314e053f1532204a6766f621f4edf51b50c3bb0e1b4844e5d095b20e91,Мартин,Положил
927cee6cd22058acb8aa4c1fa2811eabcd8ec47db75df430a7c82bcf68ce7f58,Ива Обука,Положил
7428d89e3d9e3361cf9d79acce1a1af6b2b52d9fd7338bb303315f7a3f2e7f4d,Кекец-О,Положил
1e28b40a075e58bf80d3329d0a7749231c19f5ddbe611f89c67d7e0b69eec1a2,СМАРТ,Положил
ed8aa4f8ca2d589168fc4279aa20e7e0731a5fdd80ec9e0d5b455b0dda9c38b5,АСУЦ Боро Петрушевски,Положил
39688bce24f0ab4040ed260307dc87b09e7ba574075861174eaa51fa9251abc1,Кекец-О,Положил
8911b9232fcb6430adf35e15a2c7d7e36bbc84f1086914568bfbb912ee8ca494,Ива Обука,Не положил
f0b8cc42dc9e7e60c26f127d407a97edcf952d8a6e1704c16299661a2881cc05,Мобилити Плус,Положил
bd47b4167200a75baf8c449293628bed54c1022a3f26a725faa2f520d21f39eb,Софи-Скул,Не положил
67d7160b1c8312278b72b5ac24f58752ad8b205207c8fe956a2b364b51d13714,Шкорпион,Не положил
697eeeb5c11fd3622fd5cacdc6dace8a0f2a7746090d821d1a28c4ef9112e265,АВТОМАК Гоце,Не положил
a36be792f67f1ea91d51af6ded953bb710bb39111f46bdfc2c95806e0f6dcc97,Кекец-О,Положил
ee3618e08f3e6e7f3e17e6dd459407755500ccb07b7e2f5334749da9b527d4ae,Кекец-О,Положил
6b4c96672dcdc7327aa9199469687183725fb113e2b8436d11ba0a0c830da9d6,Мартин,Положил
