"Име, име на родител и презиме",Автошкола,Резултат
040f001d8c530372a26ed19ca0281e0bb6a3b4d7637a1045c17bbf3a722985e1,Емилија,Не се појавил
73cd8f9c581f5563e1852c90ac043bc41c11053d1a381d6a08478a81a7e24b07,Сигурност ЛНБ,Положил
922b6d086c24866ac0959e9a05a0e9139d8c7ec861897064a300620de1f118b5,Тримоски,Не положил
7a61018b4934838f20b79c5686b0975900a966c9e6b819d4410277257d76d463,Ел Хилал - Јуниор,Положил
e1ad55e26fd286c3b7c1caf69707c1ed9d51ae834e38496aecb6ace980768832,Беко Бс Дооел,Положил
e182699ec0751d0f4000b3a6661f748467dfeb273a860dd6566f12e5c5d9052b,Беко Бс Дооел,Не положил
0ab00c534ec72df7b72bd31c89ae2b61df7720ecf2ad8648611f36c1ce6bc783,Зебра-Битола,Положил
a28c9f3963a281fab0c88513dbab8655f223e83477171271014ee7c0803d7c75,Ива Обука,Не положил
a62d6a98875a2a7fb69e383a111c63a1a27a463affc71f6542c0aee18b340bd2,Ас-Коко,Положил
0093359e113bb63e43a66d1d197dd04fe7f94abcdaa787e4720e4222247c2774,Деива Обука 2001,Положил
b5f3d9d7029e7902464e7879719f5ee58008a173bf17a9a0ddbc7025ff0050d7,Тримоски,Положил
b80932da9d573db85d665996b0db47b2dbf6cdd3c3ba7726355afc39d1c828c0,Шкорпион,Положил
caa8e4ed491a3349b90cb20ba6fed3a43be23281d84716fe9eeb96714b42e2e8,Кекец-О,Положил
fedc84bbdaa451f702af59fdc622d3e81da9cf751bec17c1d0d3ec17e1dec23e,АР-ДИ,Положил
a1d80cbb07ef21bf88aa7513ba0f75f617c72f8ba7a2281a6310587f93c5a7ef,Зебра АБЦ Дооел,Положил
8ef5169c21cb6e46af51f60d6bffa8d28760b0c3c513b0231085914166fc2500,АСХ Хирда,Положил
74abf24f37f75b7253a11555a55b9140d7c85ec666abdd1aa3a256be93bda905,Ел Хилал - Јуниор,Положил
5397ca9d59ce8439db6c7b5396f8577f23e88d8f76acf7ac68ee3eeef7f5cd01,Арт,Положил
4e19ab72807793fb4c6e02b79d905e240fd95b3dace420adcbfa86c3782dde94,Ива Обука,Не положил
22136b8d9342958fdd33b6992aca28a9d437c685707df69315c6f4b6b0c6c9df,Идол,Положил
084d8c6d20d1417614780aa0309b56ddffffcb8116ee285187b6ac70103f9c6b,Ел Хилал - Јуниор,Положил
75963b99105d5170cf619a8b8db703d4da2ed042014b32d2ad1075ec4162300e,Шкорпион Обука,Положил
6302496ed41c62b09430d0f84018f39ef314435c3cdf450125b4a043fd89a1b0,Ас-Коко,Положил
bf7a2abd89117f7f62788a33326f791aaabad9d06acc798eb7788bebd83b4fe5,Шкорпион Обука,Положил
d4749b12fd940f1ae0d702ffc75fa8f75097d9712d87e8008281f6c67ea148d2,Ива Обука,Не положил
e65d11e178113f292228280f78d0238241c62ae9b15362e86557ee4e39f56dfe,Емилија,Положил
ac0ada0d60481feca3eb74925f4933f18b88d6e635ed17495dcb9cd843f813cd,Ива Обука,Не положил
a9f3a4ab0fb19b58851dcebee990e857822a68c5f4322e30919a67cc8b147c66,Виза,Положил
ca446be8cf43705becc7bb6f768420b1a6ee25b629d32ce35a43252a190bd9d0,Софи-Скул,Положил
bdc2c5543c15d50f6058bc7fc720cff9330842c6db0064a3faa65a520f6a71a2,Тримоски,Не положил
88589385c9e664970b193ba1d5385ba3b63d62e8fd3010974e15298f24526129,Идол,Не положил
b5a44b0ec6cd6d1987a1fccbcc13f477ae2271f85703721432e81e3bce4090bd,АР-ДИ,Положил
768d6aacf2a5f9bb9173999860babf0519a4a805471d00d7296bb21f36e73924,Мартин,Положил
40b2c38541fd8008b0e2f9c4341de8976eb9c2b0d6b9d67cd08c340cd2512875,Бобием,Не положил
92f932dca59cdb3edb0f437db8d8b26f44f3ff24b6eae2f0e3f427fb18dc3d89,Зебра АБЦ Дооел,Не положил
da7b93091fda103f5afa50dbde00a00c77cbdf0e5146a9727bf36afff6649354,Зелен Сигнал,Положил
535ead18e38df4ea0ebe0ed71da38ed0ad0875c1e3b9cc2b656bfe301a8564ae,Зелен Сигнал,Положил
a7119f286b083330badbaa374753359f7e430541ca5e068e363d8887b989d215,АСХ Хирда,Не положил
b7ea089346725c145fee42d58cb224636bf9b30742770edc2ed73e0187d803c7,Ива Обука,Положил
e1363bf11a562d3142f5fc8f2062bd222f7c23781e09fdb16bd3de8632cac822,Зелен Сигнал,Положил
81cc7a006a628d05d7dce22612bc2ee381d3d9497962c5c42f1e1584352efc2d,Тримоски,Не положил
2f016f5193c76b886bf2cdcaed3d8136100fb55be5ec5294f3cc81619ec929ee,СМАРТ,Не положил
f56829281ced3cbc7ff16653961d5e64e0baf10c76c1fa210a40cfb9366dc27d,Ива Обука,Положил
9b067d1a81d3a8c0bcee5ceea7ac2dd11b939a36f746eade0bbf4b18c9196642,Софи-Скул,Положил
6326e92e7df1348cec850cd1185a315279a8f6374119570495716b7969873018,Ас-Коко,Не положил
16cf3e8d4dfbd941187d1e3541ad2230922bebaf68547f5d4b7b249b64970793,Арт,Не положил
88f272ea33268dd926ed6ee9f93bef3059ceb196418f54e7945713bb2f77566e,Идол,Не положил
75c8b535d15203794e361dde84b27060781f2ab5561c0a632042118b4ca23cc9,Кекец-О,Положил
d7361050e3b3616e847872cb1bf14fde7ec42b69bffddbf9a7aa3fe3da20d25f,СМАРТ,Положил
29e261a3b93921656a104d4762085b2e2ceaa3a8809a34956d0e88d46eefd70b,СМАРТ,Положил
f1069ef95bd5b79f35f9c3b712a3c4fde73946eda0e4baa693b94b6f725f4ff3,Деива Обука 2001,Положил
ba18005df35ccda8055f8752d66269c4e812fbc5a75e5b6b2bbfa87fabf6d851,Кекец-О,Положил
3a898777c59290f9f981d4892daebd0d14eaba36feaf49d663812757a3c1e2b4,Шкорпион,Положил
5794d69393807bc820cbaa53305550ce003e2de719715aa992cc31f26f2b244d,Софи-Скул,Не положил
44ca7b75133ec966450e5adf110bd4d345cd38a322bc1a088f4c7ccb4451f3ae,Драјв Скул,Положил
e0449ade60edf602e9b16214169306b0da3b568e277fed83124cb36fc13e1aea,Мобилити Плус,Положил
cbfb6fa90609ef5b4df68e1eb9b68068e1ec6aeda78114c9d63b59e30db13226,Идол,Не положил
79ac420770984a7dac5e915507eba0a4b18802049adfa478032662cb8bdf57a6,АВТОМАК Гоце,Положил
80909d94ae54527df43966d015e97b9b69053adb6f67eb4bad4ca9935e1db1e2,Софи-Скул,Не положил
d2160e14a792243d9a60bc5b8c8103f44f0b5d176785ec745b991bb3817c6bd2,Тримоски,Положил
7493d3fcd29e2d61cf76429e314f067e12800f5df59535de481995266dd2b974,/,Положил
af91b7d423c9f05733f1c71ed1fb930adeb1c99f0368ebc4879c4e8b9cdeb594,Болана ком,Не положил
81a4c2393740776252e61834c286f23bb4c5c35daf1850b2f9225558b4c9bd8f,Шкорпион,Не положил
ffa489e6ab27184f730ca4edaa879696af88fa0ecc95602c278842f6e9605f33,СМАРТ,Не положил
adfd4742175d0b82fc47c8e78392a25d95c0e7377a39532ab5a039545c6b7138,Деива Обука 2001,Положил
