"Име, име на родител и презиме",Автошкола,Резултат
04f73ea9c840fe54bc5fde8169e25acfab35a2d67b4a4d9e46b28c4ccd62cc1e,Ел Хилал - Јуниор,Положил
9f7870b5ccd108b5645e0ef03d9c46a459cb03a4523f1474a2c89432388767ee,Зелен Сигнал,Не положил
91ae36dc6cbfd640a7931241a4fa72c0d3d8118ef392eb1048523c7799aa5036,Зебра АБЦ Дооел,Не положил
5c10aa0bb1c66e45e228fe5cb18dc158ddee783b73f7945e591e3f918c6677f8,М22 М22 Дооел,Положил
5e8b91d0e2799f07f96585b32b8e9783815335d80191cb1fbc3defd1f2a603dc,СМАРТ,Положил
b813c920c1984856a3ae8a4168475113632709a05c56a02380fe3ab43838b6cd,Арт,Не положил
bb2b6f1f5b5ca61558710621816483d1da7b0be4fd84675dde83bde00e4ba0ee,АВТОМАК Гоце,Положил
fed6ff36b21d4c7559e7769af1d65946c63fac95dcfd51e5a041679ac830c56f,Ас-Коко,Не положил
6038cc07b5279800813f80089a6f9a5eda017cd8cf3b8a7a0f144e4f32b054b1,Бобием,Положил
0e0a5c5f3a33bf49a2c5301ba7beb7825ba0bf28e86ede2ef9eb9abebd08a93d,Кекец-О,Положил
1dcfdbb623108e401b2458f18b9201311ee59b2db15c0b5ed8aabfb885247ee4,Зелен Сигнал,Не положил
0f765de98e038888d68aed5fed96f35aad42928bb84bacf1e4ee38b33f7c0fe3,АСУЦ Боро Петрушевски,Не положил
73c9511daf642ecc885f87e472aa6f8701866a35190dd807d3a131bfabc508cb,Мартин,Положил
1e59c8fe36e25354e17ce715ed7344152377fa58329e1d98d0bf7f778dc8163d,АСУЦ Боро Петрушевски,Не се појавил
fe9bbd0bd7217aed55f5b6642d839b790ffd9767c5fbb925a0ad01e888aed84f,Беко Бс Дооел,Не положил
e43b650a8a5e127aaa2f806e22e9e5aceb07635e7fbea1d579d46e99db5d5029,Ива Обука,Не положил
d9685f7583cd3872f1ddd40169565d303b12efeb550ab4a5a2d806985d28acfb,АСХ Хирда,Положил
1312bfdae0c1820b283bd4600659a67962b55546ceaac32d0da39e8014c4793c,Мартин,Положил
5e19ffb7bf90554e665228f5744cc857f032b840bd44b39b600cc5600a53ec4e,Арди Јуниор,Положил
4087178e1e2fb3f37db256bd252bc0a44b513856476081dc6f9c691b9aff097e,Болана ком,Положил
12c39c2a9dea8dcdfa9312af949e6a2daeea21a3e2e48a6c67a0be9b6a0f2d33,АР-ДИ,Положил
4862a925e12751716fc7eff37dead85df2344ca8dda82c3b1b7f99c74c60bec2,Мартин,Положил
4979fb8d0fa461109c86d9bee716f04356b8773a6fd7e1fcc5c36537a3056fe2,Шкорпион,Положил
a860e9551ffaaea48adb98c3cdfe2bbefedab2664476d90f0a535a1d2ee68427,Банкина,Не положил
046de5e519414d23a6b7653f87bf5f0043eee1bc672bbf74be4b695e0421d738,СМАРТ,Положил
b8ed8098e0b736040e94c1b6463d3593b948d9d6d75d7a47cf3b0b14690e4d57,Идол,Положил
