"Име, име на родител и презиме",Автошкола,Резултат
aafa27c3dabdbcf390476e7641e6a96a11db664e67e0a623beeed06f13057376,АСХ Хирда,Не положил
1c03f509bef4b90fe3f2f530c2c085f382ce241c022510442537f0f4919fc853,Зелен Сигнал,Не положил
040f001d8c530372a26ed19ca0281e0bb6a3b4d7637a1045c17bbf3a722985e1,Емилија,Не положил
d32a123abf9393b238efb5e18a5ff2f623a4a604dbf550e80181d27689e94320,Болана ком,Не положил
ecf6546e3edc49cace9f95880f81904743d5b3fe1300dde8a62c2c93e8a56e85,Шкорпион Обука,Не положил
f45987f65a3e8f3f8f6e893ae017880a245ed54250bb3b28b219407d60149825,Ива Обука,Не положил
fa6ebba4da9f47200eec1b871531007ef389f60eac8cbe366ac5a711c2310d10,Ива Обука,Положил
345af2f3eb537bf88e3761cc43bbda5b4920c0ced684626a0e753225893c999b,Брм брм Л,Положил
bbca7a180322eb2e3af1d0f2a37db80db527650481f59bdcc80389ed92c83262,Зелен Сигнал,Положил
40a490b7a0bd832222033875b1b79c90ae4335b49284cb4a7800e8d4378a00f5,АСХ Хирда,Положил
64be76dedccde36b25ef7c677ebe80df06d66ce555333f8ae4ce34cea7c3be72,Тримоски,Не положил
1f32116a4d394200201fc0d06fc9e8c5cb4051e7141737067dc153f18ad39875,Идол,Не положил
767334eaf8ccbb4abd5f23538b88032bb17d25f6a555a99bfc95ff7f9dfa1875,Ас-Коко,Положил
8e82ad37eed2fd8076bb42b289e430b9c8be9b53fa4e455216dbdd4bb5c9dd75,Мобилити Плус,Положил
45ffaf80d36ab94166371cc16ef34dc53ba178cf6362181c294e36511f77b1b5,Идол,Не положил
3e46199d9939914ed1a6c41284f7026b8338fdca2636b9b26e388c404edb183f,Мартин,Положил
4762698494874d6c39ee975704d6d1988423e21bca20b7787835d567ff6b7e82,Мартин,Не положил
76c9d770d483447ca51d442436bb29a29586e509f7d1250e274e717260298118,Шкорпион С 2014,Положил
0d1ad2aab74a9638417fe164286527a1eab3751b3c781ad4a865578c9f96ae32,Ива Обука,Положил
f443ba84d299b4702130395c6f3e7691eba0753baaf6d0dd367ba69cc27cd12c,Шкорпион Обука,Положил
9a6da448df0b25283a15ca7aeff6e2ffee6097867891114219f71569d82b27d5,Шкорпион,Положил
4ec8c9079f73ca35f22d79feaed2bb0572e136461e089e8b92f65187b86a56a4,Шкорпион С 2014,Не положил
0d69af23b0122049b0866595d9016abbca1f3c387f7fe140805d4fb9e7daff08,Зебра АБЦ Дооел,Положил
3408669bf15645f6ca2610d201854c596dd45f8075da18a8d9a15ec8243a364e,Банкина,Положил
313dcff3a45c3a97b7d175ab494910aee084048c499b810254436e30107ee141,Шкорпион С 2014,Положил
0571a739211ce5f0c17192286952c2f5337e23ba220295902447ec05a5069e9f,АР-ДИ,Не положил
b09a7e395d1a2c010942525bec1aef1db65b5e6315a34e03d191e082905c567b,АР-ДИ,Положил
1d80a1cb0421ee91514462399a72d50a107714a737c679a62e586042ae45ba80,Панда-ЛТД,Не положил
4bcc5444460a9fc2c238853154baf6151ac98802e9bd244b6f78f76b9b9298cf,Арт,Положил
a70cb1f7db026e543d5b4e01ad2ff39700dede6d5eb1c6ba7576e964818cfa35,Ива Обука,Положил
6b15af826548634483af76e61ba0fa2dc731609c2fff9f4103a21e2ee49f5fd1,Ива Обука,Положил
bff6480c627458ae117e4adc874ab0123d4e80cc9091233944f9ab00153192a7,Виза,Положил
91560dc99ced1e446a10bf1bbb9c3c92c9080f11fc1efa3ae8015980f9d70901,Шкорпион,Положил
d4ecbfaeaae4eda12a534d399e0b98d0ed5d269c3ae1d3feff4875df90055af6,Арт,Положил
d0023bad7d5f9d8b4f470c6bfed0cc30f32180158dec8048c8f510c928b5e210,Алфа 2018,Положил
590db445988288dfd72e044df6e850b5b909e25034e1286617f4b4bd0450033d,Шкорпион Обука,Положил
93a775ebedb4ee36daec64c4c6aad4f4efb3d15126496b97247dd8955ca5dbf7,АСХ Хирда,Положил
e00cf1e66b79c3c2c4eca33c2ca0e08d8077694d891e5e7395dd7ca5835c1e8d,Европски Возач ДООЕЛ Скопје,Не положил
fef2d933c3a19639b37d5d8e3d3fb608c0ad2bff0d451525e4561c6bf61a3125,АСУЦ Боро Петрушевски,Положил
903878b346ec08be5755505e02f7cc175448e5e2e7ed1d9ccfa1ee724f9175fd,Шкорпион,Положил
