"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
f9a01d8d218d6a7f974757eb3e53ceb5b69f0f57deac4e8cb6c183bc9d278822,АСХ Хирда,Положил,male,0.97
c4d81c5edd5d6593e60b560c7e2d5e68baf3491ea1abad20422164516d5fd4b8,Шкорпион Обука,Положил,,0.0
b547055cf6ff0bd8df4ab603623004c1ce627742ef807eb8535d243a7cb2a65e,АР-ДИ,Положил,,0.0
eef1b7105f9f3295c2f39239e3688b66d9dfd45e094964cda588f764cbe071a6,Арт,Положил,male,0.98
a379815d158850f2a51a3c0aae2f48ef1b40be5686155febfc3b8f937256251b,АР-ДИ,Положил,female,0.95
dece3c88a1b57413c15e96d747c504c31c09d74c932ec11ee31e7a72cc461dc9,Нова-Нова,Положил,female,0.99
469eda66b85ec66a5407a567abd2118bfe5c26abc493f8b1dece59011f918baa,Шкорпион Обука,Положил,female,0.99
2d0eeefcb9d721fc4c42989b011a63e4daddcd9fe5111e48f202b034c599cb4f,Шкорпион,Положил,,0.0
8c0d8b7b3ff432d4db376544b1a73e6b50a7853541bdacf888b61fd7e84f0f67,Тримоски,Положил,,0.0
45b91c2d7c4d39a9bb5fa91c1071bedb5f4b80f1c6a58be4e84f1bd772791785,Ас-Коко,Положил,,0.0
9581b88f67c2511b5971cb4fc1dd6de298c8756a24c952f737e31fdc0a2cbb88,Шкорпион,Положил,,0.0
83422b9a54aa1e79eb2054ea970dd497cfb65003a9cbd78fe234edf37bb10fc0,Зелен Сигнал,Положил,male,0.97
859bbf38f37f150031a467bc35d818cc22193b6f8f7f7fab78abf8c70a659b53,Зебра АБЦ Дооел,Не положил,,0.0
3ddd20c418d3f7f0a0f87370ee4a3530aaf0795c060e16b69f19fce9786be265,АСХ Хирда,Положил,male,0.97
0ff04b2262dc7af5d02487ddff1b250360e999a6585b77358b95a5ea0116cd64,Арт,Положил,male,0.97
0264ed366e423c82eaffc6e0c4460ea3f3d2fef5d66952b9f189b0d4bb47d744,Шкорпион,Не положил,female,0.97
1a2ae498a9c490e8c6a8ecfcf917e1b46f17f308df2a062ed85da02af7d3267f,Елита дривинг,Не положил,male,0.96
ac84f9949b1327eeb8c89db04a61d26ab99b0326a67ec6191aef209d9856534c,Панда-ЛТД,Не положил,,0.0
554b69d02bc1e525915ba040b44b68ed99d8e6f4c8b00c7c13cdd5ee713c8fe9,Зелен Сигнал,Положил,male,0.97
47341b165b0c4168b1360003553454a3434a88eec23aa6b29783999d4a6de4ad,Струга-ком,Положил,male,0.96
f7280535a21b51ec5d1b60dbbde248cfe4fa0ef2e60791727494a734e50ba145,Мобилити,Не положил,male,0.99
03e3c1f99a8b49e691f310c2c9150e889762989b56e5135651c65d7e793f01ae,Кекец-О,Положил,male,0.99
8efd785ac6965cc0575391fcd09ca931b8ae00a1799ebace966b77b63dc4a4db,Панда-ЛТД,Положил,,0.0
fedbc1e5817b8cf0e670f8478ac760df1801ac5667e498b5e7b13ce2e8d272f8,Шкорпион Обука,Не положил,,0.0
dc86936ebe315aacbd5d1819b78ba7c745e3053ad9ce758266734db73d68b21f,Ива Обука,Положил,female,0.98
1939c48339a62ba987393988e5f5abeb965d76fb84dcd7536486c34b2b985b55,Софи-Скул,Положил,male,0.99
19dcc0c59f9aed3721c4dbf403321099f259c12d1f9ebd2f6c7dba8598ef7674,Шкорпион,Положил,,0.0
0af73b98ef7f23bb8f1987accfe43a2518a7208f28f385e4fb87cfc1ef40a551,Болана ком,Не положил,female,0.98
