"Име, име на родител и презиме",Автошкола,Резултат
b83bef1381cb72cd4cb27262235710de71f3520844d00582724e7257eb8c707b,АСХ Хирда,Положил
dedce655c7808f7b4b59408e9c22110f74c4b4991475bf90a81c4f057c672e7f,Арт,Положил
4cc3e4e88313b0964f172ac836715baaee7da8c64383740ed8b21152184d9130,Кекец-О,Положил
af5279fe8a9bf16617c57fe37bf00ddaeeb10bccb9ac00328672b767bb6dfee1,Селика-ДМ,Не положил
c4ca48259845b8060193341c784093e10357b5689a8af6cdf3891862b885a38e,Мартин,Не положил
748f2d8b68bd6c30dc8071f67da17e260d781d7be4737b5536ea4c4a7127e515,Идол,Положил
87ee23080a78f5b812a0814b35b148dfd774225e743331d28ad1ba6574fb098a,Банкина,Положил
507646f6ec31e1bcb9d48ffe23da0c393ad3c0218e3d77057820f4b481afb08d,Кекец-О,Положил
181aa4197561fe049a9a34ee9f2d6c5df6d95c2f919a7dc3ba871d661c1e5c87,Арт,Не положил
620946edd02db84b10852ba55cedb384c5dbda7e0c025cc2724545c6d8ade046,Шкорпион,Не положил
b8594358575d60627eee7117acb82381b9a1c07de573a14941b7b6de9452d7f6,Шкорпион,Не положил
8a095f849822c8f29f210d98f481de740570562274047320ec5d85e7403aecc2,Мартин,Не положил
7cdb8df5e49fce71f4e2754d2687b8b219baaa5a5cc473754a3cee3b6b50afbf,Алфа 2018,Положил
dde587521372863efc805ed14036ed0703d461f550e370ee1247432e464be57a,Шкорпион,Не положил
496157f92eaa4fce9ced19b6d767e7dc4e27c2ad7a851b9a3c1e4ce16f966ca0,Кекец-О,Не положил
96eb7a0ffff001cb25f4e0a3d4b5e46ef4b37551119fb80fb3e3ac8b5eaeb197,Мартин,Не положил
2cd263f0b1d70c48e7a97942ce65a8d6bddae1f7e7fbc5683074c9a0c48a1536,Ива Обука,Положил
ea131c8cff44e6a0ffb63b38e946cfcf60fb6564850c97661a2075e02d02c9af,Деива Обука 2001,Положил
62b38a417c8f8cf99cbf05723d1103bc9baac8f78194a015021b3f6aeaa95dfe,Болана ком,Не се појавил
d95b397ae7ea0f3ee4b73e2a60df2d52aabd1b8664f4178c4f35a2ec6b1f2c0f,Ел Хилал - Јуниор,Не положил
bb8bf38a042bacd7819807897a17703f5322ee42abb9c0c78693dc963889df8f,ЊУ ФОКС,Не положил
8b4d59cb9ccf9be034408f593369e97073ae25295a366c245178858b61186448,АР-ДИ,Не положил
5731507b17fbc6bdd8318ff3a30c44f676d43c48f28520a454fefe1ab0e13640,Арт,Положил
7f6fb42a287ab2ab84a981c867fb00eeafe50ebdc67452b6daca5b4e8a1f3488,АР-ДИ,Положил
f57b219ea589350c955fe1cae9c2a3900c60e39592148a35a001add29e6b1230,АР-ДИ,Не положил
8cd2acd9994eba20d3fba0ce3f0f67b6f5437bc7206b66fb781131f2aacd63a6,Ел Хилал - Јуниор,Положил
be9b22945e84135ee34f608c4acfa5bec0abd6ab635113962bc072ebea99b4f2,СМАРТ,Не положил
e60b0880338c57746f7154a413eadd43effa1e39f146b036c60740c1056ac680,Зебра АБЦ Дооел,Не положил
7be7d5e00215ec156176e2db77a04cde20e5726d49011511b1a1e712db8799e0,АСХ Хирда,Не положил
f929bb6eda5911b9bbfee5c81fc685c8355e26ad6329449842bce8f287420798,Кекец-О,Не положил
12ac6bb6bb0e71d3f1fbe1e7234e3a6b56a6b4378e47777d1b8d21557dbe91fe,Мартин,Положил
2982fd90ad123aaf20aa231af787bcc66a6d01bb48c6f1612468ac863e09db1a,АСХ Хирда,Не положил
d4f91632f6f40297921c04f804b37bda80fc16fb03e05c429994d5ae02c60dd0,Банкина,Не положил
adf2c6381fb9cb4c4904f2c81eb20aecebb7bcc274a6ca014a646f856c5f7312,Идол,Не положил
19c7f65126b633b70d5b8d0ec9f2de47181c4d20c6885b6504a23319bd32a63c,Ива Обука,Не положил
3bfe0509e20b1e3779407c1e88f8e264f6cec771d2c89a6b842949ac7d14d5bf,Ел Хилал,Не положил
6b3bc48d1291218f43dae37833a588c478b322c65034c1bbee2ef28a575c0ce1,Деива Обука 2001,Не положил
