"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
c1abc7cc2be6ac937706720bd545d124108eff22e7a31419ffb077c3289d77bf,Шкорпион,Положил,female,0.98
ee321c38b80d9ba93f06361251f71b7cf7c4d384e83e8c73aa885c43934f8b7e,АСХ Хирда,Положил,female,0.88
0b3f0d64ba381697d37695896c4accbebc43995c817cf87c660373bf3f11aa6a,Идол,Положил,male,0.96
17dd989e8f649b902424c4ed4f1269dda0cf3716fac51545462b40e503eed236,Зебра АБЦ Дооел,Не положил,,0.0
8a6428dd62abab4d19e9e91b7d9b88934d0603de988a8439d7ae41f64363cb2b,Брм брм Л,Не положил,male,1.0
d21e12df6428621edce906712639b9c30335629b3617b170766ee59fbacf4126,Зелен Сигнал,Положил,,0.0
d232b8f7efe7b5421a439097e9c957d0952f122ec73415a1e88396a9da9ade4c,Автомак,Положил,female,0.98
983d85bea37df7d33747f89f30de7ba9c6eb4fa5ccf1abb79d4b35527abac28f,Идол,Не положил,female,0.98
0aa0a7b28bc6ca32a1d03cbaf3dd5519e7a908bf97a4c32f10aa5ed068d68595,М22 М22 Дооел,Положил,female,0.99
3513bb8afe4a02947433d7c3c7990c988d27816f2c5884b26cc6fe2cd524b509,Емилија,Положил,male,0.96
be87f2f180c948d55a7de363b4ecb32891fca4c21f55c62fa2f58b87d2d7a8ca,Зелен Сигнал,Положил,male,0.97
b8ed78d466096c38a2e3b1eeaa91ab9dfc7497b02548087a19c4593c81285e80,Виза,Не положил,,0.0
3beef2db345d84d5ea685b371736617457b57100b833683e42d5523c85fe9c36,Мартин,Не положил,,0.0
c74beba80a88cc381803a3a799cae6769cec8ef3d051dc8282336958186ab9e8,Мартин,Положил,male,0.99
f64f11cc2945915cc302eb43d939d968e05693f802bb96b317dc68dbaede856b,Нова-Нова,Не положил,female,0.98
db9bb9703bb376ef09fcd7dba927cba192636fbcf51e9fda0a1112874b83947d,Панда-ЛТД,Положил,female,0.98
e15c1266bfe09dba1f054d46c909da4eb95879af5f74562309cade51656b311d,Шкорпион - 1,Положил,male,0.99
71150c35a55b51d956a880e2667e1afaf13cbf0f836e3e1c69e8e702aa6e70dd,Виза,Положил,male,0.99
8edfb95b4cbb225b5e54de67fa668dec7370d9667dbd6ff3c097459b49508383,Мартин,Не се појавил,,0.0
5e3dbaecef35944bac918b07c1a27ce8335f04dd196850afea57617434d6b5b2,Шкорпион,Не положил,,0.0
786c09eb92c5c72d3fc2044e9511a13ac27c4a543c3f43b347a26c5c2e6cd9bf,Шкорпион,Положил,male,0.99
4f370f200fba9f326fc31c698458f99b1923fbb656c1106c4b3dd6e3dc703b50,Формула уно,Не положил,female,0.96
