"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
6b6b7958dbd2d31da2c7e09bf0c10e43c5d7b5510ceed2315ed59e50fcaf06ff,АСХ Хирда,Не положил,female,0.77
90aac088ea69a264f3750eb976e84e358a96da5b8543f95a42e89ec87c676b11,Зелен Сигнал,Не положил,female,0.99
bbf4b6e5bb0cc10e88d7e4a129549d18ae8733600f6d4baa5ac76ae1554f42de,Струга-ком,Положил,female,0.98
c4c9eca479cb60eba71dadad1b9edc9add08ec6c6dd7afb9e53a443943ba4ce3,Деива Обука 2001,Не положил,male,1.0
031c49453fd79847d12312e6fb03bd24cfbf8f77779c2888220bb8382f93a14f,АР-ДИ,Не положил,male,0.94
ca51a7b4e61b6296336a859ef8228638b8884b81b2d5a2829b115f4a0221f2a0,АР-ДИ,Положил,female,0.99
6eb71f682fbf02777525c2636a04702d95a9f5f1326bbde100af5d53f8127992,Емилија,Не положил,,0.0
f294a3a1f81f02066040ef61eb05613863eeacacbe2dad857b58de3f3e01ba17,Ива Обука,Положил,male,0.93
983d85bea37df7d33747f89f30de7ba9c6eb4fa5ccf1abb79d4b35527abac28f,Идол,Не се појавил,female,1.0
a136015a647b5ad88de7b773b39989a161835d62b11ee33a310ea9c9c7832f51,Деива Обука 2001,Положил,female,1.0
cbf5e981bec990da7e1c145a17e374745d99a5ec87d6a4feb7dd97fb3f4529fd,Елита дривинг,Не положил,male,0.99
2ba30a0c29e21709521b5801ffb2bb998a12d3cc26e0364ab04a43f55ea69884,Кекец-О,Положил,female,0.79
f80248894677462c5cbd135d654304df9cdfad03f49dc772e0934bbd67e50d5b,Емилија,Положил,male,0.69
43c4bf6895eae7315b1cf9c01d11c3fe1abfa07d111326095dda635ce677bfe6,Ива Обука,Не положил,male,0.98
b4fb1a47257ed2a1b27801bed808f0b912dea39bb9c23b7688e365eb69a5661d,Ел Хилал - Јуниор,Положил,male,0.98
35c72750762b3f8eaab4ddf0c62ce00feb8851c50b1217960ec3e72a4cd4297f,Зелен Сигнал,Не положил,male,0.95
8245082094f8851b7ed5b364217d2957d9fbf19300d59adcb344f6e6c8b91847,Ива Обука,Положил,,0.0
5192e2cdf6535b8060ee564387af140bbeae1b2a91406b9fda3509914a2f5232,Тримоски,Положил,,0.0
67321fe433f0cc4ab078b34877d1e0c04c46d70f0518d4399895fdaea00338af,Шкорпион,Положил,,0.0
e4d389b7facbf74bbc2dd796fad2ab9277b4c7c52e42ddecefd267a507a29920,Ива Обука,Положил,,0.0
107fd5ae30ffdee17bb229667d170e60c86baed8e25e206d2c3972d69883e42f,Елита дривинг,Положил,,0.0
bafa05658307cf672a14ebae5fa7ea6fcb0009e03cc995154301f28dfa305a25,Ива Обука,Положил,male,0.98
c49d7581ebc52d8a77f4634ae3fc16044fb1660ffa85273b3ffd8f179287b149,АР-ДИ,Положил,male,0.98
cea3e72ea78a5f031351a88b6ddc909f8833fe27a48fba0afd72c69b6911dcb1,АСХ Хирда,Положил,,0.0
b6a82cb2e1be79152cdb09b137c35fbaa14a0a24aa022022283efec6771f42b6,Зелен Сигнал,Положил,male,0.98
10116b6578a5bc0e4726faf16080bf12a4facffd5647f872121da27604a1ae26,Зебра АБЦ Дооел,Положил,male,0.6
c7ea26295192375a630953042989bdaa019ba5c9f4931fc4fc2c0af3fb346425,АР-ДИ,Не положил,,0.0
f650bf6df7ae6f9e4c132f22a32d3c82f8c9879aa9b26ffa0fd5cfa18f602b71,АСХ Хирда,Положил,female,0.98
c0d688ae5e9f4a0a1c66846ddd3dd1ca3f74e31f3c0ddf7472117c6518a457c1,Ива Обука,Положил,female,1.0
cac09cb390797b73951cbbfcff3ec73ff5873212639fd057abab07135a523a2b,Зелен Сигнал,Не положил,,0.0
244d24696a3a9ab254e605365d1874a3a440306a1266f4d3618be66e7a7aac01,Алфа 2018,Положил,female,0.9
e12a27a1bc467d3fc9094060455e7b1de62e85d7b46922c42f1eb101c98dfd04,Ива Обука,Положил,male,0.97
39a0632a26f5224dcd74175af37bbf6c017fda7108e7ca654dfb9b0a4beec32f,Деива Обука 2001,Положил,male,0.99
e448575104ac41057204201e841b63d6f24734bb976ae8c409c4fe58767a0a99,АСУЦ Боро Петрушевски,Положил,female,0.99
cb44a56cd84f1c47f8ad9b90c5aea624010aa9f0dba6e0544e018152607e066f,Деива Обука 2001,Не положил,female,0.99
8f9b11def3430f15d84ba34c4a94d3d07072706115ad976dd14ed4fa67ec1c67,Ива Обука,Положил,female,0.63
8a832be0efc9cad31d047e685e43256a81af44e47fed2bea376ac983de892258,АР-ДИ,Не положил,,0.0
789c401c38fe448c3bf0569fd85fd78cb8c644a633bbe7ed8a5e56c400e99044,Кекец-О,Положил,,0.0
4c045b3133802faf8b2fa3c8fe0dd9085484f911000760683e520af4b4b784b7,Ел Хилал - Јуниор,Положил,female,0.99
87a356b157065a0ded44874b9a827c3a883e729437aa69156362ae22644cd3f4,Шкорпион С 2014,Положил,female,0.99
245fe57e20bbea86f1b85d4f0aee97b7d0e8692dcbbd332f2197acdf8ef30f72,Деива Обука 2001,Положил,male,0.95
12d06aa0d286038539a0a216fa2499cd07471f468433a89b127f510ef11c7d42,Идол,Не положил,,0.0
51d4ef749f3dbc8260a2759eb702566ec356ac9ce074e1cf27e10515eb6f7250,Зебра АБЦ Дооел,Положил,,0.0
31c5c3e32473776c540f59356b79dc4cfd40234dcccea1cec953b3026eaca9b3,Идол,Не положил,,0.0
70098cae2f8248d6f6895fe3f5eea43302ab06b8cc11551778d7db4e3025e5bb,Емилија,Положил,,0.0
9888b8a5220915e47c16425f93e61a1c8523e35fb08973e97f8dd4925b29ee6b,Кекец-О,Положил,,0.0
0b95bd13fc296a9fef289ced05cba42a9f3e4c0be8fe62ef9bd049b9c52539b7,СМАРТ,Положил,male,1.0
629a9739c8ef7db49037c338f07ebb81b497fb8d6fd9f0d3f63b480d15aa3b8a,Деива Обука 2001,Положил,female,0.99
7ee7666dfece799dc6219eb62fb6b53eaa7d1ed1b0ab08349cad902108449b73,Шкорпион,Не положил,,0.0
45f512c116f9a29ce38f927d6f54b453a4623187b8ee9569354f788b5557b591,Елита дривинг,Не положил,,0.0
e74c4413abf8a67490e1d43ccb8e7dcad99d989901df6e66247bd26b9491b8f1,Елита дривинг,Положил,,0.0
13efd2c5bb7072ed5b2743d17247cb995a84b6c47eed34e51a694062616bea75,Ива Обука,Положил,female,0.99
f28788b3552bf001dcfaf99509bf191ec5f7290b093afd67066d5d247f4e5d76,Зелен Сигнал,Не положил,male,0.98
7141ed1a0b16dff80bd694079e38f840edc737bcf419f9f7c45ae6107a9703fb,Шкорпион Едукација,Положил,female,0.98
3c6e2707aa865c97e7ab62a4509966d356ff6ffcac741e95e09782a47128e938,Ива Обука,Положил,,0.0
68ba334681871dbe8b350ae5135274ee16eb0a841eaf40a5fc8ab7c53afb735e,Зебра АБЦ Дооел,Положил,female,0.96
bc65464b0b8cd7d97c9ba91211894731bc630383778f4d7b0973191986049190,Зебра АБЦ Дооел,Положил,,0.0
667a0fd931c756fd2f0665c0f7092a9190229be03e2ab20b78b0dcb5b907f3c9,Зебра АБЦ Дооел,Не положил,female,0.83
686bcb5eaad2078b6103ed3926061e7f4e6374bcf34f8f262c94cc76f301e4a3,Арт,Не положил,female,0.99
