"Име, име на родител и презиме",Автошкола,Резултат
2954f5573f0e274a58ec22f29a6b6af1c1b2d868f62663fb989f0a66239e9529,Зелен Сигнал,Положил
a4d3be82f78ef9d32d7ab48ba3474feeadc92fb63c76b2f6615587331822135d,Софи-Скул,Положил
9effe5bf338c89e99f73ef5b9ba6a626bcdc3cbf9f677252dd570e5bf8eaa749,Ива Обука,Положил
0c5ab72fc4fc5cf3e7db14023dfb364bcc1261a3a8ca720ebd629c7173da26d0,Кекец-О,Положил
bc8095ee06ca23226ea87f59f36f8bd33fff4aa03c57dccc2b992e332e38b096,Шкорпион,Положил
d6d2750cac4ba3d3d309e2636a28a7061e0ab5ef98da249176e312fe2d9a815a,АР-ДИ,Не положил
23636423853e7ba2ca5db8e109aeeddf4e6681647aefe66ce706fa628ab6fe42,Арт,Не положил
5b3b08f82f0ad934c32bd549ca633d0e64b9affde467b9b24f4052394ff29815,Арт,Положил
85b27007aa0316bc57c667a96dcee9fbea2465ee53668708590d18bff548d627,Зелен Сигнал,Не положил
9530d3eccc282cb7e23a83c33fa162d5077dd0080f8300e3eaf1f2ec77d78dfa,Емилија,Положил
7037fc40a463756b41608c44958f1d1fad2ead3190c831903e4299dd0b3a40cd,Банкина,Положил
49d70cb890945e55f489ae50017ab6e1199c29927267191cfbca4db9fbe9e2e7,Шкорпион Едукација,Не се појавил
072616ce6d2ff02d3e9d23953e2144d6ddce4e43f403f535e4beaf394ce45151,Тримоски,Не положил
8cbafe002dfaa456fd67b8fa9261c9b31449df14e276e524649e6ecb293e7930,Тримоски,Положил
9d944905c2a51cf344eb2ecec13875b54a7a19654e2af046af5887d397e36602,Беко Бс Дооел,Положил
41df6da7d5197ec786a393782a178c9248423afcec1945174d655822145be569,Беко Бс Дооел,Положил
e66f2fd05235143a73c4bc0ff4524d43bb0517e9333ecb44c01bb11afb36b3bd,Арт,Не положил
502a635b1f3a31d3c497408703080bea25a9a8faa798b6bb7d7272b5b0e00b2f,АСХ Хирда,Не положил
5b18679ffa2f87d331d64690740d472a96ada6cef000635ca0308a4f092062dd,Зебра АБЦ Дооел,Не положил
70add0fa9a0eb98494f4b26c4df2afbbbf7105e215a448261f5c689547b972df,Шкорпион Обука,Не положил
b594455022546755eb3f06913ddf42946d4a7fd70e6943ddfa41382577654d44,Софи-Скул,Не положил
81c11202f1507b07b0b024804de90b13fd7e50305208711d35664ca3b0a1aea9,Деива Обука 2001,Положил
1e3728402c83c36ebae14e12f79fd72f6433a47cffb3602256be4da4eeb420db,СМАРТ,Положил
d934df3c51513ad6ca8326db52ccd997c9723d0cd1455c1c15e81b42ac5f5592,Драјв Скул,Положил
086bf48842674ffcca9bac2c95396a460cde53cc91e45b3e9d4495130859103f,Деива Обука 2001,Положил
408abd3dc9436717dd55dc626a5c2a8a65497121746084c98f36871bb5c89d8c,СМАРТ,Положил
fe37ec862095e59d9e27dd3b6785742336fe5bfe1e4b5d24b2c3cbee5e00472b,СМАРТ,Не положил
a67f785f457f89b9d233cbe9cff414097322887962ffd348c0a4935f7ebd44e0,Ас-Коко,Положил
ebfbc6713a30e5dfbbe89cd2d9ebbfd2d32433de056b626bd6db6eb83c8ef763,Алфа 2018,Не положил
77ed9fa29186473117d76ee5c84da3a64dea786dab54d3dfa1434ad5a5f1f519,Бене Трејд 53,Положил
b725ed5ff69afcacd368de62372e7de00e9b03f35c05984c74f1f39785eb99b4,Драјв Скул,Не положил
066d52659c42a6fd9ed14579a82b9d6c0b40035e5a39048f65ee564e9537092f,Идол,Положил
d63a5a33816c1abc94905039364b50e273f0dd1ecac51b6970fda07fe4c5bcd3,Мартин,Положил
f47837bdfcffc542535b3c3f064e1da6b18b079126b5a934fb212d4def3b69f9,Бобием,Не положил
81e1f7c7d465605155458b032da6abaee79c41fa700a47c7a6b321661dcf5933,Бене Трејд 53,Не положил
7e7d0d285b11d6d12e16174e48e9fb175175dfab6ec56e4401edbf0484576683,АСУЦ Боро Петрушевски,Не положил
5c0eb8048104ee8d6801e2088dc449fe71fea031830f8342c2d24a0f3643a947,Арт,Не положил
1aa09f480f529b89533897392e18575ae1df5d9ca2c17077d6cf7a254147c88c,Шкорпион С 2014,Не положил
a4915ca45278c04573287d0511adf4f041815003dad832854ef8bbe46fac74c6,Деива Обука 2001,Положил
7c8310d3d62ddcfafc7ad06640e56d8b66b4043e2dccb6db349a32ef3d74a427,Брм брм Л,Не положил
8c1b1ffe6e1cf9db62fd359106375989a0269b1d5e1ff4ed2e0dfae4e21ea346,Беко Бс Дооел,Положил
7c31f75402349e8fc65f08da79002c7b162a8806aded17ca96eeadd7805243e4,Мобилити Плус,Положил
c62de22f05f73a987dd1f7e683ba733f356ab7dbf10b99656b82bbc7a31cafdd,Сигурност ГТБ,Положил
ebce379e03dfd47af1af5574efbb813473e3fa2176890298146c6e5211b7549a,Ива Обука,Положил
423aeea0360510eacc332c3f50af5a08359e066c1c84ea6672a6b786fe1c3db9,СМАРТ,Положил
70366d233400f751096a71f5274f10063ca63769085695314fc0d1e506f252c2,ЊУ ФОКС,Положил
3ca77cfa9328ef07dbb4017089ae4ca3e5cc48f6acf72f874a20adc55a9540ab,Сигурност ЛНБ,Не положил
f8230c3a351b641f181b1a41da1836eb703b72b68a28e7deb510f26e3d646bf3,АСХ Хирда,Не положил
aac7016023a36e97ee06c09c72f11bbd648c27af6d0e3b6f06f50ac4a6963497,Беко Бс Дооел,Не положил
a9c8e322caf5bedfffbbc2fa19be3f7ea6a00cedc798e19695428881b81cab1f,Болана ком,Положил
8aa8bb82829b006cafb3fe9eff5ed1a4d983eb8e323545ed4a5b6fe6e65e81d8,Кекец-О,Положил
f31147b0857d6885264f0f69c1b5fc7e065c900b1bb56b5b68b84df963317753,Софи-Скул,Положил
df063187a26e6071aa3f5607b582d2aa3a40c30eedfd698e46e66d57ceb29269,Алфа 2018,Не положил
4b874a56acd085b04d6ae2735416191986275f4464048a84d9fba80e28145073,АСУЦ Боро Петрушевски,Положил
47a88fe745c31e0ec4966565741426a040847475250785e7b26a2f3ddd1688bf,Алфа 2018,Положил
068f23200e6831fc73a3575486667893a375f13541f8f633a60c7e2614e29f75,Деива Обука 2001,Положил
fcc4e06a96466995e4fc67f7868c2046e90a422c719e93f579db9cc402ac833d,Елита дривинг,Не положил
2c68140d9c4700296be7b6f07075a5ebd49411a9cc6843253c29a3a0d166e33e,СМАРТ,Положил
18d1b4e9fce0b07bae3f4add05f3264446e66ad0ac5322b75249d06075d37153,Шкорпион,Не положил
8331211bda60a400452e3c3ab7a858fd9ef4c0ed3c117ff0c0fc12f6cffd08fa,Шкорпион,Положил
2d947efda6ecc835ea2dbc20623272eda026c735142d2cb32a10e8a1d0652199,СМАРТ,Не положил
f70446ebc3f0b6dea2469f30e66bfcb0a572c09513ad9adc22279bf5b4042449,Драјв Скул,Не положил
a7d1bd172eba37abc4c9e31856984cc195d841426bf361426011f9a883af992f,Шкорпион,Не положил
7c7d3d81427395246c7a911dd1e4e08a400ada69bc31c879740c29d2f4201721,Тримоски,Положил
2ed4302c11bdd86b8fc2e599a3dbff193514920d42814e9fe20a6348f7f15dad,Алфа 2018,Положил
94d1145f2805b03d3af21b4332d767041583c80266f94bf6dd3f5f7109108253,Зелен Сигнал,Не положил
f2c771ca2b2ab2f305d5333209e5563a667c47317701270e1a7bebd8fc0021fa,АСХ Хирда,Положил
2e1466a074f32446c7ab0ffdd9aa04c2802e9e239701dfe3d9d9b984bc065057,АСХ Хирда,Положил
b6a6023c9456658effd5e400972b24847763ea2604b84a680383fcdb73554b52,Зелен Сигнал,Положил
