"Име, име на родител и презиме",Автошкола,Резултат
6bca567b8c9cfe6c88c6849522b954891db1df3fc32c62e5698379a56b315199,Болана ком,Не положил
f01abf5cfb7d2f056972681260ea698e624b08e5fcd4348eaaa18636b207d766,Ива Обука,Не положил
8e17bb7ce2b18b9897f5535df91bb77fc8ce89bcb13577719633a4556b0b4842,Шкорпион Обука,Не положил
02f0c2b19eb66705b21703c97cccc75e5d5a32caa6f61e765e8f6d429f0e4bed,Идол,Положил
08728fd2c047c20324d9409927378909913983df45297d1e1ac16d2cf7077390,Беко Бс Дооел,Не положил
1e56c12dab4f00ee5fae8fb2cef6007a150cd4ce3f8e543e2e3b19c66ef5c058,Шкорпион Обука,Не положил
da97fde0dc5e79e4fe94bced8ec6b2483492971ebaae1ca079242a2dbb7bf836,Арт,Положил
fe1221a673bd69f87611346fc423d9d14317dc9685d32d786228c78bf8e1673c,Шкорпион Обука,Положил
2830bc62c47f5f20c4c65ad1d0c275aea8e94a7f37a81360d3ef8801f5f40659,СМАРТ,Не положил
b3e788dfb535ab2693c5747d41ed85e82b3c33aae7cb523c6dfe4ce50ff16893,Шкорпион,Не положил
bf02d43b4cb6422518ad579f008bcbe9cefb82e80291908ab4289a5c3f7b1cae,Мартин,Не положил
c6ba353b71304b8cec0c83e8b69ca0d989f0aeb0a8974b863c4f8b051feec2d1,Шкорпион,Не положил
68acaa1cddf53c9a18e53f0716d174596ac216d38a2c929564607a9adda62313,Мартин,Не положил
ed5dfa22d81a9ad24e839afcab55e9549a7eb326caa5085bfca4a53b6f811ecc,Шкорпион Едукација,Не положил
9d4ace4a4f1f6018a3672cc9152b2b6253fd53314909d3f712989f7bbf14f1f3,Кекец-О,Положил
ac139c1ad49e06fa758d7af014cac2ca231a636cffcc4005a4b8ee3d4acb32c7,Ива Обука,Не положил
7eb42c2de95ddf45479f3ec8bef9d0e61ee191a0dbe20ffe9adcd49686c73d95,Идол,Не положил
1da18e0f49b5e19f1afa4f32a3b943108a50d4db7d4b98fb4d10ac75569ea3bf,АР-ДИ,Не положил
e378e95c1dd98f723bd703aacafe39f1f5d447944a8238359300e6cf9f9c2615,АСУЦ Боро Петрушевски,Не положил
5a8f62226cb3ec049db861781d9475e2e31f04b2f2d0c71f1a1fec729ccfa864,Зебра АБЦ Дооел,Не положил
b6236adbe0aab54b6f03f5f847380f87e2400afa5a58b2a9a7d7a6b2ec5b5509,Арт,Положил
953a0df2cf5f0dcfd5f24275e4770793f47382ca9d16c8b2e38b8860fe825bc7,Мобилити Плус,Не положил
df88b037a62252464f98f68ef6f1c7f6f4bab41ed5815a2e6a33c86b907e0392,Мобилити,Положил
78260cf1b9f73b96b0feead62c0073d9b1ab560389f49d4cc6ac1bd8346171ae,Бобием,Не положил
e3437b7e2b8897006d14f77cbd20b3154754e824e1964d4407c4994a5a0a3a39,Кекец-О,Не положил
1d3bf0995685b3b0320d40ea61059fbd94e779030eda2b2aef63b257f3a54917,Формула уно,Не положил
2099eb1ffc27d1d12c4bf7920ad511e589d7219cbd429a0929a15212bd86a8af,Кекец-О,Не положил
9a5c1ffe61d855e65e31d866c0d09bb3b0d8a335add51b501d4cf5dd7c8ed93a,Зебра АБЦ Дооел,Положил
9f15dce46705abf1fb2ce35d51ca15b422ca8099bd6966d28fbdd70ff7f98d78,АСХ Хирда,Положил
87a0c3f8cc3dfaea9426628716e0785681d1ce96eefaca9d30267ec6db5d7da4,Софи-Скул,Не положил
bb03b3536d8a830eac93704440976dfd95bd9c8f7545a8fc9c03434ff0881e76,Шкорпион,Положил
42eb05a4960d98aa4d99c95ae39f2bf288fa009511052728a37977219d184ab3,Бобием,Не положил
0a935000c7b27b8f9859f67812fb3cfe5fee78be3d530adc24c8e6faef747351,Шкорпион С 2014,Не положил
45d3687be89611d6431d0f55d128822065f95826b3179837baa3de6340acf3f7,Болана ком,Не положил
17ea3e857a9faafe898d6aa51ca596c10a7b0ef0b147f24e40dc0853f07c0e77,СМАРТ,Не положил
4bb0c7fb35025e290087856c949af22e60884134d8e393fa02e46fc5f8c9a99c,Тримоски,Положил
81c1a638015663766018c5f27b9be7f0185be848c5557a2389e0c17120731b4d,Драјв Скул,Не положил
d2b0522987a43888a6c10c576af326d3b3b96dc135400dcc9386a69fa78237f9,Тримоски,Не положил
977a3a6979db2318390165c0cfe42212b47a75f0d47cd9050c506163b997f2f7,Мобилити Плус,Положил
19a80f5f8c405936e9f7013b2ef6aae948dc67980d66ba12c6dd16e9e8a3c981,Беко Бс Дооел,Не положил
0d4b7894522ab05885386179841273792b86b2b1e40f0fdb980a6598e9c495ca,Зебра АБЦ Дооел,Не положил
