"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
1f1e81e954df79209c3fc452b824a168ec9fb19bf1471388f4663dfc124ef9fc,Зелен Сигнал,Не положил,female,0.97
aac34023c7c1edafd05099de8fef799454d2abb7c199e77a38dc900175a3cc62,Мартин,Не положил,male,0.97
a1cd34825cedd044b2366b316a8634f2e2c750fbc1ac83617acb534828917037,Идол,Не положил,male,0.97
288ddf6c6200bf092d16902a72c52060aae6f5cbdefcb11b2d56be4fb8cb642f,АСУЦ Боро Петрушевски,Не положил,,0.0
7ca3bdbeeeff40ecff24be1fcfe565c22496de108c07d639b2d5278473c8e5df,Деива Обука 2001,Положил,male,1.0
6c56a942a8c7b60fce54f03a1d44f106e418f2a8c0cd627af1b12c8f747b0ee0,Шкорпион,Не положил,male,1.0
f7f02280d18de135bdff01af99a5ec58f5abe99613e0f84921cd2700681bac12,СМАРТ,Не положил,female,0.98
a242cfc6b6bf292d86c9560bc76f0da94e159bcbf82d94f904b850203c31ca6f,Кекец-О,Не положил,female,0.98
0b868dee80cb196be81221856c8d8f4a37613fe0083c66ef04b2ddc7ea6bc8c6,Болана ком,Не положил,female,0.98
e8634d47b9706f008f9e3ac45224e5601bdf38e3f2ec2489675240d4dd21f3fd,Кекец-О,Не положил,male,0.95
9f252d5efebb5849bf904cf8e62a77fa83a6372a8eb09144f6c0e9b190a38bb8,Зелен Сигнал,Положил,,0.0
4cfe57b9f0645f4c3a65e683eaec723fa256ea766ac6a0b9aef9ebf41daf3d10,Арт,Не положил,,0.0
2ae71d2d1144d941c85f09d6607d639ec16d815130a03a9a5a431570152d4aee,Ел-Хилал-Хана,Положил,,0.0
5b2675ea4c417491ca036a3ab56445e585ea330e66c24e75082823dea533d84d,Панда-ЛТД,Не положил,male,0.93
e9a9864ba8e01045c0d0eb18b91f8389ff5c9c08766acda44e4342cfb526bb32,Шкорпион,Не положил,,0.0
9a70b02fb5e671fded5ef18945720ad58f89c478c73030087469b37677aac503,Ива Обука,Положил,male,0.98
0d3ee7131896e8fa1a8376bf83ad240c2ab77b464233ed787f980a191e47b648,Кекец-О,Не положил,male,0.68
be0050c653ff80f4d2db388de66857875fc8809a801d67911df83cbad15c77ef,Кекец-О,Не положил,female,0.99
f9da03ae733bfbc21931d8967fea7125e09aa4cbe491fb3d7fce2c95937d560b,Мобилити плус,Не положил,female,0.99
5c7fb8c893f3fa562eee0f3e7766d211d1a3e7f3985024428622380248d6ad98,Болана ком,Не положил,,0.0
12d2e9a44aa1d893f0a9a4958c6813c2434f2e0298b7575c7cb26973f6a36609,Арт,Не положил,,0.0
35b056c8e76aaf43db3fc4c6a42489ca02614da15c0f4f7f7ce86cc7a14bb6cd,Виза,Положил,,0.0
9b9da4e232fd9d56656c6015102b2631f2286b32b4b89fc46c917870a429a888,Ива Обука,Положил,male,0.96
2dd4d9b59770bdbcfc9b1b39c9a3877a5c19f7661b83063402635160dfbe717e,Шкорпион Обука,Не положил,male,0.97
f685afd9abfd871e9ea36e1a6e6bbb5392f028a9c47cec37cd7edad80679dd4b,Шкорпион Обука,Не положил,female,0.89
d70009403684833f39728c05d9baf92d10485e9a5c3ce1b6a8708ade8acf000f,Зебра АБЦ Дооел,Не положил,female,0.94
95b5fc7484731904eee41cb89a6fc1b7e14fa1fca9fac8e8dd9bae7174b484a2,Зебра АБЦ Дооел,Не положил,female,1.0
e36c399070e7cc2725677793e1d9edfeb00625aff4d2b748fb0e457545fc11a8,АСХ Хирда,Положил,male,0.95
e964a3b79410a336a47fdab9462ebb739faa82acd33bece012681a49620ee0ac,Нова-Нова,Не положил,,0.0
cec0696cef847e5f9e8c566ac93ea5772b8e68a63668d6bff2f90b31e098140a,Зелен Сигнал,Не положил,male,0.96
3b277a9442259b4874473087b3d67d0b565cb20ab38dcf91f6a08d5038ad3eea,Сигурност ГТБ,Не положил,,0.0
ffdddbe87ecb381d6d5d24b1575e515adaffb9bce86bfe8dd593086e0092d535,Брм брм Л,Не положил,,0.0
453729c1ceeb0165390c6555cbaef9cdeaebd7a03fd2ca89c6f542b1861aa86d,АВТОМАК Гоце,Не положил,,0.0
f906cb0d87b4d84718495b11424998844ba1366668e4b92d363780ef575b3cd9,Мартин,Не положил,male,1.0
54154c34523b4fade5b671140aee7ef0efd092165681182eeaa00efba6a6e046,Арт,Не положил,,0.0
87cddb2f5a8813b88ae2833dc132e7c54320db6246d49785dbb4d2b00252094e,Зелен Сигнал,Не положил,male,0.97
7b524bec253c17c2a7f6432aa4c392d9f2c1d90b0840baba7850323adfaa1c14,Ива Обука,Не положил,female,1.0
6f0f7c42ec59f9975a5f901798ed03e8e9a2c4f15fcd3372cf90d2d0b8f3cc12,Идол,Положил,male,0.99
2b66237cdfca182e8062fa26b46bba85d0f6c6a4a410b3a333584df4bd9eaafb,АСУЦ Боро Петрушевски,Не положил,male,0.99
25e3e8f372b25dce15c09f6624e31ddfaa6292f818616be959d5aee5f96ca36e,Кекец-О,Не положил,male,0.99
981208a8010cf4a65560abeaee65598b3bc7372a69fdf9fc3fd71b209241bf9e,Кекец-О,Не положил,male,0.99
11e4b7404de91328040720490058804650b290b103fd11b892c1da0336f34060,Сигурност ГТБ,Не положил,male,0.96
9c4c21d805e253b2b9b93242c2307358414e70ede099d042b0e9549705058e98,Деива Обука 2001,Положил,male,0.99
c967d8ee5267f576d2383c01bc752bf0f43b8071e55a05f354f3f2e8b18bab3c,Алфа 2018,Положил,male,0.99
1d8459cfd56b5782f01e91eb0005c365ed992000b69c6942f59e47683aac0183,Шкорпион,Не положил,,0.0
61201b861688451cdf1a661d6ea46394789782b3442c4000302e9e5c058fe5ef,Ива Обука,Положил,,0.0
d8a979736697e8fa5ae86cadb287160887db124b0bf1f3cb0c46be5425b11700,СМАРТ,Положил,male,0.99
5cc0316c7cde05214a65b60efb210b6fbe3f1cd96a6bea37ff5c110d5a6ed2d9,Шкорпион,Не положил,male,0.99
7664947d476452a9c67f4130114182bcd59d58bdce9d0be5733144e6d5d2e54d,Арт,Не положил,,0.0
bb4c603bec50a8eef6fcf10cf1976415bed35c1846e23570260bc96012f34dff,Зебра АБЦ Дооел,Не положил,male,0.97
95ea2214fbce7d95c3212bd4a6afa4cf373962ec9976da2d95f83f222265e727,Ива Обука,Не положил,,0.0
c0e1f64a91c90f32d707fae8c470de36c2d04182606d1f9bb1e8b91cbbd116dd,Македонија сообраќај,Не положил,,0.0
51e6cff634308eb36d5f96375b457de3a394a61f4fd3732ed2c8fa26412fe562,Болана ком,Положил,,0.0
588f0414129d93a9c036d46e710b73292581d7676fe53ecc948346148fc32cd5,Шкорпион Обука,Не положил,male,0.98
f1e200daa71b0df837d1ff62e9d218b704fb7b48f7adc10b5f0762523a785994,Ива Обука,Не положил,male,0.98
e42811ace4610db162b9744312ec8fcbd71b24197a4e3ec2baf8ec395cbaa92f,Ива Обука,Положил,male,0.99
1da0e05248b1cc9e3eca88d161543dfdd0012db9ee4f9b970311f5b6f20dd0f4,Мартин,Положил,female,0.99
ae3587d099b192b4c3103dde04631708ab0ebbbc90d5a81d9481c0132984753b,М 22 Маријана 2015,Не положил,female,0.99
f5bdbd0245af0b61b0b49a295f64bdfdd0a42d04dc06365939059dd807a82e66,Мартин,Не положил,female,0.99
02316ae019466d6d4a67be8f17adf15231fd17abf894237af160425955f5ba7f,Зебра АБЦ Дооел,Не положил,female,0.95
f13b84374bc30d0fafe9d2dafc6f6a74298cb3a2ec6c43d149bd9aba7db20609,Елита дривинг,Не положил,female,0.97
a00acf14cd4c1c838bba64a3427010663c5aa1ad303b06236a4cd517ba2f75c2,Шкорпион Обука,Не положил,male,0.97
f6fcdf3ec8a67078cd1b7487bb7141426b239620faa4e217aa830c24cb42b907,Ас-Коко,Положил,female,0.99
71a11752fd44d27ad7d91f7591253d56782e0cfbeebe61a3430bd39872d151e9,АР-ДИ,Не положил,male,0.97
80f05109ceddaa3e14dc713cc71c28ba8e3ac65a0e8bd1859cbc08f1fe69c13f,Ива Обука,Не положил,male,0.98
