"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
67437dd00dd5c316c60a5f33bc426a36990ba5e5fd492d46d3513e0b765fe102,Кекец-О,Положил,male,0.96
473b4ccd9045546dc9ed20fa5bbcc49aafec9c83a2edbb3d3f47ed73512036c6,Виза,Не положил,female,0.87
67a797b069b48526ec1c4bd50900ef5dbe279db21ec0ac0aa7d7a65771e6dd1a,Зебра АБЦ Дооел,Не положил,female,0.98
b39312e03d9d1a905e66185c8694a13afece25df2941fd7b77d3b5b7e01e824d,Деива Обука 2001,Положил,male,1.0
8134d53272f647f6ebc13d84f33f957a6e9d6da8c8ff89b75648cd7111a7eb33,Деива Обука 2001,Не положил,male,1.0
1088c4cf7b3451b205ee15693c46f59cc1ea0af5e4b3be091f5dc731e88fc123,Ас-Коко,Не положил,male,0.98
f10e4200f8b1e7c1874ca6d4ce945266056e10c7d52ea9cc1fd5f7a7ad57d70d,Ива Обука,Положил,,0.0
5212e0cb74598bb53bdd61555092bd86fa6fe73083ca63bf780385d2d7ac3fef,АСХ Хирда,Не положил,male,0.98
8d529cddc2649142c6fd82f218e1f3b999eee6cb4c5653da9903a5d58ce2d725,АСУЦ Боро Петрушевски,Не положил,male,0.98
f4d123ac4cae3251ce3d7d82caef6dd936c692bd823eb1575329e987d4c71cc2,Зелен Сигнал,Положил,female,0.92
b5cf5eaec8dc57393ef914861002d7b6055177db0e1c6c8a5191b471e7773639,Тримоски,Не положил,,0.0
4d3a343caf5936745460e93d126828298dd6a95a7f6ed7546777662c6dc43c2c,Драјв Скул,Не положил,,0.0
b9ee93d8ee69bb673072ac2b6c524d2334c9ac2d17ed8b4a81a116f372b32881,М22 М22 Дооел,Не положил,female,0.99
032e36c4f22a40656a2c42736ab70955dfad7950342bff2146588f4c85c0320b,Шкорпион,Не положил,female,0.99
4c50c60f67d8e1a9b4ce8aa6af1c3acae1c93582a1a349a0bba8eb5118173782,Виза,Не положил,female,0.99
684118f60213ee8d5ee8716749ab75940fc8ce1c7e178e8a10da8f018c660703,Тримоски,Не положил,female,0.99
03fa4e4bef2cbb465cf63b6cff6f09134138a15683ee80de31c3daec9641227a,АР-ДИ,Не положил,female,0.98
5c4c693b180400c6851148e7d05e3a7f44a674e41dc8fa12044d85215bae33db,Мартин,Не положил,male,1.0
cf13d16bf4f550e3e692144d9527a9ea22f700b02dceb85f1757e67593fe4e77,Арт,Не положил,female,0.94
54ac5cc79fe8cc074c6ece739c26ece2ace27cf43626787a86619a1178e532c4,Панда-ЛТД,Не положил,male,0.96
e2ed9fbb18206c38d04ede3d3da4613693e95b7c8ddfbaa5cec642efec5da8fd,Нова-Нова,Не положил,female,0.81
673e103c04f948d82a7993bba5b782c3465701b8c63a4744e334d02b64efffa6,АР-ДИ,Не положил,male,0.92
ecb69ca37aacfe6152602316dd6d310a45395c0de0e931e7b646f4667b814c2e,Мартин,Положил,female,0.98
4b576796e08e9e70485f621099fc9735fc1d6c488bbab6b6cfe73fe5913076a8,Ива Обука,Положил,male,0.97
eed9a209a5b1b0a66bafbbad632157c3b702a48d0ca19aa09438cfeb8bcc5e43,Мобилити Плус,Положил,,0.0
2b6c624dd68172b5e2d9dc3df19c225ac0f6744b841de2a5c709e577f11f7166,Шкорпион Едукација,Не положил,,0.0
d036ebe4ece4e388f10364097ec690df11119cf1b5ffff67bbbf89f312261dfc,М22 М22 Дооел,Не положил,,0.0
efe27ed9598f11e7abc7a06bb1782f33880e610261c000b71be94ccea2084a17,Нова-Нова,Не положил,male,0.99
3c14354a219881abdce6d0d382fe6a93550e8f588ad83a35b9d1be8cf0847968,АСХ Хирда,Не положил,,0.0
5283f7dd2c7d6d6bc281eff2595bf9b1e2f03705c541ec13ea58db72ca513696,Зебра АБЦ Дооел,Не положил,,0.0
ccabd5f0aa10a7d8977f3c5d31e7b4c02bdc37b8e6bb4e538ea208f86ba32d87,Мобилити плус,Не положил,,0.0
f096a08b5fd4dc2900b5ff7ebdbe5048ec4f1d5a163fbbf56f6e2616f702b73f,АСУЦ Боро Петрушевски,Не положил,male,0.98
2e385b2da0ddbd4e4ee3a960141abedf5bb67198e9ffb58ed85e397b3e3d39e3,Ас-Коко,Не положил,male,0.8
7486d7013b5a4313af16e005c62c3bf63c8581bc900453c87e7b10eecec66ead,АСУЦ Боро Петрушевски,Не положил,male,0.99
8efd785ac6965cc0575391fcd09ca931b8ae00a1799ebace966b77b63dc4a4db,Панда-ЛТД,Положил,,0.0
e5e726291cc2a16f1c42ee92a316ab7efcb891ab4854d27c7a13efbc866566fd,АР-ДИ,Не положил,female,0.94
db9bb9703bb376ef09fcd7dba927cba192636fbcf51e9fda0a1112874b83947d,Панда-ЛТД,Не положил,female,0.98
9a8bf31c2bc9f6f9d93feb6d2f29b82d41c1eb1a08aaf7ee11edeb19ad427aae,Ас-Коко,Не положил,,0.0
9313964e1c2539bef2877d3b77603b99406c8a43ac66580d68a51f97843aea7b,Ива Обука,Положил,,0.0
dec4be929ed4c18fb0c382fcb7bed7dcf4df313e9b1267198f5e4a82eb66b7ea,Ива Обука,Не положил,male,0.99
763a44a80f2f705bb40dd37403991c5751a5229bee4d7e8127c33a2690b8db0f,Деива Обука 2001,Не положил,male,0.99
fbe63b33416843e4020201fc70827139af54f45ec3e8a577dfd6a57d00e37a64,Алфа 2018,Не положил,,0.0
c0d1e60e64e44caf972eaf7756bda7c59d8bcb7f2767ee4b9bb3e1a0f4af095d,Деива Обука 2001,Положил,male,0.99
0694a7774cf85e3e667c6698a1ee075e59550d5530ca3198f9843d4b4b0de801,Деива Обука 2001,Не положил,male,0.99
0c3c6f3226325e9550e1e6e6c0426492624b5537802a0a60a78d3cf162e6ba21,Мартин,Не положил,,0.0
55cec2f96d58d001b0800799049a86d377753e4413f96ed30007c55d78a07392,АР-ДИ,Положил,,0.0
f09a88f99ca8d3d041af35f764711465871df0fcb25eef5045822eed354e6335,Зебра АБЦ Дооел,Положил,female,0.96
282a1b21e53449ef08bd34688fc9423203dda15e2d2b06d8893fcfb8dcc70311,Ива Обука,Положил,male,0.99
4d4c5707ac862b65d954edb273e4421ce252fd5839a8a818c9fbf267db40b753,Панда-ЛТД,Не положил,female,0.98
b3cfcc38357f990c196881afcc819166d6eec92ec1703335325e339c0069e9b9,Кекец-О,Положил,female,0.98
5e9e64d1dd41e146c63529125a1b24c48977e4602652386a3128b1d5801d5eb7,Шкорпион С 2014,Не положил,,0.0
b2318382b21f54f0ac367dcd5dbcedd726c95ce0869ca86d53930c1f68629b95,АСХ Хирда,Не положил,,0.0
cdb8b3f607173de0618c222b1c722c5c83447bebd61aee0ee074171d0e30a714,Зелен Сигнал,Положил,female,0.73
1bdbe1d3d93bb4834bcd9a78a8f038b918da714b396925f7cb0eb4c4b7f3aaaa,Ива Обука,Не положил,female,0.99
df4b883c62e913638ba9b88b07370dcaa595381273db01759e583e27595df164,Алфа 2018,Не положил,female,0.99
c4bd8425d0eac390881afef6c4e1517ec54bb7675cc4dfd0b5ab4b691f8d758f,СМАРТ,Не положил,female,0.99
cf4e7966232cb4d9facd30fbca5cb43c3cff57dbdec86be720e0d8857bfdcd89,Бобием,Не положил,female,0.99
7d1f5ac0a91aa4af06fe4f121f6f9d3674bcda67608727cf84702bcb8db496c5,СМАРТ,Не положил,female,0.94
ce09a661d3c03e7f0297e404b2bc6a3ccec8366d9538c979957f6ae2a01174d6,Идол,Не положил,male,0.98
c3aeef66d6ad2c04ade551dab6eec3ca6d53b67e42152d1bebfda85f54d70cab,Емилија,Не положил,female,0.85
d587c9a6151e72113e06a5600e9ef329c0d9085f6e8c1d718fc919fe1a4285dd,СМАРТ,Не положил,male,0.97
2feacdcd8690e3cb2f18f072bb9ed0dca952fb8436adf2b3e3ef848c5d441a52,АР-ДИ,Не положил,male,0.97
41aeae7967e2ce3b1d5ce7f66651f96a2d58b7208a799479b26ed91216a26c82,Зелен Сигнал,Не положил,,0.0
83e5d6064f8b8d8acfecbf5f4c11fece5fd3eb007a2e5f64d56d95f8716fc373,Деива Обука 2001,Не положил,male,0.75
2c1d56bfccf1a85cd62aec91a84c25a5bde61f9b1cd60cc815908b32f2677886,АСХ Хирда,Не положил,male,0.94
043e97bc95530647165a8e0658bb064bc7fbb963226b5b4d4f7f5140339fc25d,СМАРТ,Не положил,male,0.99
1b573dd5f95f60972bb1122691956cdcd8da256731f62ba96b8231570026e2f0,Ива Обука,Положил,male,0.99
9cb5b568e48cfab9ed1f322e08816cf756334d3eef28cb1fffe07a2a7ff93142,Ел Хилал - Јуниор,Положил,male,0.91
3c932a1e4a86039cefc5a07357be4c0a00c360abbd84cd793636dabecf9133bd,М22 М22 Дооел,Не положил,female,0.98
21ebf90ef103cd812aaf7808f6e4eaabb740c4d786b2d1e3cd69727f4af354ad,Шкорпион С 2014,Не положил,female,0.99
490a1cdd7e487f3dfc6d534c4210d781d0a650810d540abfc116d3010563ec4e,Шкорпион,Положил,female,0.99
35b6701de927bab5500b03917edb5890cb86def3ec5aa506b232428f31e432a5,Деива Обука 2001,Положил,male,0.99
8eeee1313e9bf54640df9da453e22545f814b8e9e87fdb072fcddb1c10628146,АСХ Хирда,Не положил,female,0.59
e37b1c28b3a69596a5fec43b74708874f01322f69c01aee4415270513a94f0ec,АВТОМАК Гоце,Не положил,female,0.98
0397ac13456924a9a9502f26e525c662db2479490f2d8654ad091fb9ce0eec4c,Кекец-О,Не положил,female,0.87
673a2165ff461f4d2acf3b2aeee9afcb88b52d63a3ffbcca70f5669dc6116bd5,АСХ Хирда,Не положил,male,0.85
e01f5af9182e79eaa51f469a2f4a2d52bec304fb93899dbfc0cc893060933030,Тримоски,Не положил,,0.0
518b74348f7b565b60379d290a8ddd21ca2965d2a0b36b952dbdfcbeac3f25d9,Тримоски,Не положил,,0.0
7fb6c185b6207287e1cd11b2a80523696d02ee7157940bcfc0c0d2f846393688,Деива Обука 2001,Не положил,,0.0
71e415e4ee5daf036b7b1737d56c152012912300de31f073ea774997fe0164a8,Мобилити плус,Положил,,0.0
23c9715f8d2d356836599baa4444183e6e72bfeb1e473a90dc437bc11ca5e2bc,Кекец-О,Положил,female,0.96
02f248dc9f01bacbe0b8aa0e9045b75edd7adade271b2c4381868a9a347a0ed4,АСУЦ Боро Петрушевски,Не положил,female,0.99
d6d368af07ff87b4e4c2d464f2a2066a77cdd440eb58ef6021f3675b27df392d,Идол,Не положил,male,0.99
4eab9dac10ff461f4c1901ac2ee189162f93ece1475b07b1304a2fef7771ca72,Болана ком,Положил,male,1.0
062b0497ae18045cecb0381c4957ec1ca2899b054088dfa0f828213b15e5678c,Ас-Коко,Не положил,female,0.86
93995165872be9a745fb8bdb3a3aa413d601da80a2c6e7ac52e9e1ad111509d3,Мартин,Не положил,,0.0
d2e6095cfc251e3c9caaa7d3d4ae25647b741e063a1d8346b9a850d614ec34de,Арт,Не положил,female,0.99
98951a6d9c9fc761294a5d4757c4caeb16d4dade8b291ca3477e54d842c97cea,Елита дривинг,Положил,,0.0
eeb5b82184171a8e1a709a955268990d51e0f24a5535aee754903c1e88aca5a3,Ива Обука,Положил,,0.0
e6cb57ad387cfdee8970af62e65dc4cfff1dbe9fe79ccfc8df30d916f636f6e4,СМАРТ,Положил,,0.0
7b74acd11bea0b8dd329de916b3c75cedaa4c8a98007f291fefe3939c307121d,Шкорпион Обука,Положил,male,0.98
6c145560e672c1addf7d6362765eaf7d0864fc4a86798adadc97a62d842dbcfa,Мартин,Не положил,male,0.98
b103e0db6f5d53f7bd603642154f6fef11d6c4e0d9f1b1c69f148552665012de,Ива Обука,Положил,male,0.98
de67ca06e7987569957d3a3527bdaaa6122a6d2eef178c27910d7dc4fa47c6a4,Ива Обука,Положил,male,0.98
aed44644bdf804ef25e3612987f47d752d278bdf9f6b1dcdf85b04047beb6ae7,АВТОМАК Гоце,Не положил,,0.0
5feaf539b0c99ecc24d75dc2722fba5c6d7508d2bdaf9bb711022637ebd563d3,Ас-Коко,Положил,,0.0
b353e23e28f8f5b37c82f0f5428d00565dd93d2f49545fac275b5917cf605380,Нова-Нова,Не положил,male,0.98
fd822f08719a82285f2716384ff5cfc36d7bbe5711b4a07e078f25993bb01871,Мобилити Плус,Не положил,female,0.95
8a33bb906be85bea481ada65f0fa8e1bd262156ebd6bdb01a0a4638f7fca388c,Шкорпион Обука,Не положил,male,0.66
