"Име, име на родител и презиме",Автошкола,Резултат
75a0faf11543ef2d7ed61be165f618c88ac9c87c14f9a9b477f3e54deb1fd19a,Елита дривинг,Не положил
6fdc55a0c5fa535654d821df3eaab0fa07466ff05260628b414b8354bf00fb35,АР-ДИ,Положил
766f62c6a19fecf1e00067ce20d4736c778ed096e43877500e0b7827f6aae6ac,Зебра АБЦ Дооел,Положил
38d7e5bbffe711db417ddb31d7f893875f0504ad10624540c5aea5c6e12be39a,Бобием,Не положил
21e590978dc22b08d6491e668db1950605e7684ef8c05701ab860738ababb889,Зелен Сигнал,Не положил
1661b1208aff8ca2e04efe4e3d3ff1710ea7781a33bc576638a20c3a3e746af7,Софи-Скул,Не положил
2d7cf12e5117b3cde0ad4b9e9ff3d030082b94282e5dae8c29dab212a948ff36,Алфа 2018,Не положил
46ea73dae687970b84f9e81dfaeb6d209308ba2f83ff3cab76c17f7c1a09ef78,Арт,Положил
abf62e14639309b7bdbb459ee0a09a662251afce55e0c63533344dfd0134061c,Арт,Не положил
9247e313e705a50e1bf13131e6927e317f0a8b8eed36f9546300625167c1c2ea,АР-ДИ,Не положил
251835937598462e8399a40797dbfe7544743deb5423d46bea76d11ed849db90,Елита дривинг,Не положил
5b9df6ed38810ec0baaf824d46cb982db529f4bc17918bd725a007017b464786,АСХ Хирда,Положил
7dfe4d6c5836220a3a7a3ab65e73e12ee114a08cdc4fc4e0d4743cfe88265c3e,Брм брм Л,Не положил
23a72b615ea80c9dc8b846a69002f7ce1b66856999171d71c208c7b0e90b8483,Беко Бс Дооел,Не положил
5ba8692522af7bf72c0014c489b715c5a816be8550790567aba1faa6bc1a7fa8,Ел Хилал - Јуниор,Положил
2b9c0f7c7af7a5f45b9761447ce1a59e533f6cccc603a6acb29ece61e66eac33,Брм брм Л,Положил
bfa1d5ef36fbb894b6a313efec6de15209b390d1fdb8b90d4683678ea1bc02ed,Елита дривинг,Не положил
07a70efc72f8666a233c7646c6742b5b16d1c3315b041e95ff0a653542671fde,Шкорпион С 2014,Положил
357652041ea2d79ef4a07003705b5f7ae0d370bdad12cecaf8f4a48edb5bceac,Деива Обука 2001,Положил
b594455022546755eb3f06913ddf42946d4a7fd70e6943ddfa41382577654d44,Софи-Скул,Положил
257538a5d30d5824602153a905a5e831f16d0ef61f077d1d0a86b981c7a93044,Тримоски,Не положил
304412f46a76638d66b2ddef7539036d7a3352a2c992b60ac1b999733cf66778,Брм брм Л,Не положил
62c6c80349c734a6e765c4cd39094f5cf5826f0f9987c98b8288ce5f1287fbae,Ас-Коко,Не положил
ac01a056f583f049a3a0e317466cd5217422a304430bf703ed552a9f58308632,Шкорпион,Положил
f47837bdfcffc542535b3c3f064e1da6b18b079126b5a934fb212d4def3b69f9,Бобием,Положил
9b4f048a545718b27c6f2fef3f25e79d0df87f3ece00e3db50bdc0a7972cbe27,Софи-Скул,Положил
74535e25e0996af6178dd145a6146d56fe810af584c3781779c59b8a554c2b58,ЊУ ФОКС,Положил
84cad841b4c9b6699c360d110d9f77ef3d9dfa66bfd708fb56e9053de24326a2,Европски Возач ДООЕЛ Скопје,Не положил
4cb6f2fdff70855d7aaf0736ca6385f4c2a314d3769eedb57ab4818bf073b074,Ива Обука,Положил
b49cf3a1e45761aedb8ab677a9837a19eed9738c9e5ea3f88fb7beb500484377,ЊУ ФОКС,Положил
baa3c86dfd7a73d5cbeb0ac25df51cea4e9e5bde753d97321a7898ac9b8fa61c,Алфа 2018,Положил
2b7a47186d805fbfe2a76032d15fcd3cc0a9d55d535d27a57df7c73dd08499f9,Беко Бс Дооел,Положил
3b2aba3922f9bd054b482fb5444d49fa39c09d4cc2b30b1eeec34b6afdb28f9f,Софи-Скул,Положил
c454593a17fe1863745fc6384f652f2524bee70e32ba95be1ff7bba374e4f4a8,Мартин,Не положил
510739e5e76c0ecb32306cd4fe8ba3393396a1ee7c665ac60b57ce968d934d5b,АСХ Хирда,Положил
f99b0f55683167062e87a35e54b96c05601f7eca733b1875e598f3f124bdbdca,Ива Обука,Положил
db7529e60ec262596a8611691ae71972afad716407a30c608028cac366f44a7e,АСХ Хирда,Положил
6cc3184e55de172e6e44f63ec9a122d9e1e740e6fa2a717b1d36e50d09894851,АСХ Хирда,Положил
4414d4fc06a46e6daeb74386bf97f8eed32080848f3ed286ce440b41ee9c4c3b,Алфа 2018,Положил
9f93e53e4f55559182ca6a8b9be0afc06520ef833384b5eb5f03058050d3c116,Зебра АБЦ Дооел,Не положил
547510f3b1655398471dd68c2401396052dda7dcbcbd833a4c7155e47bbef1a8,Арт,Не положил
025b8ae50a2b818427ffa65213236681a999c8dcd3bca0b7a63896c4adf3c795,Брм брм Л,Положил
053e19c2231c6483effba4126bf842fd4135260ff5dacd4eeada25ec4f707ab1,Деива Обука 2001,Не се појавил
3ca77cfa9328ef07dbb4017089ae4ca3e5cc48f6acf72f874a20adc55a9540ab,Сигурност ЛНБ,Положил
aac7016023a36e97ee06c09c72f11bbd648c27af6d0e3b6f06f50ac4a6963497,Беко Бс Дооел,Не положил
8f83035ec993ace1caedd61ae003af793d4b66c654d771b5ca325e7d2873ecc4,АСУЦ Боро Петрушевски,Положил
3b9243a391bdad2c5608d6900b9592c6d8cc038b92b867354d47f1cde14f5601,Зебра АБЦ Дооел,Не положил
13a0f293a6e05303e3e5830a0a1ec57aa181ef02775c79edaac194484b8cb3d5,Арт,Не положил
bff516b2a3035ecb9abc7a6a6efd5561997a12727ccaa0e21b6586efc0e5c894,Зелен Сигнал,Положил
0667a9c7e995dbf36794c4fb7c37941372a530322dcac50fb1826e833d61e32e,Ас-Коко,Положил
3f3bf4992286948b1da90fae5d7ae731d1a4dcf2e8034b14aa0ca8b4395e4610,Шкорпион Обука,Не положил
8d42b169f8727ea4646ff16321a3c3fcd6c3225d2052b6cf347eaa12d1acf70d,Идол,Положил
b54e0a3fe5b71c5eb17a18d70cdd8a1cbc26dd07fe4feaa23b0f4291a89e8a64,Алфа 2018,Положил
0ef81688f96cb354cd1ec14f3d2fa39366a7f41663ff1df56f8fdc0505920824,Шкорпион,Не положил
15939695de2392d20a4d15b0ff7094a09244cabb0853f4ca812a01f3ac1727ae,Бобием,Не положил
bdaf2cfe609533908a7528646529b12c2d3629437332885e2581c6fe331e0cf5,Бене Трејд 53,Положил
0bf7297e8e07c8d9118774a09a589b284f9dbe060d484c9a3f106d56d1bc08be,Тримоски,Не положил
26bf85cbb86bd7fd976a5b87275b177efe72c1d83863903717c98075cee1f3a6,Шкорпион,Не положил
62ac40689b6cae48e4c52d38baf404f38c3e097824c9482f7b834b6e55a9d21f,Шкорпион,Не положил
20f492ea01ed2a11bafeb7f0f0e26f5187f273ef080c3268f809eaa81c5e7f65,Шкорпион,Не положил
a8d26030758268e62bab586b6acf78ef5064058492ee6f9bcabb3b853177f07c,Софи-Скул,Не положил
63c3042b735b468afc6d6c2ed5e4a3ef5a1f990da9dacf48f998e1fb06329d41,Ас-Коко,Положил
debf5ce6048bbc38b9a605f9e5d4d8adff9d98d0ff923118d2f4c8ac3a644e35,Мартин,Положил
bbd587eabb018ebee908cd985801611253948a38e172da072c8856a12184d1b6,Болана ком,Положил
de23144c04040a321bbe186ad65943318c6ee020466953d7e2f4a3a769debfad,Кекец-О,Не положил
634431253769b0b977d6e6501a22e37ac7e7d685630147ced668bf410ce54244,Деива Обука 2001,Положил
fd7ce2162692aa0f8a2e8c37e95fd6c11a16ba3fd975ef0ca12b2725778ff962,АСХ Хирда,Не положил
538e8d9d4bc3d8a3629f6d4ee25fdafa460029a83efb245b158de8825ee7a3c0,АСХ Хирда,Не положил
08a83a643d160bae5ebdefa982080d20e8b9786eefe927e1c92cbc1372f68ab3,Деива Обука 2001,Положил
71eeda678ea1d7c58caf6396d9b8e7c484a00733b580c01f208206e9be1f7d8a,Зелен Сигнал,Положил
99a8785053512493f3be4fb8d78d22e336efa4bc8ac8f029b07e8bcca0886c0d,Ива Обука,Не положил
4268c0a52b68145200e83de8c7e02b08529f6c736fba73bece2aa64401c3e27b,Мобилити плус,Положил
8e95103c47429f67f3159adc3f2b26843e8bf9f1d405c39770c42b7334a19caf,Драјв Скул,Положил
8e93950658fcf55f880817d9af5c14b6281940a36cd954e62e1e83a2ae558cbd,Ива Обука,Не положил
9243bcf1d6cda3f1d64b30f3ae1e4016d34efc3e99d63336eee71d710d910125,Болана ком,Положил
e20ee39657fab06ca3418dc3da93520dd70c0b6518803b35eb63ca4775cb69ea,Елита дривинг,Не положил
c14aabbafd4c7bf96b497df4ca915582f61708488a107d556a474b867432fd09,Тримоски,Не положил
8b9efd5a0d6146a6ebee25030fffab8202ec5b11448b8e9771a9fceeded0ada7,Шкорпион,Не положил
