"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
c69a0fd014a460c68ca491da40721e3ab9304f0ea3bd31a7bfbb6d0d0d45cd20,Арт,Не положил,male,0.91
745471e04368dc7f69fbe9c1b8ffec167001d08dbe5d43f7effa06b244694af4,Шкорпион Обука,Положил,female,0.98
67a797b069b48526ec1c4bd50900ef5dbe279db21ec0ac0aa7d7a65771e6dd1a,Зебра АБЦ Дооел,Не положил,female,0.98
891ce2b32c211d41da631aee72f7ff0ddd8facada54a18b71efd457b78d503fc,Кекец-О,Положил,,0.0
febd71275020e840382a4d5b34c6c45acd10c6f6b4464627bece0af166f24bf7,АСХ Хирда,Не положил,,0.0
1d0c0daa00d47d1cc30e0b07cbf3b2a108e83b1b6b4e01d76434911c8665257a,Нова-Нова,Не положил,female,0.98
fc704a892d591220b6b4da79afd80e3491c31f1147b6745a073387de62dd3c48,Брм брм Л,Не положил,female,0.98
4c897648757755b2089bf7a2b05e82399fa6f2ffc33ba280cc1eabda5a7fedfe,Сигурност ГТБ,Не положил,female,0.98
bb8e77ad3aeb5a448460b161311a23f2d8fb1eea1e56aa5a008904fc5036c397,Ива Обука,Не положил,male,0.83
24e85f264f99db8f60098dfa6fefa6bbc0e6bcfd8e07df18829f3d7da16f2097,Шкорпион,Не положил,female,0.98
96ae8a131b4e3c4e88b8580d9ad5cd38b5faceb93a4181597ca1bb13ff2a63b1,АСХ Хирда,Не положил,female,0.98
b07665ca8ffcc5dc7e1868aab052ecb0cb0bf1c60e5f3fed13eed1032b448cdd,Тримоски,Не положил,female,0.99
50e7151566290a6422d942276b283f762935782b40179f4130596b0d0ce42182,Болана ком,Не положил,male,0.62
7c7c1dcb3f6c38ac0bd9175707615e347803341b81ad83adc2b25ca5fcbc097c,Деива Обука 2001,Не положил,,0.0
bcb1d83e11c259c7167f498811eb5a2a0e2b9a0fe7d61e461f99866b53ab034b,Кекец-О,Положил,,0.0
92e34df082088e620d453df049f7f1607d350bc8959e4da14f57f81e9363a452,АСУЦ Боро Петрушевски,Положил,,0.0
62ae0fd586f99b0fefc6055d670ae488cb14b9eb7726278f1e1981479ef290fa,Алфа 2018,Не положил,male,0.99
7c0a01ca57947a36123c740e80feddc4a0700d9a0320066301cbe8c696f8c203,Зелен Сигнал,Не положил,male,0.98
3513bb8afe4a02947433d7c3c7990c988d27816f2c5884b26cc6fe2cd524b509,Емилија,Не положил,male,0.96
920ddd07ad14d64c4f87a0f0421ff29c9b2edf7d35475a65462056d40ff43e4b,Ел Хилал - Јуниор,Не положил,female,0.6
588769a1e2bd58845bf11780f0b7ec00aff90f965664fda9908f6deba7f4e261,М22 М22 Дооел,Не положил,female,1.0
f3729f76a49400230e444ffd467d5cf2816869e8f7feb65bcb8955cb665a0aec,Шкорпион,Не положил,,0.0
569cb88bd3777c9989e7a5605b3dfa5070b102862dc3fa2fed64369c4815cd98,Алфа 2018,Не положил,male,1.0
9c3b61b800d5d4e9078c8ae88c2ecc32e15911b2843f5c54985c61a91de12e77,АР-ДИ,Положил,female,0.99
b75552047b1c1d8a3d3d10473d148cf8ba65a4b21ee9358a52f3cb755908d34a,Шкорпион,Не положил,female,0.98
03e3c1f99a8b49e691f310c2c9150e889762989b56e5135651c65d7e793f01ae,Кекец-О,Положил,male,0.99
a2aa6456af15ee17e9e1294a9615e2b1f63d5f4fcce1189f4d94906cd5107558,Мартин,Положил,male,0.99
b1e86994a11f1e662f2266ed6b23917d34845428c75de595d1d09fe622d66ceb,Шкорпион Обука,Не положил,,0.0
7d8085fb068a00bd8f66a54d726b6ff01aa62740234938a66251ceac1b290dd0,Бобием,Не положил,,0.0
ae334828cbc514ca8c08ff909f8bb78e949f8afdedf54533acf0dc02ec5043d7,Алфа 2018,Не положил,male,0.99
e551c9746f9e81439c1164dfd82cb1c0cddbe5c0e3932036f8dabd364ab54277,Деива Обука 2001,Не положил,male,0.99
2d76a6a63a872f014fd482cf8e6c4d5250d4f761a56ee48faf31afad468915f7,Шкорпион Обука,Положил,male,0.99
9f4fbec4808a9bc1a2becc0e2ba26287c6d1140a92cd437c732ffb30a6e4c187,СМАРТ,Не положил,male,0.99
97494d372510ee3fc8ccec3ad7935313dde031e960133116f2dc83b8aab77bc9,АСУЦ Боро Петрушевски,Не положил,female,0.98
e309c3e5a1377f3e1086268adcfa3efb0bfbdbe1a6c0afd7f3cc1a1196f00ffd,Мартин,Не положил,male,0.99
8e82449d24313c2f677951ebf8435b2200fef221bbefce21640433e714d6c486,Автомак,Не положил,male,0.99
d15a49370121092f52d25e38e09295ae9f1f09915d9e9168927a10e48c372dd3,Ел Хилал - Јуниор,Положил,male,0.96
969416722e6ecd575761b73a6f1816503f73fd22d02d9cffdf55c25da311a05d,Бобием,Не положил,male,0.96
9b299d94b0a27f20a443dae777732ad3f3e55f5b878792ea517438b798466b08,М 22 Маријана 2015,Положил,male,0.99
ff6cca36520d7acead113a0a5477a6c0708c58819ba03c89f880059a291eb6eb,Мобилити Плус,Не положил,male,0.99
71908f3e4fddb76b17fd407539178b480302ef748d3fbc0715fdeef05e5a3fb8,Зебра АБЦ Дооел,Не положил,male,0.99
6ab9688fe50d946661f764aa2150d5564756dd8e8c4f7aa733dc42aeb9a48c95,Шкорпион,Не положил,female,0.99
a3a6bc0acd87a7208e35b0a6032da7473910192c47c510c0e9f36f534af241fd,Мобилити Плус,Не положил,female,0.99
350ca7197721322e0b83b69dd6b1378e1d7357e9be87b78476e3ba11c90d185b,Шкорпион,Не положил,,0.0
b2f407fed82c38d15d8848b2c74d93bd2a097a9ce40e4fe7761aacd4b115635c,Зелен Сигнал,Не положил,female,0.98
6ac904b501d0a86a12f39e3069fd06434eb12a1b9de5976e9603a06d04920677,Емилија,Не положил,female,0.93
6fc32348c35a2436375969bd710c84bcdfc9844a0a7a80ad152b63126cb248c8,Мартин,Не положил,male,0.98
4e92e9a65fec484975cb57290f394e9c1a26055f95a595226cc310db67826c5a,Зебра АБЦ Дооел,Не положил,male,0.97
043e97bc95530647165a8e0658bb064bc7fbb963226b5b4d4f7f5140339fc25d,СМАРТ,Положил,male,0.99
ac618998fd68314953cb39c1f671868f584ffe060bfaf5ff3012db78a424b204,Арт,Не положил,female,1.0
955e81e5ac92d0d54abc7fe7ce4f03e940ddb5a4601eb23892bcc6b3574ac36d,Бобием,Не положил,male,0.99
1dc17ac3cee99e7ebe04958e4e72df3b0d27b71c5da4609a351ff7845f83673c,Идол,Не положил,male,1.0
09531602544b7366a50a63cf961b985032b8b7e34b4c59f14a956a0f80886d36,Ива Обука,Положил,female,0.98
68448402a7672d6a2794a4aac0443f3adf348ab9f3b6c4f0bb711ce7e1af3f43,Мартин,Положил,male,0.99
7f3d00fe5aaf0af9918a3fb6492be441f7573d81bcc8eeb025f501207105d9ee,Мартин,Не положил,male,0.96
b8ff12e8534ef915becaad5180afa2b3faf1937fcd63cc49e53651bc24ebf024,Ел Хилал - Јуниор,Не положил,male,0.85
26f66917027ad1bcc11fa42b580d8914a597f1139fa498b3438b8340eeb60952,Зелен Сигнал,Не положил,male,0.85
e01f5af9182e79eaa51f469a2f4a2d52bec304fb93899dbfc0cc893060933030,Тримоски,Положил,,0.0
58bc205679715b8c673d9dc68006a5b39e3ca0aba44a8879790a0c4c77e51d5b,АР-ДИ,Положил,,0.0
cd7a04a9647b0c0888cbf04f19aaa858e14cc25a3fb7ff5565b9eb795ffc64e9,АР-ДИ,Не положил,,0.0
36bcbb4f5bfa2a2b873ff72cd0c89bf20092e06657ab444bb81aba8b59397591,Бене Трејд 53,Не положил,,0.0
bdef5cb3b189d112becc34e5a5a47720d5b3a3a97cd621bc227a10386c0d43eb,Кекец-О,Не положил,female,0.98
11dd0571c1360cf4f9b9e718ca01286de8ae35b92058181a95e47552e4ddd589,Мартин,Положил,,0.0
368f2d682d6176ffcde9d774fbb142d75d1671a93402953047490d6a551cfb3f,Мобилити,Не положил,female,0.98
83da4c71c7bbe9aea1d8db9c58d71ec74f143322ece22b946661f91b3aa33c9c,Идол,Положил,female,0.97
7d6d606bb1dca4e98919daa8257c7e16f81394737c7f97845c6fd61ed64328cb,Идол,Положил,female,0.98
c1178ce18a709fc1ece586ca1be8e20fd8ca73c51e97784c796cdafaa66a0349,Арт,Не положил,female,0.95
76e0aa5f83dfa2d82059bea3ccc3547fe79e8f4ff64b9fe43300ae64f1588e2f,Автомак,Не положил,,0.0
b934f539d0a34d64d6ce6ad218b400ecd66bb33a3194002865cf7d1385838078,Шкорпион,Не положил,,0.0
81c4a261881438d54ec0bf8e573fdf3cf750dccf0c1fdf780f03520474b0886d,Идол,Не положил,,0.0
221df8bc7442310d27bf9689a778f140df40e7b78ab21f67380bd4bb6d4c4225,Мобилити Плус,Не положил,male,0.99
98580a996b3445ac1869ebceeecd2d1105728609ad7af43bc8359a88e71af4e7,СМАРТ,Положил,female,0.98
ec237918742ad47551929d95009d7e507d420e43530b36058d7602ac61ce1896,Деива Обука 2001,Не положил,male,0.98
df4d97cb9ded5fcb71c0ea8e6b04495774f23cf168a6148f0503a2cefe9f7dd2,Шкорпион Обука,Не положил,male,0.98
b84151317e416a00db1179801ce9841b7090e0446a1096d75e52d884af04adb8,Мартин,Положил,,0.0
26aecf4bfb9f11788b52223726d9c477816b6fc3eec777b9519a26c9215a527d,Идол,Не положил,male,0.97
b6cf62120ce05b17e30f9c274e616c9a5dc4f3ee6ad9c90a093b3bf533313fd0,М22 М22 Дооел,Не положил,female,0.95
206103dc9196fd00ad4c8b59bdfc7b4bb1c1eae8ef755185e8e18fda250ecc8f,Софи,Положил,male,0.91
6451bf4572c89f7f80171835e17a486704a126eb68e911855177afdda2f910d6,АСХ Хирда,Положил,male,0.97
d84884d77acf0e0fadf543048c3a4d1de19d89391ea62e612c50096345ccde7e,Тримоски,Положил,female,0.98
7fb326f4cb40131866150c33f629401aa990ede871f952ed8e91550b003c42e2,АР-ДИ,Не положил,female,0.82
83573e2b94710657e017844b84e5fe582e41d30f78967dd514190182d4cb8735,Мобилити Плус,Не положил,male,0.56
f17104779126b3f49d9152a222753e1662e5ec684f8dac46091248aaff103a71,Ива Обука,Не положил,female,0.98
c2a89c979f9c471573cc01d46980b086ed3c5911b11d64ec90ab626af2826699,Шкорпион С 2014,Не положил,male,0.97
b6193c4549b311ea3f969da7c03efd5b0db0ed82732143a3b0a372f8cdc7480b,Мобилити Плус,Положил,male,0.99
ad312efa89bd6316d1647bc2feaafa24702a5962b3b50db0d285c460b19ca9ae,Болана ком,Положил,female,0.98
c26c4fc85489bc08b7208651db4e939aa7e20caf27cdb8c7c16899a08a2e6cb2,Панда-ЛТД,Не положил,female,0.98
0270bfcfb1b1f3c530cf427601a0171d437a9a27a4519e89a433d21db85e721a,М 22 Марјана,Не положил,female,0.98
f14c7bbec8f0ed9a46fdd3dbf42a0c0fb321b991dc1c408aa12388f974fc4ac9,Емилија,Положил,female,0.98
848b714a0dff2caf7ec88dfff58dd6d8149e7ca1478ac67a58569c99cee80c53,Ива Обука,Не положил,female,0.97
ccb28cc120c1e091b423e67ea9e641615d8ca792782a6f0abbf9d5b9fda90107,Деива Обука 2001,Положил,male,0.97
51971ff5e8e346e52437f30489ed548352f270d11dd2c241eb16b97f0b331566,Идол,Положил,male,0.97
31c024f6d40bad644c21d06644c4260f556917226576a1cc9af0f07984acc01b,Зебра АБЦ Дооел,Не положил,male,0.97
b2c1f6a81feb61b3862957274a2b78a30e55c553d54af145c596a56b6d0e9f0e,Болана ком,Не положил,female,0.99
dd44560612005bb1acf0fa97aa4a183d8dc9037ca80ed412def9c2147ad4f768,Кекец-О,Не положил,female,0.99
bc71f90c05360c80897626e2ddd3d70e3ea7e71b08e2f542968a8c06cb9e1e5e,Идол,Положил,female,0.98
8e2a0ce50cfb86803373717e70ce57b6e0b80f534530afe82adc7d3b9b8f4250,СМАРТ,Не положил,female,0.98
72e116f1478aea6f740dcf975f9e3598042d35847697e6f527cb8d90a46a229b,Ива Обука,Положил,male,0.81
