"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
31c2973e7615116e8474cf6482dc5bbc01a9ef05644d1232cb1b79a7ffe70e03,АСХ Хирда,Не положил,,0.0
0750043c99febd6ecaa06461d99ef6db187116f98b2343c7a04831633c488000,Ива Обука,Не положил,male,0.99
1a52faea59271e5be54b66cbe4d47190725729f272ae8d4bf65f9a547c3e000a,Шкорпион,Не положил,male,1.0
7c3d6183f1d9604421e0f9b8b55a2b2725abf771ea3574bbc85a9a74a2b7a9c3,Европски Возач ДООЕЛ Скопје,Не положил,male,1.0
fab465129add9fa0a641245ca8d9a952bcdf4c17c4108630cb893dfd8c32e55f,Брм брм Л,Не положил,,0.0
9fc9da586464b86bdd9104cb86be3e5e3eb7646c1af67f77f9dab0c026d8caea,АСХ Хирда,Положил,female,0.93
f75419fbd3fbea758f6c6ce08ccb480b6d7c2eea2f320fdd39a92b2220ac0a07,Деива Обука 2001,Положил,male,1.0
b3e4284b1b7301e4a0a1e64daa3b91ab7f0b7e6eb028627d651ddb9518243ee0,АСХ Хирда,Не положил,male,1.0
59321711df98167fa4bf9d1ab64f767ddd15fc64e907af487628c52c435dca11,АР-ДИ,Не положил,female,1.0
8b7999f9f776bd01ef862b56b9a1cc4eeefb25d7df7366ac05ca554ef6dcc221,АСУЦ Боро Петрушевски,Не положил,,0.0
aca7b0b30c62679a7578c6227310ef418686a8cce9d62cd32446f619265e3cbe,Мартин,Не положил,,0.0
18cca2874fcb35b67baeaa045382c00ea75c2ff689fbe03af560730d7f2caf57,Европски Возач ДООЕЛ Скопје,Не положил,male,0.69
bb8971993d79b12e47809fa713d80c172cf9dfbbf446f2f2f4cc21568743f99d,АСХ Хирда,Не положил,female,1.0
0d41c228febe7788c43aee5627ac629eaac58112dbfd17cb1aba5768924317c4,Идол,Не положил,male,1.0
176715bbf03bb686baab67aa3206bd82c12790508c6e3f551fee889c63d4d02e,Зебра АБЦ Дооел,Не положил,male,0.99
3084f5cd335ec35aa61c5681c1aea15bd96238d8782732459de79e2fbea49962,Арт,Не положил,female,0.88
bd2613b3e2dd4b0d23b3044aa815532db2caceaa69f4dcb88bc1f6e15cf2da36,АР-ДИ,Положил,female,0.88
7c6f09e838776398c9503efbfc4523919da9c65648871495028705c5a31c3421,АР-ДИ,Не положил,female,0.94
