"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
2d81b81ddcff194d66618bc82a5bda76d5c79562bd49e587a15037284569b7d6,Деива Обука 2001,Положил,male,1.0
457ab22b4e5cacb39701c59c1e6b3e1b3898c4442cc9a04a902efb706a31801b,Кекец-О,Не положил,female,0.99
d00ffaca13608923e81115824fa24a830514579da91d4504c96ce5c4c44c33cf,Кекец-О,Положил,male,0.62
760de24b1b8a5ba68becc51a6de92aaa70f2fd0f7797da51eb3e57205a1aa640,Шкорпион,Не положил,,0.0
f02bbbe98b88583ed751ae06f22d42c4dd7c5222e0d02f72135c57d3ebb81a78,Струга-ком,Положил,male,0.95
2f9004075333e790203c78b4c61b54a76923c45af65e19b8ffac5c32fe82ec76,М22 М22 Дооел,Положил,,0.0
f576481fed20f47f8c15a6d917e6d506ecf51be7309dfa4d10aee78adc9fac89,Зебра АБЦ Дооел,Положил,,0.0
c6aaea1dfe5982981112ab7d1071688370c2cc55260f262776edb021ccdcf4c0,Мартин,Положил,male,0.99
3692461b0cecda801aa57d48f7eb9d1927ed610efaa2f87e57ea86ed85a2c6d4,Мартин,Не положил,male,0.99
d083e4bea843ed945ae005b238c78d0c4cd3f3898402740b42c63ee6972314a4,Ива Обука,Положил,male,0.99
c5aed8e09b5ca1db260976651a2ea99a1d25100d8a01ffc7d56f277d2ffa3961,Идол,Положил,,0.0
c0d1e60e64e44caf972eaf7756bda7c59d8bcb7f2767ee4b9bb3e1a0f4af095d,Деива Обука 2001,Положил,male,0.99
ca2f9b42abd086799e734367b638009311f28b5d6766070a5e2e90240b86b6cd,Идол,Положил,male,0.99
f9c4e707d9883c50883a365f056a74e340f263be89e5d61a5a25f1fa545a7b61,Мартин,Не положил,male,0.96
7a7c3321e6d0e918fa80456fe36c61a8c185ac5532fc2e829e4e81e140b4317e,Мартин,Положил,female,0.98
72b3ade5da207339a5fefd75caa4a2122ca324ac6fbcee5550a31554a02d7175,М22 М22 Дооел,Положил,female,0.98
93d8ab28d0d52e8e4128d8a878a9793870b0795a6ce17622608c6a6ffc6ebe09,Арт,Положил,female,0.97
54cdccce582b09a7af6f256b9db37de30035a975e7638258606023475a90a875,М 22 Марјана,Не положил,female,0.96
49bbf42a1936e5634ee45507c97d01e1e26b20243938d507ae9037195a4aebf6,АР-ДИ,Положил,female,0.97
409a729f3990b4f0e6b5cb5180b43e3bb9b3f1064399c9347b41bc990f1dec12,Ива Обука,Положил,female,0.97
af616d98739e1b7676514fa686a7081f763a4a31cf3a26a9bc02118322fe7781,Ел Хилал - Јуниор,Положил,male,0.96
44dcbf02183f88d819537adeeb49559d5e98a4cf471b400f63cd29dce8a8d8cd,АСХ Хирда,Положил,female,0.96
bd17b152036b16d5122c1166fc5953bb362d1498ad71163572088542b7f2b1c1,Кекец-О,Положил,female,0.99
a5dcc2461549d43d0e934cff0ba1f561a77bfdaccfbe14e0e976449de6afa115,Мартин,Не положил,male,0.99
210e8f3e72457f58c94b8b574952261e13c843a5e38bf3524848197ef5a77c37,Сигурност ГТБ,Не положил,female,0.99
a843b0a5b90a8534576f1536465fd6672a2d385a42668590f06d7e5830f6075e,Ел Хилал - Јуниор,Положил,male,0.96
eeeb7c039d62690ae2cdd8d0e2e829355fc256733c316556ec62b7acc601e521,Зелен Сигнал,Положил,male,0.85
d53c21a9b45df0c235414525228f766dec3ed87533692600ec71a7f901f5e8a5,Зелен Сигнал,Не положил,,0.0
16c1d9374c40495cddc1ac282f7dfa1d87c3ec31298122d0bc4aa064e9f8bd7e,Шкорпион,Положил,,0.0
2ad1ef5d88928472161469fc6367054ab93e153896353950793c66557db681bb,АР-ДИ,Положил,female,1.0
7ac7073d80e09743cb300dafe6b0285d1b58fc5a65537b7f53f3b61e35802c17,Арт,Положил,female,0.98
9ce2c2349a143189378ab155666ec88230820f10f9cf555b062ae1da8e1c13f2,Панда-ЛТД,Положил,female,0.98
d4e12ffa820a409e845eff9ef90c89a9f4f37c4b0b375f7be2a411c36000569e,Панда-ЛТД,Положил,female,0.99
da57687832c60cdba449f49be363e0013fcce827a66b8ec5552d451be096c524,Болана ком,Положил,,0.0
51883a6cf81263d9c31ff0863a0dc2e8552e18495dfe2028ce47d1b627a4b904,Мартин,Не положил,female,0.97
2e541fa738dc5df0251611e182afc7326b97f77d5c0d75bd687c715f55e4a10d,Нова-Нова,Положил,female,0.95
5e060812ac58f7d4558a9cee7ab88aa29ebe353bbc1120ffc52bb3d55d7279ce,Шкорпион,Положил,,0.0
f78985fdfffd4a31de10bdd133adafe3add1cee86b83bd2d408c03aed1742a9e,СМАРТ,Не положил,,0.0
791c4e85e2b01bf9526e4d7b490775babc20260bd909159fe5fc2227900feaaf,Болана ком,Положил,male,0.99
95f0dd037be2a83e49f1ee907e19f81da45afa54b71bb3fe98995bb545d9846b,АВТОМАК Гоце,Не положил,male,0.99
e351ea72c7eabf7f41184828e4227092cf8f9738f10872cdb15df81ca68671fd,СМАРТ,Не положил,female,0.91
9ac218b2089cad8db9259f4377a8d87e55c14e249f26aa0b0b71e6b22c7dabca,Ива Обука,Положил,female,0.95
05c7a764a19c8806b8833ed903b2f06b109c9e2b904722682e8cd1518a610f96,Зелен Сигнал,Не положил,,0.0
2f152f55d97770cbe2066e99005d896ebe276a030cf7229a8e03f41d61280d43,Тримоски,Не положил,female,0.95
80c999d605e9a856ebb9fbd97f2840b2616068dd6f9c6f53f684c16619e553fd,АСУЦ Боро Петрушевски,Не положил,female,0.98
ac96dc82eed0c1d3a8b9ac6c72416b5ed232e179b402120a47962c2618f91fb2,Виза,Положил,female,0.98
d1c6235afb42ec89bad5c7b0e7f6f85104f9d7d126686e80c71b11e67b8f7ea9,Зелен Сигнал,Положил,male,0.95
a3e55f6eccb6fb762bf8dd35fc593743ed92b00ec2cc4d5b673bd017f40d581a,Зелен Сигнал,Положил,female,1.0
31df4d0bdce3703906095b0ec9708292dbcec54be2d048940996b44de169df45,Деива Обука 2001,Положил,male,0.99
d7b7cd5bcf549bd4818a70bc40d39e03333b646c1d6635d327e2d4d8eeb4a55d,Виза,Положил,female,0.96
b49b1af36b214e68440a8cbd598a244cec0dcc0ef8c8bc5d068363fe6a088f49,Ива Обука,Положил,female,0.84
5fe5313c0d0f3ad6747065f031d8a8d68a61c76223c5b7d5fdc8e6d92b16102d,Елита дривинг,Положил,male,0.97
