"Име, име на родител и презиме",Автошкола,Резултат
bf747a3792f26b56076c6cf506beb786234382ccae0976de0311442ae7dd28a7,Деива Обука 2001,Положил
9baa9763fbc71cf9b2a8bea62384026e74fcb03862812831411645b303f8961b,Бобием,Положил
fd7324a0697eb5809343a072aaf742b46c0569a4d14fc238fb55264cadd06bfd,Кекец-О,Положил
b7c86d3cb1ef6513374e7d67f1f09bccfffbab5e75703f5b2cf809748994615e,Драјв Скул,Положил
0d45e62b311e9bf144b900a9ad3c3875a40e620b357dc3bf907384b4b35b7586,Ас-Коко,Не положил
811003518cb659b730ed0fabccff93566eea3797789e0190be6b39540bed73d0,Виза,Положил
d3d00a4fa4e42edf7d00f67aa5693bf7c7c91c264483aa5d055b7c2818b4fa06,Зелен Сигнал,Положил
9f4c618a2d36be4a4aeba4a6d4baad273671cca46c5365235560e28fb72da67c,АР-ДИ,Положил
b9d2f78dd3dd4c33c2c0e3d178fd88af0e1a0e741d60fbc66ceea3cace558ca7,Драјв Скул,Положил
eee041755226c8845d2ae4f49be84bb4be1b11397947226244c19b1b9f80701d,Драјв Скул,Положил
e0658f0c694e2f79fd311d3c1b7c2ac7f8ad114b2aa9fa15fd650c104a261f82,Болана ком,Не положил
d0baa89c087984e29923cb4494f60fdfb565f995bb525794545d0d11c923e9cc,Бобием,Положил
7cbf2db33ebbb8443058d0d1c11b5df99db57f428103143ff18ffed2ddf165c0,Мартин,Положил
9b01448c017ab1816307b5fbecc1c1b0ee3949c9910cce3a75a27df8a515cbbd,Ива Обука,Положил
84f11c07025dbd9c9601622c997cccfae977b7fb35fba052e938986440bbd662,АР-ДИ,Положил
5bf89161b1ef57d95ca71ca13d4d7061da4f8c6c3021622b20aa12801818eb15,СМАРТ,Не положил
6d64e82bdd29897e7cf1cef7a26e3bba342dd4872242fcaa17873bcd488cf4ef,АСУЦ Боро Петрушевски,Не положил
e778dc62443aa876d269ae338264b916da40e5dca5a4832efab73383cba8e484,Елита дривинг,Не положил
7d07f2ea6e0009c9ceacea67a30b4923548744a5260a35589b905f2166852709,Болана ком,Положил
a8fad4884fb2dd2cffb664e30879f8ccf0379f74cfc49068ab2436a4d678572e,Виза,Положил
6752b64a22bc052c3b343527013bab65da3bb7d3043bc9c7929edd35234a0172,Тримоски,Положил
4c9584b90716f2598c339f04778dbb3d6d407c39f60828d7ceaa0ee138c4a1b6,Болана ком,Положил
deff3cbc82d98b2e86f6fac815aff5b0c4022e3ccec628217b2784af59d3fb9f,Болана ком,Не положил
e23cc18ab2b3c64266b1804def9762cd565c669593999b53e4ca6da79e7a92c8,Болана ком,Положил
d8cd06be81c2249a2f4c2c0bdcb4ed5772bbba196a20e515ce9a402bf753e7b8,Кекец-О,Положил
1c42f6ebeaf1100caf6fa594bf179c776c92bad5b38f03caf25a438aa7b8e6db,Елита дривинг,Положил
90351bda10142c73f9a97a532a42b9198d05571282ca368ed406b476d73d5ee8,АР-ДИ,Положил
d4aa0f1b8fa35fa93333c64452476ea6883d1d4841ab4790e17a89474bd11c0e,Шкорпион,Не положил
867762ca0a3e596533ddacc078d2aeaef7c70306193b3b0dbaf204afd6341cd0,Софи-Скул,Положил
639cd597825d6eb5cbcd016ef0764cdadf807889877afc8b1b94066fa0f529f9,Мартин,Положил
0c37b48c6d4934ad13899ec9390fd7cba8d7ccb7454e182b64a4dc8605d14c7f,Беко Бс Дооел,Не положил
597500621deec57885a0c631f8013f9a09d4247e3c688c6ffd80c2f3c66b0054,М22 М22 Дооел,Не положил
8794b656c66fa76f0611e7d6af907dffea6d98cdcdeddbd7aeea8978a0631f5f,Ива Обука,Положил
a1ddb97db6c629f05b10d7d4bfcdd23788e9c1b68a3011e6a0975cd6772afb56,Мартин,Положил
e9054b3495538631a779c0bd52dee5ef404333db649c30653bc8df3c4d7284bf,Мартин,Не положил
