"Име, име на родител и презиме",Автошкола,Резултат
9fa0a7d9582afe0097a02104275938acf7b1ace870eca4599f42abd5e7eefe9b,Шкорпион С 2014,Не положил
31b7ed3c5752336c38bf8ef828bf860a0e32fb93531a407f90aca2dcdaf68b54,Арт,Положил
89d72f6f7b184330bc231acd6de8046a91f4914b66122b870e76fde527fe9c8d,АР-ДИ,Не положил
e3d46c42b4f5052474c96092e8e113d7f4b7d162681cfa91e5e6a400a62985b1,Беко Бс Дооел,Не положил
6b542d43c7a706eb2ad08d25f64e5792257578b1c9a194a678ec22973b0265c6,Арт,Не положил
aa1f9472d98eb083766df511df6c7949197fe2240a6f73477d6e5d3a3ae5a9db,Беко Бс Дооел,Положил
7c29fc7973cbf2ea7b5fc5f36792b44aa6a0cccfbab917177fe49a3b7ae755a4,Зелен Сигнал,Не положил
337a2a2d4687373b9d3f222e33df7b49fe9e18d35811428a8d1e5dd04edfafe9,Драјв Скул,Положил
216dafd4ef705365ee0c58aad12ac5a302406f928fbbbefefeb3b855fbd07203,Алфа 2018,Положил
f544a38c6470fb9806538b90e7028c3db4a9fdc7e46a45c1af50e5e63492bc5a,Софи-Скул,Положил
c153e43395c60d6e9e63f34721cb369ec1752f7f1ba447afd8d9e3f5bf5f1f16,АР-ДИ,Не положил
d41aa6528c831354677a3f5ae69446f6758f1190c3d83f65833533fb9257639a,Елита дривинг,Не положил
e35a17755ab4d13231fbe03b5f21d7f349924c1c1ad6d199ee5d49e09a31a088,АВТОМАК Гоце,Положил
1d400c9e1f30152b4e71463fd5856c34fd8f83386a5ce46893c4f078eaa37cf5,Мартин,Положил
2de963bbc8248aa6384d340365e2dca1d2ef9b3655dabd8982db6bf9377ece66,СМАРТ,Положил
0828c6d0face0f809e1cd94a0027180bafe6ec00d3ff11329916fc81287880ac,Шкорпион Обука,Не положил
ffb492819dc84ec72669511a9c53f925ca3f777108c2168232fa23306afd7bce,АСУЦ Боро Петрушевски,Не положил
e89f0004e4d1fa44e1bd3f908f0f01f637f4ec96b156bc6ae9760d500faf66cc,Бене Трејд 53,Положил
7ab29f928aac7f04650173e1fbbd94f34e370633387c87caf3f933fc5b9d8fe3,АСХ Хирда,Не положил
6d43a272fde1cd022b063d17732eb52810081ce0dc2d55c31bd827ec857d01a3,Беко Бс Дооел,Положил
a74744acd56b622b1c6b2b74a7975e1f7f294e819a13c23f1c04e96bb278f87d,Болана ком,Положил
8992888f94e6fbb936b6a450dd222ab6db2815fc35500fd0c83ad503b10ed274,АСХ Хирда,Положил
9a9f42b6502962ac23a1225bd8f83bb27b9c10ac9db8e23f4ddd0affbf405a6c,Ел Хилал - Јуниор,Положил
b3cf317683d90306047f8b46dd27a39e828064c7ffc7638f9340f66226ad17c4,Зелен Сигнал,Не положил
0965b337d337fcdec8b60a8cc0bb37d9266bfc980099f47681d4257e02c38f84,Бене Трејд 53,Не положил
6edbf582021641a3c8118e47158bb5077110459f765068cafa48e7c8f2f4c933,АСХ Хирда,Положил
96bd884a0fae63b9538a8bc0dd19047efd225391487f82e64416bff2d34b6641,Шкорпион,Положил
6e782f2ee70ea88ec27f30ead6e01b589786a11168f3f885b5485ac7b7a2817b,Драјв Скул,Положил
0c8255232d80a2f9fd35474882fa855bd58c1e6afbadd88074df951746cdcc24,Драјв Скул,Не положил
6d6dab750173e5d231697f67b0c9f77e3f74c8f4b0480e69b1f1278455f1111e,Мобилити Плус,Положил
8ab99573e25027f027e4fdacb07de9d657913d462a44e3c131699a4cbf1131bf,Ива Обука,Не положил
f34ac16189d6f01b66f61abb75b116a3737236e7a15e312b561b19353d55702d,Зелен Сигнал,Положил
3ecbdf3492db525c03e54b5f1c0e5ee26702a278c39f64bb4d8f127346c524fa,АСУЦ Боро Петрушевски,Не положил
79ea22e3e30cf4eac48e46f51eba25ced7dce924b50ede8c67d705946731643e,Елита дривинг,Не положил
7781419eebfbf2be8316eb51d455dd6b1f50bf5530cf16dbb750e1161412eae7,М 22 Марјана,Положил
8fe351453e851aca2813dea7dbe1929d909a13f3a39370554c9a99162ba74f58,Шкорпион Обука,Положил
08ca7b512e1760ec740f5e263a4d7ea463cd5b72923b76e134baa9e54bd563da,Драјв Скул,Не положил
363f950e372d39c848d0c6d70c70816e93686a0b19fff574baee089adc09e637,Ива Обука,Положил
9115c6a0ecbd92a5ddc6856211cd8c519a3e5a01adcc033bd9a2098b7f0e8493,АР-ДИ,Не положил
f8ab2cb6886f8fbb35cdcf5086db0ec6e112d6329dc96593ff19eb25a9cab9b7,Шкорпион,Не положил
3684e1fa76f8fd56b0f3be5cb03d883cf38ef7c1f150076664956e9233409532,ЊУ ФОКС,Не положил
715e5c91c0aa0be985b0fd556ab47a717235db8d125ec7c384dc18d01b14bff5,Беко Бс Дооел,Положил
81cf4170c932b3daafa4e950927777d09c1c8c872c1b73eb0ac9c724dfeab538,Ел Хилал - Јуниор,Положил
642847c6c6341b1689100d9f004a1cfa96718bda0287da2b898428a54b3ce3b2,Беко Бс Дооел,Не положил
09f5c1d11f6a24f200ccf906aa29cfc37f208c61717be414247f1143b0e6bc07,Шкорпион Обука,Не положил
3061e2f35e3ff630862901f9bc76b970cc5e48381b598a44cd5fa988085d496a,Деива Обука 2001,Положил
e6f83b3d28454a01c4130d6079faa2cea1873700f5787f0296f365a7099618b1,ЊУ ФОКС,Положил
1f68d81d3fece8b0aebf9f5abc3a10b08d717a0ab185d775baad9a1ad3cb45c6,Ива Обука,Положил
1910714f9018821a83bfa0df5041ae5ff0d2c1ccfef06c4d119674e30270f6ab,Ива Обука,Положил
317a6c531d0fcdee28a5f1693e6efdae56b8a85c60fc74a663f860647dcfd991,Мобилити Плус,Положил
03f3a9aa29e307120e47251afcffb98a366a19f541eced92efcbc329e071e910,Зебра АБЦ Дооел,Не положил
20291a65d42cedf1c52753da52b356487b32f68986b08156c58a5331d533739c,Деива Обука 2001,Не положил
36f2dfd3a935b40e63a448d1ed5242576284e0186d18bd6a58cf2358e35d8ea9,Кекец-О,Положил
3bb6d26c069747822c33859ff5e4403ee67c15ba4b43cadd2b548d7a3f1abd45,Мартин,Не положил
909f95445f1b90cd995355625365f71a07c89a7a285235509fe11450e4628b5f,АР-ДИ,Положил
20e86a3e56fd1937f777b469a2bd21be3f859bf397e72575582421749ed355d7,СМАРТ,Положил
07ac4cc0796f3308cdee4e4ca57400f4af645bab7d1adee812eb3babfa4be43a,Нико- феникс,Положил
6d9f28ea0cd10cee5875a8278f43a3f8f9c727c60e8f95ef205dd00aba287413,АСУЦ Боро Петрушевски,Не положил
6992e40a89117ff476e0cb85eded174b973efe56c30e1226c558ce355992ce15,Кекец-О,Не положил
6da742b7c39ea122d023d137cb1411f79d94b91d5184a54887ae5bc977c9e962,Кекец-О,Не положил
b7eb4bd8847d86426ef405a36f5ee33f03d4b6324d13b3f201a43a7b1177682e,Кекец-О,Положил
8a8a5c3472917cbf4598097dd5e0b4684a98b89dc5de286e762a5e45cab02a66,М 22 Маријана 2015,Не се појавил
8ad24bf9793dbc9984f5f87e9821d4f86d8ef59b2ea7bdd7ff5d23715ad64bfc,Беко Бс Дооел,Положил
ebd03994d5cf3fba15b4f261e7a2f39b6b3039f9fbfd2813f0793346ac3bad22,Софи-Скул,Положил
8ee1c727a5efbc7869c51b09570d23aa8cab5f0105a6826551797dc76ebe7649,Ива Обука,Не положил
ba51ae59d4f34899f9231c5fa9b3b7b64b893abcdc9e7e15cce87cf2ee1c9785,Ива Обука,Положил
539b4af9a89d83e0aac0a4d461a202ce5787ecdf385f98c3284833b839d644ac,Зебра АБЦ Дооел,Положил
97a06a3ddd40044417a925e2e1af915d7118620add0e5e3de896b5c6ff5c9511,Бобием,Положил
f626784328a156be59fcc9bd8ffb8221c78b80b309ea7b8175ef865d634f533b,Шкорпион Обука,Положил
ff3983eb18f4f03a8824192b87d966d7fdb9147342e4e244e78c23a76b993f7f,Тримоски,Положил
71da6e4c5d3daa6d0baffd7173d58be81386e39acf7be562b067b59d4a9290cd,АР-ДИ,Не положил
1c8b16e67382418537566a577d00345af2ce62cc6c9eea72920123d1dc353849,Арт,Не положил
c3d6ff0986f421c56e7f2282f77c4e0070878280835cbc80c1ceae72d4f485e2,Мартин,Не положил
37a2505ffacacefd416f956ecfdc796c61d68452ea9be4c6b641b2c1fc0f5dca,Бене Трејд 53,Не положил
52bfe2624e3088a78fe89b17a1ce88aa9426bcc4b81303717c14d1bc51f55a5d,Ива Обука,Не положил
b5c5c85ff16614a90fd36816c0baeec14d92d13c0033888029beb4486f8795f9,Деива Обука 2001,Положил
9ca415c8c5b2920e61da0f60b6df2afa302dbd3b79510646e5c2c8aa5e98a175,Идол,Не положил
f2ab068cf217274b4ad24835d12ba51a6afe6f7b86da3cecd259092a95a22f2e,Мартин,Положил
c4bd6eaa9ec03d9552111249628bbb3965a16fa67743b6bcc8d7d622eee21680,Шкорпион Обука,Не положил
26e13d0adc87313ab3fcb5704460f6dd69315ef5e5fb037a39e8ed949d035b53,Шкорпион Обука,Положил
88e66cfdbe376da4906da51fd0dec07de1a32bd5b1beca8926d478cf724b86e6,АР-ДИ,Не положил
3ab7153b356e5205da849b6ad6d0e1a9fcf845a57699dad1fb561aa3b78db2c6,Беко Бс Дооел,Положил
aa14ed251bb9cfd373111a85a6f40d6fbbd3bcb2f7e708479ea42f54ec7a173a,Арт,Не положил
