"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
a3016adf27e86b78962fbc68095e89d2fda093636bf25da4f0d019d2f3ea4dec,Сигурност ГТБ,Положил,male,0.96
8e95bb26196b179536bfd87ae68789cd122ccb504f2613a92a646a9b6c11777b,Зебра АБЦ Дооел,Не положил,male,0.96
6f7cf3bc0c5db6c90a741d464e89583fe60b8a46aa61e68a7f5da9f1743a5035,АСХ Хирда,Не положил,,0.0
ab50090c70daf79c9aac9b8d057e839991e2e23eb5e78715fecfed890adc77f0,Ел Хилал - Јуниор,Не положил,,0.0
354a3ab851a68168dd818a216d0a0dbe6766060ec4896e76945a2b5481c7cb1f,Сигурност ГТБ,Положил,male,0.93
3d0299db5b33e6fbba5e6d4938e6148248c08e0251e95e4263a44737da7c7667,Ива Обука,Положил,male,1.0
94049e2569066f2ad0e8b99c11260c2f26e9b74d19d58e2d7a38858d6b8acf4e,Идол,Положил,female,1.0
f0e6175fc7ea7af908bbc2cf2b41e215ee5b51eba131a73e21a9a14234b477f6,Шкорпион С 2014,Положил,male,0.69
9b4346ecf625b651e20670154ae6caf7b665f6b3439400e90fe9f3083c15fd9c,Тримоски,Не положил,female,0.82
c10c4cbcb8c3630885caee01d6482e342d8ec0065776de6bdec348d54995af8b,М22 М22 Дооел,Положил,,0.0
1ceaf6cb05cc98eeb220848002e5e051d96cbfa99fd19e0608d72aee6409b9f4,Бобием,Положил,female,0.99
f654c2dafb62278eb38060ef565dc55fb50c345601c60146c48c581604fef0b5,Бене Трејд 53,Положил,female,1.0
e586c9addabf2df84c1afb7c164e751a0f46ffab4b8d2256440473427487405a,Нико- феникс,Не положил,male,1.0
9d75aa028b1c75b7cd6bf0a6e12d0551877d1ab2ced74fa337f0e6abb805ffcf,Ас-Коко,Не положил,,0.0
5f036daaa0f2206976681d3efd1e975040a510795d98e6aa7cf0e8331826c0d6,Сигурност ГТБ,Положил,male,0.98
edcf94ceefe22a13f66e3a007d73009c340968dcebf67a8f86397b219e8f18d5,Банкина,Положил,,0.0
46d87e99e3c404b24db1709b3c9b03f572b0daeccebe491f3acbe5f6e77375d2,СМАРТ,Положил,male,0.99
215c2f52ece15f8a9fedbcb73ea15333d783dad2f14affbdb6b3354332d5042e,Идол,Положил,male,0.98
d4e2178a121b24116bf2fb6a45d8b3ce302ab15ef8cd4dd50281d726689efbcc,АСХ Хирда,Положил,,0.0
6448bb916fa999a35bb7826e730f9d3cc05ffec1cd3cc31a1c5f792cb9423473,М22 М22 Дооел,Не положил,female,0.98
06ab0053c6a5427914f689b2f059ef669024ddadde9e9442de8a7f3aefdcd4e0,АР-ДИ,Положил,male,1.0
bd7c1daab03b7556293b4d81b7bc83d29c3dc2c078b1f5c1da3c07af301c184a,Сигурност ГТБ,Положил,,0.0
1a1ff86e5bf0a76575c311ee6a8bd5ab4df97d24bf99b984be8331291b2a4063,Деива Обука 2001,Положил,,0.0
467f1521d0288e69b718d62e02008f329209d667b8aa085e2e9db18c4ee507b5,СМАРТ,Положил,female,1.0
4cb128d227c0255363510710657ab9610ddbcacb145f6abfc6a8a0105e4a05f4,Мартин,Не положил,,0.0
7c026785e8f691892261f360ff302cd7bd0872969124495f5a6bdc62cf2e0312,Зебра АБЦ Дооел,Положил,female,1.0
183fd40bb39d14aebd40b8721f0f1174360ce1be89682423e0392666c04e70ea,Идол,Положил,,0.0
71e0bd671b5935920087f8684fd8e71a2cec921afd60c11e1184f6580e09aee5,АР-ДИ,Положил,female,1.0
36c0f1f78f00c07e0a3c684e584449b9ba4e1a9cad26aead23b1b61777688933,АР-ДИ,Положил,male,0.96
8b69594f77f73ff51e5572e3e4d68dbd6e03597595b72a65462ad6907546d734,Панда-ЛТД,Не положил,,0.0
9a2c0efe89d05825aa714e6de27a34292dcfb11466211778bb02aecdfdc0dee5,Брм брм Л,Положил,male,0.99
e5d2d6885cb0c5f1973730ae257a9d7585550bcd960e36068bf6721854b8221c,Софи-Скул,Не положил,male,0.99
98a0347544bdbb3c81415a13a7a04c2613a67c1f4d7aa428f45e5c65a91b1e61,Зелен Сигнал,Не положил,male,0.98
c73dc1021d8f419a51f3fd19e621e36fb1f9859cf1eed8f047295032043098bc,АСХ Хирда,Не положил,male,1.0
