"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
78842e2c8825983785584e67b6ba7462186e8cfcb8a81a10f02031fe55b7cf62,Ива Обука,Не положил,male,0.91
8a331bb41dcde78c45bfc60335c2d968af46444510011cfe065d6d976714c1ae,АР-ДИ,Не положил,female,0.88
134bc3574835dc5890d8edbd60f79cd355b720b4359f4de8208aaa6d3bc1baed,Европски Возач ДООЕЛ Скопје,Не положил,female,0.99
161c4ea76e44309df592ff1a608e767d00be702b0aa358d116778dfb68373f87,Танте-Иле,Положил,male,1.0
30cf13dc9ae8c9d8460c5fde945ceecef662ca5b7c4fe8f4354633f05f6a9081,Банкина,Положил,,0.0
838a0dd2a325deafcdc6f5aad2b826f31fbde1799deea7f52dbdc079a07d17fe,Идол,Не положил,female,1.0
fcbd4b5a020d61554f2e0b00370ea21c633a71eb72e2e00fe48efbf3ff0953b3,Алфа 2018,Положил,,0.0
d7c6888fa9e3e4c0a5b9b02bdfa893a6e7db683a7739b93d4ba54a678f11d115,Шкорпион Едукација,Положил,,0.0
aed241962cccdbec0b979213065b1f612e8eb598ba8880955510709662540fc8,Ел Хилал - Јуниор,Положил,female,1.0
a6fb7f654ae35074aabab0441df22cc2e59f82fa42d8eeb77eb9c85ac827282b,АСУЦ Боро Петрушевски,Не положил,,0.0
29f67333490e8ca38fca0fa39c03b85b0765a4bc5cfba48d5193d34c47cabd05,АСХ Хирда,Положил,male,0.99
259732c7db774cea3dbe246530387e4edc1722b7ddc3f7b3df16ad811ce2c299,Ел Хилал - Јуниор,Положил,male,0.98
51cc236bc5dfade7fa4d70bb0282623f04583b4f22e5dc5e45a6e0362ee01d87,Ел Хилал - Јуниор,Не положил,,0.0
5f697c3f27d6e4e99f908a1b1cc35a4b2efd817670cb5cf5246431fd6777324b,Болана ком,Положил,female,0.98
9738da84d170dfc7950d95262a9f55236efa33a1ab85dc00291cd9f889acb32e,Ел Хилал - Јуниор,Положил,male,0.97
7db9d29cf136645eafca5bdf4e9a6219d624361b6316247d8fe425a65a38f375,Зелен Сигнал,Положил,female,0.95
563b014deea93dd197b0895012a2ed3f3a8706713afa0baae40d58b5593a0e8a,Елита дривинг,Не положил,male,0.97
52ddbbea9b155580916e0031e0392032ac4a84218b35a3588a132ee13b15653d,Зелен Сигнал,Не положил,female,0.99
7e8645b95853b5b5cea2f7a21b649bf71453fc1d88cab32e1bf7ec73b0f1aac4,СМАРТ,Положил,,0.0
a3a4c21fe32f6c46b8df46fca7bc17aee48ea820f64b6dfdf7eaa416730cb25e,Ива Обука,Не положил,,0.0
d13e270373b27e4f8be54e8aecad9da10faf742b979ba354ae0a1e63cfe9fa1d,АСХ Хирда,Положил,,0.0
87523b21855ced5c5d562967c23732fa508f3600339be48df8f1ba5742c1b80e,Елита дривинг,Положил,,0.0
6499f2a097e9212d620a18479640c823c23d94882b928beedc8fb2474cfb6680,Деива Обука 2001,Не положил,,0.0
dca84d29b917a409eadac4963732948359f0242dbc839833f485ee1a18cebd62,Емилија,Положил,,0.0
e3591163f3222b6803f661db8791966ab84447e50d27d935c25e67d99c7bb5cc,Зебра АБЦ Дооел,Положил,female,0.99
615f325226222456cd4be3fb8153464ef9de8686dc8c0d6485352366c87bf716,Шкорпион,Не положил,,0.0
e8e6e27fc785609ce3c259029756b46176c2b06950ac1b2431f5c589c9ead6cc,Софи-Скул,Не положил,female,1.0
4dbdc73839afac56e1dc594c73b800941b6404d1c7ca87adb048c75d7ea0c5f7,Зелен Сигнал,Не положил,male,0.77
74835c310d3bd6738c1b56f2f2e6336345ead8fd851e273f64827575e4db0e20,Тримоски,Положил,male,1.0
7781419eebfbf2be8316eb51d455dd6b1f50bf5530cf16dbb750e1161412eae7,М 22 Марјана,Не положил,female,0.96
29e7756dd8d4fb2f5160334cdff589b7ce2e0336b80101570960bf063414c203,М 22 Маријана 2015,Не положил,male,0.91
c024d93bb4f6ddb74a6ad1162331b40074290ec27589a36d2932feca47bc8c8c,Арт,Не положил,male,1.0
