"Име, име на родител и презиме",Автошкола,Резултат
93f49f5559fcce2a3a9234e0578f77ae0a1f74e17b8d3294f7c10bffff96bdb6,Банкина,Не положил
5f3d0c589491550675e6940aa2bda13fe2521fe2c85396b718190fd805c006b3,Зелен Сигнал,Положил
3617f2a06d42bfc605007703d168cceb2afe7cc54db5e0b37c0c0909f1cdf102,АСХ Хирда,Положил
9cd3edc92afb559dc082154fe28b409eedaf53d525cd6e2a4f1e2298c6047544,АСХ Хирда,Не положил
ff185f5c700bcd99f140d7f1c52a6aebcaf24fb195442aff36d71626a19748a2,Кекец-О,Не положил
1e011a02086b1d051b2681926ae5c4dd3c12f021317bc30d7af45fc495abf7d8,АВТОМАК Гоце,Не положил
5337c7dcbc80dd004062d883cd25b40d45ca7193ac78e15ee58e832b1eacf087,АСУЦ Боро Петрушевски,Не положил
74b075c39b9c39ed755841a568c2d22b6abff16cfde1afd2e3b9673757daf1ed,Нова-Нова,Не положил
f92549d91d8e588de6e07cb2a46b29e19c4004dcce7a2d1457c90caf2b03367f,Бобием,Не положил
6febb3d29fe13cce930ebc1b46619951a0430c45791e2f3272b1dd4712550d9a,Мобилити Плус,Положил
0e3f171bf53c0618fd1aed0c35a6745bce3172dee6cacb88fa4c66198180bb4d,Шкорпион С 2014,Не положил
61909060b69c9e43e26187a2f2db6241e25e11419b482f1f4b4e9c04d5ee8656,Тримоски,Не положил
9ed5b77b82b42e35c22616529507b9fac0f253a879153247701f525da85f7905,Шкорпион,Не положил
b5af43c95f6589dc3827ec0fcbbf8f2d8b4cd41fef9d501128ff69bf94202b0b,Болана ком,Не положил
27f2840a6cfbc10e25764ca171c37fd077d8d196f88c673ed33e1049e3112e32,Нова-Нова,Не положил
64cb5176cfa9f6c211eb85e644c6fc4c658ceb7e39a5494e2bb811c76ac09eb7,Арт,Не положил
5bf7d218168f92ae72b23326914a7ff5abcbd0919a5183c013382626159a526e,Арт,Положил
0445820623d731351a07b77f248c5db830a16577656aa6e919d0e448baf85c87,Зебра АБЦ Дооел,Не положил
6071db101e586e82b2bee91290546569586f2370d5c77810d050f9e04f0946b9,СМАРТ,Положил
aa41553f9e1c4169acf9f6466c252047ab7bebe5da2fdff5e327fcd5127421e1,Алфа 2018,Не положил
6d17116642ba12e3691049f2f4ff115fc957eab8d3165e86361536ea33f7b3fd,Сигурност ГТБ,Не положил
09dd9cd5fc6e934525779e3868c4257de9d921cff5d720bdad5ea9ec10ac7e0f,Драјв Скул,Не положил
abbf3c5f7dda09d432e6600289901728b17cac2cf5253af0e98bdbee2fd90513,Ива Обука,Не положил
4296c5937032c004274468bcc364f0e638cffb0a4a5c5826c6ecd1ed5fd5fa53,Деива Обука 2001,Положил
6cbd8f75f4d7d7fe842638fe0648aec9a1bb12e2d2b02cb3b3c148aba7bfad1c,АСУЦ Боро Петрушевски,Не положил
14f90355e66fba03fced2e55b94e893be7d999f3e5e4e628baa669c88e1d127b,Панда-ЛТД,Не положил
f051f235efcbb7127ec3d3a171f0792155bc3eddd76918fb5f07c4fdd2bf340c,Тримоски,Не положил
09a9c0529d2dcbce3f0075832027e1a1ba674462f455bd0e7e6af36961761eee,Виза,Не положил
cb47aef53eb147c2bdf8673b6a504aa72c2c356796c53e17a9d2c266cf099f40,Деива Обука 2001,Не положил
eebfbc2b2b5d62ccd79b3cf7dd31cf6174f01dc12a4a032f7d4d422c21cb5924,АВТОМАК Гоце,Не положил
ad536ee5cb8616917ccf68aa44dc8497e5b88a08ec39eb4b8417f7fe024720c1,Деива Обука 2001,Положил
ab5aed20c31e50c0ce0e0fa118bb421906f5ac9a50da18f9cb6acb57b69ba725,Европски Возач ДООЕЛ Скопје,Не положил
bbe7e2cf81e2d30b2c35359c3e45523064d2765c321771a14db52d9af0606f92,Алфа 2018,Не положил
29f82ab2c148aff7b1f328e260b4a57812fbc2d5116c5da636cbc6855d8131d6,Тримоски,Не положил
34b6b90366d34bc1001165864719491f1671beb50fc9e21a894469095dc26279,Ива Обука,Не положил
057a295e539047cc77b274a488d497d1e530652bb617dba8bb88a99a39b17a22,Мобилити плус,Не положил
e5d7c794ee3cd64220035715174072e88ab1d1b63f439931666b723273dde36c,Ива Обука,Положил
b8cd59af40758ad7bfeb10b4890e87f6a2bc5add5862cdb29391386d3fe70264,Деива Обука 2001,Положил
e8064f789c3bf4bc843793b3f8401df2f9202d21713417733755b7e0c9159b9b,Ива Обука,Положил
e04c7277152927428c915bad3483e56389d4ae3ac5867ef2caf0c030202b7628,Мобилити,Не положил
da5f7f7d5f512d4e933037ce5130aeeed24e9f59c0fa9d1f8fd5d27d140b2f1b,АСУЦ Боро Петрушевски,Положил
d5f25d9c2139ee631056e9253e47f7c5d277f0b75357d0f24d5578d10b4e1714,Арт,Положил
772018a213a0f2a28d02282f84597bf0dba8d54583938bc8cc678321f3487533,Арт,Не положил
bd772997d6d91ffbad895c3172142e6dcfcd87cba5d204a51e77df3faf36b88d,Болана ком,Положил
ddd058a48b1dfc1254af13d476b62de932e14afe0d3865e1925319ff012c821e,Кекец-О,Не положил
530ba2fced19367b97285feed0995010034b449650a74985ad44c7b2a0b41ca5,Сигурност ГТБ,Не положил
95596388ad215393e22b12d0917d908ef443906c5628d2adfc0e5510cbc703ad,Зелен Сигнал,Не положил
b0442bf17737fc929c14eb8af6289a2221455bef524755e62e677b1de1b9f1ad,Шкорпион,Не положил
b986efac1bc288e23431624c994c6544e2be9779e3610a1aec9f692096c9acfb,Панда-ЛТД,Положил
63784b23f9705782884ef2827e9a4aab95ae0af0387247084f82bf929b850369,АР-ДИ,Не положил
55abe8167ed2dbd9ddefa3e2bc1340bbebf59478f5db40f87d2095d884a5f3f1,АСХ Хирда,Не положил
0d4074de7f86ac9a6c8d8e8d0a661d2b282acfce76c6729ba8f11d160ab786c8,Арт,Не положил
cd1bc3a24270fff9f13ebd4348aa4c39aae2049acb988ef2389c3bef891167d6,Ива Обука,Положил
c09417e93df06a50f6646e4337002575794ea35ac22f3aaec3c57685f0ed192e,Арт,Не положил
2e204c2166e9728cb4cab5df6a2aee45a4a339708fb209d9092ef192289cee1d,Идол,Не положил
7b4be67dc0a6e15736980d34534bde7ecd718bae035f37ade67270677064c1e7,Болана ком,Не положил
099f5b64881adf072074cfaca4382d0cc826c04cc9ed6506d67bc00ee806d7ab,Ас-Коко,Не положил
3f1eb48e4f3b9cc0bf06a88f5a2f87f7a72f8e9968acf6541d132f9a576357bc,Мартин,Не положил
595b895d20e0b1892dc0e2cf8335a9e11e582b9be89534c4bb1adc3bb921defa,Кекец-О,Не положил
d23975adb9ac4cc45c3032cd7a09d1cca9bc19b155ad88096878d76b3dbd5b28,АСУЦ Боро Петрушевски,Не положил
7b760636ed6da6eda30bd24c7598f3e594e7edac05a7172e6e737893c7754a3e,Деива,Не положил
afe69ecef378d291af3e1b46e876d411421fb7759d583874fe2a6fb28b663edf,АСХ Хирда,Положил
fe19347a3ecf2d6574fbf653ed57071ea27a6033755dcd52700dfe6ba0a7c1e7,Бобием,Не положил
e5c01ef8bbca1c94100fa1d6995327e2d852f9c7189524b23a173a0b4ad403e3,Кекец-О,Не положил
a77e933c3c70928f1098569fb9fb9cce099864b6b542276174eed57036ea26fd,Алфа 2018,Не положил
e27ffccd1f806b620b34f0aed77ddb15f14bf6c9573d2ee581cb4481c6df6f70,Ел Хилал - Јуниор,Не положил
ef89b276de6b0dd66ffd35c3003aa3f97082949e3501c47e92ed06122aab12d9,Бобием,Не положил
71f546b419d499f1e66a39b22eb05ebe7ca1bb669961f118a840dfbc301e4576,АВТОМАК Гоце,Положил
25f631a6697b85b3bcdf2457ef198b4eea696c50197064235bebaade8dcd40f1,Шкорпион,Не положил
33040632a086a79e3699e002707a54c890dc2e666f0fcc9ec645d51a2eab5ed2,Алфа 2018,Положил
8dd4d3e1a873a6e4ea9368b538984831c3ecd2ab39780bc27d9f17ab7069dc69,Арт,Не положил
585386ed4af5ae995f9b9dbfeacdcfadfeab814ba129120e4de728a1a5ec070b,Беко Бс Дооел,Не положил
