"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
4643298904c166c9f7fde22b4dbca96c78e192c156d31cb845cb8ca7e4804fb2,Елита дривинг,Положил,,0.0
93df9a90547d3aa44c51435ab994b085c849d0030eb53fe12f493b99c29afa13,АР-ДИ,Не положил,male,0.96
b639e4224427b32b974acf2ee2f2809106b25b27a62bd0a3613475a4f4efa57a,АР-ДИ,Не положил,male,0.63
8d4f38962dd654e309c20b7030a85654ebc20b07f28a5037f381e49c007f6c8c,Ива Обука,Положил,male,0.99
4e48073533c50cb3428b78ffa5da0f433aeb11d75a4585d34034d64d83f56fd2,Ива Обука,Положил,,0.0
cd2ed74d6463ea54c37219d02882e8fd357e0ca4557f952f52d5d45c6cd3d962,АСХ Хирда,Не положил,,0.0
3f162717a5ffc6773c3b905a3cbad834b6109b66112f424b70b30ae44331c81e,Идол,Не положил,male,1.0
7c3d6183f1d9604421e0f9b8b55a2b2725abf771ea3574bbc85a9a74a2b7a9c3,Европски Возач ДООЕЛ Скопје,Положил,male,1.0
de9af554351a490ffa80e1e0b5bea48b9f952afc10d31b2aa32122fae6c32eab,Кекец-О,Положил,female,0.99
91573ede9a8b2081034aa6df7e5b39e8fce7583e65594f9f36c54015d5d65a55,Зебра АБЦ Дооел,Не положил,male,0.97
6d41d31164862364a5b27cae8b2a9c0d877f06dd5ce88ea49b3db7b1bc3487ae,Софи-Скул,Положил,female,1.0
5ff0ea0f456288f72f6de83761cc87625ae302a9ce7c7580f4ff45b7f041e5de,Деива Обука 2001,Положил,female,1.0
18c5b44791ed1bb539bcf638786fb209edfee643b7cb78c82b6ff0708092f20b,Бене Трејд 53,Положил,female,1.0
9062547a31cd8e2a1e2f7af33de0ff1ea66e5a50c9cd33f1f530b7c3f04d2bf0,Бене Трејд 53,Не положил,,0.0
a8af2b5de38c7f07acb0f1bef6163017371992d7c019f9a89d853f9c7cd48041,Зелен Сигнал,Положил,female,1.0
971a1770de4e2c3d3e572c0666b5643d3e2a08e6263b0c0aae607a0cd902e932,Арт,Положил,female,0.5
494a7a63351979439c6df120e4373960b4818f799844e94a02b2b9ccc12db838,АСХ Хирда,Не положил,male,1.0
ca782f7dbf4f48d241b2cd9df9b24ec069f639d7cbf291c5526761c60034cb9f,АСХ Хирда,Не положил,male,0.97
83ef9d5ba90c7494f3137c1e4feab9a7dfb498de730b323b1f601c77d5d3b38d,Ива Обука,Не положил,male,0.98
6bb8896deed410f7dddbd1d2f6644509229b6f7ed71710d609dd26a06179821d,Ива Обука,Не положил,male,0.95
bc16a5c23f5336aa1d293c89d32aa21385325d9115391ce3b20a324bda8e1589,АСХ Хирда,Положил,,0.0
8fbd4767a3fa580b3e9bd78fcd596bbb46ab688b3312104579b81f7b3f724e2d,Кекец-О,Положил,,0.0
d3f9672d7a72a62dc705f5a0ac4a37246496ad761d846a58f5c15f574690d1e2,АР-ДИ,Положил,,0.0
3eeab7ad00fee1495bc79f29db4967dbcf1fed437588335d0e12f56cb8cfc0ab,Алфа 2018,Не положил,male,0.98
16ddf8b40dde46339f8199efe95db8cf8af06a01edddc9066dfa1d0c18b01dca,Брм брм Л,Положил,female,1.0
