"Име, име на родител и презиме",Автошкола,Резултат
7e006608430f4afd6f283851bc40ce360dac39ca96a0956fb8da1910f9b4838f,Максигнал,Положил
fb0a3656c8dc28a08e03c1e35dedb0da3f617c077bf8ff19cfa8b109ba4ad101,Кекец-О,Не положил
f635d223ba87df40a189c4a57f71734d776e0c1689a26ca65d74c9f040690b11,Болана ком,Не положил
fb44b53e88a8fa0e23148932854e1e4358f308431ead58f405633da2de893afd,Кекец-О,Не положил
7b96564512e0453938099b10c69c42f53e8ffbaf69f000106018647c58032efa,Ас-Коко,Положил
8ddca65ea641634556621a89f3341c6d972aba81dc6544fd65af1e71842d6d85,Болана ком,Положил
a98c824eb77419bd84cda6ef617b69085007cf203300db51bd0bc7519df867f5,Брм брм Л,Положил
3343f44e27cf599841dbcac2cc2964e57d6effd7c9db91da9fb6a7bf43ace2d7,Ива Обука,Положил
14241ab7da70634d0cf44672842bd5383b56b8a29525b9c1c43f13ddff497bda,Мартин,Положил
1619d268cb5783844c0da56ca038e95abb3120ed0c6bf7c26ec829d31c18d601,Мобилити Плус,Положил
