"Име, име на родител и презиме",Автошкола,Резултат
d25a4c21ec31bcf7df6fc7570a971e2a35bdcd34aa4d74e481a01d547374be9a,Зелен Сигнал,Не положил
9f66a7545263bd1376664368dec912a466a21700a644725471a3d7bd7adb49cd,Зебра АБЦ Дооел,Не положил
6b542d43c7a706eb2ad08d25f64e5792257578b1c9a194a678ec22973b0265c6,Арт,Не се појавил
21e2a0bb1f6362be402aaf22887d37e0d021e13ab4ead517b2b25092fc753036,Деива Обука 2001,Положил
7e5e35eee699852fcc0e0fba2b9017f3aa681f3a86b3c3ad07c5e69cb38c7b09,АР-ДИ,Положил
b729db462c951f4626380c6bd2e57f7357165d58ff072c85be590d89e8c434aa,Ива Обука,Положил
5a638f179a3632950c640ceec532cef47386be74f86076bfa8501929cc7ad0ce,Мартин,Положил
c9684b9c065a69bcbdd8e7dc06a59a6301b2393c6108b9c4df548b97fd86017d,Банкина,Положил
84289a63105bec3ee8f3b60b10526ac30dc0c730847bfc82b5d2c1ca3108d7af,Ас-Коко,Не положил
1ec3298dc53f0e73c97ebb23d25d58e31b13fe1984dea5da6d8d86c8775a6196,Шкорпион Обука,Положил
f98d2b797445659957db096dc7a97f21589869f001c1f822b6ebb6c1db27ce6f,Шкорпион,Не положил
6957b4b79a5b3d0a3b07061758933dcb07028e6dcb04a6ae5fb54d12c75cdc98,Зебра АБЦ Дооел,Положил
5c0f6a2ab2aaf1897fc3ce6a28443485fc28a9ccc7604e2ffa5fb1f47d2ec771,Зелен Сигнал,Не положил
b0aebef54792f7248b08a66ccdd754c80772d07cb6476e8f0929343b82fdeed6,АСХ Хирда,Не положил
5f036daaa0f2206976681d3efd1e975040a510795d98e6aa7cf0e8331826c0d6,Бобием,Не положил
a798a66db53362bda2ebbe47d56fa0993b4eca73ba759ba4530426999174beba,АР-ДИ,Положил
50ca3eb097fb560a15cf9ef64eb96ce3987e7c660138fde98eb170ca950b9efd,Бобием,Положил
ce9126847669a0c66316035ab7afe5a661e5e6aededbbd856556c24307f91443,Зелен Сигнал,Не положил
403ccae6c5eb169310cc53319054595bbedcd90b80686dc560d26dcd031eab25,Тримоски,Положил
833280b289dd2e603294b7c589ea40a8cf771b74ac762d58dc5e76face07d433,Кекец-О,Положил
2b480becf1814e7ea22a2b2a809b990c6b1b5d8fbfc138640d171783ea6abc27,Бобием,Не се појавил
2b1c9225e95d50bcdc9c7b7645a598b765757ccf218d9387f2310426620ddaa6,Мартин,Не положил
6d9f241345306b1c9b484ef20931b4ac963fc0e3d7ade92e9fa98af45f7114a8,АСХ Хирда,Не положил
2d3c0f1e785383aad2ed41a73f15235f7c43588abe9e73dafc2600c47b383a8f,Болана ком,Не положил
fc4cb4e0e659e1c380c6fe1d1bffa4cc0fb86fe76cdb61c03419c0994d00a6c5,СМАРТ,Положил
be48a74b821c11980dd9e7ff026c1e72c0d9cdd8fa7a2beee0b5aca9861c39d9,Кекец-О,Положил
988b3e231bd39a25ba64c3464963f9a9f6beac7f3bfd96c9920a3eea0f1d418c,Шкорпион,Положил
f747622e84d7bb95007c4b16d2fd5ac507ada006fedf547bd235e6b543f00f02,Алфа 2018,Положил
c0c4cfb1f2b74af235ad11a3832cbaeea6c42b339b8becc7fc3b0bf7afe567c9,Зелен Сигнал,Не положил
1a27d8b25a4237c8b2b6183a348a484c1251865c421c224a3a262bd173045c9b,Беко Бс Дооел,Не положил
cc652d027ba592fac718bce6b64f917cbf2bb73cfe1818074870dce452d181ce,Зелен Сигнал,Не положил
fe06cebb67eb1f141e17d517df4430a752591a84ffa61137d4d40440cefb8106,СМАРТ,Не положил
013bce84edd9ecc88ebb2891a48b65fab233f61974921ca4b503aad9b7c04920,Арт,Не положил
fdbb52d36551492ac23657c72b22379c58c64f6bd29f680b5793d90afb988fc6,Шкорпион,Не положил
71c8d6736df563ffe77bf267f9ed1d47b97919bc42334e1c0d245a3826294008,Ива Обука,Положил
4993791ea7d10456bcf160eb7977b1249d238376a31f9aa9dd1211b05d71348d,Тримоски,Не положил
37f17321def802b5a1967457053bcde526dee307ef4a1918a8717bbb888b77ca,Болана ком,Положил
84b4212f93e17f2995732867c81f00f21ba6b78a5e6f8af10aeb11e291157fb4,Деива Обука 2001,Не положил
2723588ef6c7343c257872ba74b9299ee6fbff27b4a1c534c6aa005192b7795c,Драјв Скул,Положил
0d014f3ab2e446d7f092d28dfec7a530601173f454b7210b4a8e4949b1a06e93,АСХ Хирда,Не положил
d45fce5f3a52c6d95395ae464e3358e6f2ff33d31899a85927d0bf48a321437c,Болана ком,Положил
4d449145cf224e9d3c6d70f4d0c48b48b145e2653c754009d3af50deb17fa400,СМАРТ,Положил
989836f5ec0db0931401414c39dd2a5dbfc35757fcebe010102df76ff32180b2,Идол,Не положил
f5ceb5909817cd7372e978dcb02f765f9cefcf615ae74d59522ec054bb8f4ce4,Зелен Сигнал,Положил
15b87b5cb642f0e25a76f55e0efea5bc71d69a942f2b84467f5b0a5713623250,Ас-Коко,Положил
d838979bba6161ed90e6577eb066274fa8a90827d1a57dfd888a47ed056217fd,Кекец-О,Положил
66254e5f74fae6ae782762257a88f61efa7c52c225e5f0808a96b705076f7409,Зелен Сигнал,Не положил
e80a9ddfe94547fb0afb5da2ede1d411148caade7fd8d5dbfb7d3da167acd5c3,АСХ Хирда,Положил
8e8bb8d8679b9616c18812806a9a7edcc7bf4e13035571135f30ea4536e23810,Ас-Коко,Положил
a987ae64d57b4d1f38024f80a122f6cc80996523538f2ff3b88ecd9d1d39d987,Зебра АБЦ Дооел,Положил
413dff29185bb999d64e95ca7fd07baf9265c85b708d093506306654d72f241f,АСХ Хирда,Не положил
6e6549d799f9cb8bd22ab31833f468414449f0c76c88334b21d8d5414e7f7f85,Шкорпион,Не положил
65f1c59aa90b91862a397a45cfcb5c1d0c87101b1823d9af7cb16d5acbafecfa,Ас-Коко,Положил
9c1102f940b9c6c4654e03171c3861464425a3625f8fdbd6c20d5bbd4ae0b28d,Ас-Коко,Положил
88e80f4c6761cd424eb21ec7a6449aa887d768f0b36bdc1bdf34fcb6a7523c6e,Шкорпион,Положил
81fabe65627d63ef9a5e4b319455139c2d043051da1627a50975ea6dc49dc5a0,Ас-Коко,Положил
faa61e8214d514b81d8ba8fc832e6a65f5c4906a6bb8075cc87719213dbbc2d8,Идол,Положил
4d44dfc6bd334e1b81a3d9b7d13d753b7f1015d258fccefeedec2cf0623890eb,СМАРТ,Положил
f432851979c10d04923032166744489419522a5fecc13519c10aeeba9bc6a325,Бобием,Положил
bee4f245ec584f4e82740a2319d127d7571ea2fc6f2d43ce6939122a80ab4844,Брм брм Л,Положил
6756bb66a9382e5357509a4d03d1d1d1b853d0396cce45b85bab896cd2e71e19,Болана ком,Положил
9c01f6a5423b6cb7bfc079a130f08351ee0c668ae097b8e168f708e69a9c63da,АР-ДИ,Положил
3b6b75b6c650b0ad95aa85ea3da5846116e88baa2e6034963940ca4a4a5673de,Ива Обука,Положил
e51ad7c1c89c19ed5e1542ca7d7f0ac864bfeb32faf74f13b8d338045f7c9b5a,АР-ДИ,Положил
bbe80a53ca2589521469e604754fd8fada864ad3caaaac14ff3dc2f6454d526a,Елита дривинг,Положил
b72c934b292f8c15e6336c9ea55070a99941583b9834cdceea3b843158e79708,Шкорпион,Положил
92da205b0aecc018a5bab9c581c8b45fcd60dce7081108424e846787243dd813,Банкина,Положил
