"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
dfb7807b17f403db475fedb464cd903edb1f5b5f3ccba166f2a62e5f20ed253f,Струга-ком,Не положил,male,0.97
002b52c73e3e90bfd4fc1fc3e9d50459b412c8191a64bb200aa06a1f705af6ea,Кекец-О,Положил,,0.0
a7e76439e1cf8aa17f6c48186379035503f2a27cafc92274e5419b05d9afd7e1,Сигурност ГТБ,Положил,,0.0
be8cf71754dc3960e2dd7c3fe45a914c22b910adf31f1ccb175f8dab6896a144,Емилија,Не положил,,0.0
c0dbe4624f6f8c69e6a882a837ba501f6cc4e0b0148d64e51fd23a11a71bcea7,СМАРТ,Положил,female,0.98
e2203e01fe1717b6ba12492b71f4de049889455a15f836bcb17ce4b7d66d0776,Шкорпион Обука,Положил,male,0.96
6dcb9dbf67aaba823499e9b229b99f68f1368876ae82df266b15058233cfa2ef,Зелен Сигнал,Положил,male,0.93
af5058cf28514b7f11aa575f74a5c46e6d3b3af56c0a60243f3edd55bde8cd7c,АР-ДИ,Положил,male,0.98
da89aa9dbcef66a13fb2d9a874520778f9c521152b3fd1f1972b5bc4f9c7bad7,Ас-Коко,Положил,female,0.99
e8509873a5e7ea76a948ed4e11613e45b908fa0d80136d48f98cc8f08f747d31,Бене Трејд 53,Не положил,female,0.99
5c7fb8c893f3fa562eee0f3e7766d211d1a3e7f3985024428622380248d6ad98,Болана ком,Положил,,0.0
5f49db78a3dae690255c8b63fc167050241f5aaf67eab098de286fef7962e540,Брм брм Л,Положил,female,1.0
765b9915fe4859454d2b5a54238957eb6cb36679d68fd542d1ad6bfacd6ab577,АР-ДИ,Не положил,male,0.97
cea9c2d6412b4c7952a238c0612c961bab7d1668264fbe4c8393c0b383a60bdc,Ива Обука,Положил,male,0.98
3b736d66eb1fc284235ebd08e13ae7d71317cd9b0c87873f294ec55e915d0fc8,Зелен Сигнал,Положил,male,0.96
4e84563a94d36456e79c4df37684ce646c22087ba252ef8df53fefb9e6527c41,Виза,Не положил,,0.0
