"Име, име на родител и презиме",Автошкола,Резултат
55f3dee8b182874363892362df76b962c31361091fe630b7aa79c32b1fb744a9,Брм брм Л,Не положил
66eb99bf3279250d2bbd5a21f9c52ee494dd7496b4fde7f64db4a76949c9c747,АСХ Хирда,Не положил
c348a6b2eae492e79b246b66d3a12dcfa1f8dc810d2c61a014804ad6598c136d,Зелен Сигнал,Не положил
08fac335029c8c0397522af80cc6ee5e2c716592c2d921e049887c6b5002c872,Брм брм Л,Не положил
ecfb94c945a33508ee44b8d626305b63ff3b29ed4fb4ab626dcb65a83078b075,Ива Обука,Не положил
7ca5d3221ac013c1f7bf5c11f13f46da00490204b7c7d40162c6787cdedb0a1c,Идол,Не положил
9bdd2df676c75e50c80b208efe2b0b472b41cce1af37eea4fa8e0c41c801c238,Софи-Скул,Не положил
b0abb4dc4916d4c8671a95c500dbf2ed3dba0af23b0bd6571fa71c5051ab41ad,Европски Возач ДООЕЛ Скопје,Положил
871e67f1a01f204c0bdddba3c903ebfa890314ade87fd973815cc8ec7275a7e1,Ива Обука,Положил
19898734ac8cb6e2eccaafd9f12a1d1cd46cb3d6b863b1b3b376540eae73f241,АСХ Хирда,Положил
904d15327ff800b2861a0b33108b81a8c7aaddd729f550d1b9393f7705dc99f4,Арт,Не положил
81fdc5ef1e014a3993f73ec227cf9f2962d98198d8c8e80cb5ff3090df4639ba,Арт,Не положил
c49dceab61fd4696c27434025ab81c2d5384a4f520ad196c57426f51cc2b17af,Зелен Сигнал,Не положил
e00b89c57447014919c869b72af723bcd4d20523ec710ed23dcb57f4b599956c,Зелен Сигнал,Положил
8f7a110ab0a88e05a1f74d2f494c8754584473e084cf2abd4a78a9da1eef9dd5,Аполо,Не положил
7e009d3d442f082d084339db3d214a0c08fa0a6491d77eb6f2b975fc2f7a815f,Шкорпион,Не положил
24cee1cb7a2b316561ff4c263407e93ae395b7b6b6636083fa4203af5d4defc2,Деива Обука 2001,Не положил
52f5b87886c364344e28de84a80079dafe6e56f65b43620927723937ad72cbb8,Бобием,Не положил
19781f229edb87786e42b8f1953f03177d70d47e659943dc933dedcf19bc3577,М 22 Маријана 2015,Не положил
d7921585347f7a25e74ee44af0426298fe70c995c9acd410b0af55742ad1c385,СМАРТ,Не положил
c0b3a98954a176ea9f1203c52e28bb532a4de75a2df305503038d5bdd93ab4e5,Алфа 2018,Не положил
966c92abcfe766be585d4e6e55313440a90cda3947a6176e723e38a793eaba20,СМАРТ,Не положил
