"Име, име на родител и презиме",Автошкола,Резултат
09e37bbd719738a6058d9c5f23f222149a85abe5807523b9db740f667eb625c2,Ива Обука,Не положил
44b285e988eeed53c0cb0f5b1c304d843c02d8c019ff319f0a7d92d6a8db8756,Зелен Сигнал,Не положил
a748cd805cd3e3dbbd58398751e0abd5db1843c37124aa8bc49e7db0642c8591,АР-ДИ,Положил
a3b771a7cbd5c06ca40c4a9ecaf54822b76dff4ab39622dfd08e10e3f50e0e1a,АР-ДИ,Не положил
347449895b769c7c256634e80af7ca37eed861550e6a4610f73b8292c8b83c54,Бобием,Не положил
47ceeed362b2e8b74e277c49069e930047840ab05f9a91800262f7969d547346,ЊУ ФОКС,Положил
0e0a4920116a5026eb6a812e841a4cde6c193a50fd88d43b217b4c55a4b7151d,Зелен Сигнал,Положил
2ce683144150cd07699491c29c63f91667ec5cad64dad0634e00db571dbc1094,АР-ДИ,Положил
a24791636ed795dee5a9b7ea3963355c39892bad1c3b9ad703fb28c7e5a6ca8a,Ас-Коко,Положил
09b90cc0e1cdeba57960409b46bc2fc3d9bcfb8716693924ba7b9b6988ed7b5e,Ас-Коко,Не положил
f9bda9a64f54c8b703ca83740d73100a2813e07782c0535ffc01eeaf6cac93dd,Деива Обука 2001,Положил
d390ea1b8f7a9cea977c33bc1b113cb605a7871206cd551273821917c6283037,Идол,Положил
57fe4a64e27fd6a7ddd59d721b3560696e817a5ae57be3cbb8c8782831065d91,Мобилити Плус,Положил
0a90f81a9be283acce91de988cd4c3f60f80a5860730fc99cb066b04818cff73,Шкорпион,Не се појавил
5c2d18a7ee17489b84a358f7980c4a09fb8859172899a3c8e28e5b563ac11509,Зелен Сигнал,Положил
09e1900ad3728f7ee97b7e13c2307df56b399d93f796529d654850c4fa48ba84,Ива Обука,Положил
02af0142ca253d2cd9673b047f466d516c388c6db667e8a35a3cf8ab5aa46ae2,Шкорпион С 2014,Не положил
fac07f3a2d6fdf811a02ade712496b91645e0b5dfcc3a88ac4627239f4ab02f5,Идол,Положил
26d52bb92276d7c719678ea6c7929592ee5467f5f25dce8540f3944080fb4481,Брм брм Л,Положил
05f365d8d91472dc5e3d8e921eeeb0c70b089638e5474e33f9e624b3e3db0369,Брм брм Л,Не положил
3442c9e093cc7e75f3364a6807403637f2685733be5844cfe63a57ca367b65fc,Зебра АБЦ Дооел,Не положил
ab021650e5c83d5b119a398306ccf851a15ef746a2b6662afe9441c2c8df51f1,Идол,Положил
d200f186f1b496e5f16c22e2938356479af093bfd827e7038a8788abd6643b51,Мартин,Положил
b76a7944d5c0ce35ee52ba89988b08556e3c849afba802b38b6017656b0b2126,Мобилити Плус,Положил
baec87993ae5e953863d789ef7506f971702dc5567524de974f97ee755e66ecc,Идол,Не положил
903d36272936a830817f4836afceb8ce00adc258d46587002349131edbbfd750,Болана ком,Не положил
153a3c6f658c5756dae13b7b9b6479067b8a03b0df37249e1f67369b3b9b3708,Софи-Скул,Положил
1aa560b1264ebb570221b11afae4977f419945c5f30ae44b115f2577fb15d1e1,Болана ком,Положил
bba7c816e57c1d7f81706d95696ebd49327bb29d57913fde0cc27635ff4a1be5,Мартин,Положил
ed7c6a1b4c07cda5006bd144614a35bc63a7502276136432e3bc7b9a4fca7c60,Алфа 2018,Положил
bbd25700d5e83d994cbfe0ba8de181874d66300d6c0ad3c2f779387ff2952f80,Драјв Скул,Положил
d1f93a58d1382ba85b5c63a938aaefb76c7b5d58a6aa7334bd0e165e9ca20a21,Идол,Положил
6dfed16e85639d57235143c4581ca7ee1cf4c2b68928d2b07b28279b2fa9a5e1,Шкорпион Обука,Не положил
43d6d0b15c17b3ca2a1ce732e9b0e990c3edf454ebd9679ed3617b88a6c87f66,Алфа 2018,Положил
dec510820bc3e9fc3b959007eee1406cdb2811728cea94efb862b0fcb6e60fd4,Ас-Коко,Положил
0e50f42a19aeb0ea758a39522b0d3dd63c046c562c728cd68dddd65a7093d93d,Деива Обука 2001,Положил
32d3d388417ab501cc8e39abe9b28d2250cc1eb14f992ee44b46be699b89e333,АР-ДИ,Не положил
69fa3acf9498132ac69a85c63a5ef27460078ae180e5b761fefa2809833703b7,Зелен Сигнал,Положил
