"Име, име на родител и презиме",Автошкола,Резултат
030cf5a5dd53b33a81f613f7b6897a8555a4d892b96c485a0476fad3e0f68f3d,АСХ Хирда,Положил
1125a20c216aacb1fbd54e96cc0604d465a56613020fb8b7ea95bb872a140212,Зелен Сигнал,Положил
af4a41823cf4db358a3744d8cdcba9a4206dc19c4e1ac61d056ad01e2025b9d7,Шкорпион,Не положил
0524666c1dac758605710b1a94ca68646f60d9d2d066ca607dfa772f4176fd6f,Тримоски,Не положил
e64985a7ff6d855e074dca23fcccc85b9c839f8e8344b22c0d97de281413eba3,Ива Обука,Положил
b2282065061a64664f427e2948524213d5f26d7e03f4432266d7640309444f82,Ива Обука,Положил
7ef0463e58d44d482752939af70e7fb0c5704c7709c0781f4b540d1c5ac61264,Софи-Скул,Положил
d7d24ea83257210914ad74c91036549bf16dd913358040482fe32a8191970caf,Тримоски,Положил
b7466f91a5694bbd6e4c36140f2a6d2884608914138d6edbe2ba602092b5b23b,Зелен Сигнал,Положил
d7f1a8d1ad884c6096e91f88638df013618ccb1e497b71946793b37dca618e82,АСХ Хирда,Не положил
60c753c8c29bb7ba12a13ed18fac95a2b09a42c498c9a37df81af3f1e826666b,Арт,Не положил
65777988ae345c885cde37083a08ac85c1d01283f6c71393cb5b0b7f4eff835e,Зелен Сигнал,Не положил
3bdf8244b1c0cf7cfba283c217f4b2834637a6d92a1be1682179b9e4c56b48cf,Деива Обука 2001,Положил
48ea6921a2584a2f3fe3a46458656c106fb7944009f230a1622cc4f312a10637,Ас-Коко,Не се појавил
8a6ed5bd157aa6c9b3a4a379d8893eb2d7d517afd288239641a011b7ae598ed0,Драјв Скул,Не положил
ab228aee0fd813df790495157dd94ee9a5fd8bc79fe2ecba9e136339a3c0e02a,Кекец-О,Положил
107d288b7cbf665ddbd07074818fa7b8e3c6c9750bee33e7526d2d4579b70d6e,Деива,Положил
b0a004ee41bc46facfe4e82d268d5119f731afead5365c850308ae58d061dcd2,СМАРТ,Не положил
058da2820e007f7db34275530e0592cf22727c6e87157a480cf40aca49d8d927,Алфа 2018,Положил
884ed6401f0b04a0b2ad748663c0be1e31a91541754989d315050d16085fb4fa,Џовани-Тим,Положил
d2203e4397686bd8e7f607f67b688d155ae2aaee0f9780304d4a1d9a451ca678,Ас-Коко,Положил
873e6e70d0a45a7460c6fb041c8bd87eacb39d124c353e5954bd26ca3ced680a,Деива Обука 2001,Не положил
fd9e2f91c1f2d845ab78cb6dc866375929e4becfc59f611fc4883255080eab9d,Елита дривинг,Не положил
49e6d198c38f2c69d3362edea143f18e6dfef7ca9a03bdf605947b66b9d5a331,Идол,Положил
