"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
6998c265629fa187f4a0da2f2971fa52698fe5e9e0a3ce784ff94b51236555ef,Болана ком,Не положил,male,0.97
f8f907289bec83bec6c92dfc7627fda1b808fa35d683f78ba066e3babc9db0ad,Сигурност ГТБ,Положил,male,1.0
c0dbe4624f6f8c69e6a882a837ba501f6cc4e0b0148d64e51fd23a11a71bcea7,СМАРТ,Не положил,female,0.98
c2562c109a000223a0727e29bb055c11097ee4ac79f1423040ce3025f8e70df9,М22 М22 Дооел,Положил,,0.0
7bd72511c4891cda31b672b253e668031f9e7f4aa6d4710ca28592bf028c3b28,СМАРТ,Не положил,male,0.62
8f893de4cc1140431e54b22b76010e72ea889311e8f31adea2dc84c8ccabec31,Ас-Коко,Положил,,0.0
9cc9707a94913c7370e653417ede5292ea475c56f0afc7073753feec168eb1bc,Софи-Скул,Не положил,,0.0
8579f7ca421369c1f6e68a891b9ec2cbedfc83727b5449de4b01c42b53862799,АВТОМАК Гоце,Положил,,0.0
2a910f90c40bdfd5a9fb0a342431c6e5f73f6032c3be7ee8c6384a0b5a3a16a7,Ива Обука,Не положил,female,0.98
f8cbd38c9495f28a2c4a01f55c03ff3664195cd74e5c22360e1699a8994c9b71,Ел Хилал - Јуниор,Положил,male,0.97
6d714d859b3a47c92e08f861180b0a20fa72cd9e79ba003378e71315bfb989cd,Европски Возач ДООЕЛ Скопје,Положил,female,0.97
fdc171a63d2936b622eac51fd73814d2a05c439165263b351fc8888806f72d14,Арт,Положил,female,0.87
df7258619f231de248da1750f1ebb8a83bf57ec69cdc71b37eb1fb84b89e821c,Мобилити Плус,Положил,,0.0
0a2fefbf9e4a63835da428eded02b1381ee84aefb25248208445b21d0c8f69cc,Банкина,Не положил,male,0.99
a638115c19d4552e7a26d14383d888ac3db1f238d3fdaeb6e8d3af2a69473b42,Идол,Положил,,0.0
46619d128ceff230c08d4ed80a16325d09075039ac666df1e8a66ed395ce01c4,АСУЦ Боро Петрушевски,Положил,male,0.99
e804e2d005f2f869d6563bb81ffeb34f7806019c6d0022ff68881050666bec10,Шкорпион,Положил,male,0.98
ee131686beed70f33b0fb310b3ae37416108a916f68ee07afd7fa6d5fcc6d43c,Тримоски,Положил,male,0.99
3674d11804dac8cbc036ba37c8675210cdd17c4cc338cd01c3af0b9b4de57f11,Кодекс 93,Не положил,,0.0
4f9bdc92fdcf202df6dc5873714e3e58ca456428ce73f9d57b15f27fda17716a,АСУЦ Боро Петрушевски,Положил,male,0.99
