"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
2a5a2cb44b34c4c565c27979dede3051ca421af290234d031a669ce78cdf255c,АР-ДИ,Положил,male,0.97
dfb7807b17f403db475fedb464cd903edb1f5b5f3ccba166f2a62e5f20ed253f,Струга-ком,Не положил,male,0.97
8bdd6f953c4fcf5087da5e08fae7b2fd032f9a68273a6f2d42bc279ddaa3f915,АСХ Хирда,Положил,male,0.97
04541a2d929caa45f2d462ae64aad13e591c88bcf40cbbf41e588a4d4092f769,Кекец-О,Положил,male,0.91
890628acf48a09507fc04a1942ebadaf79b4d6b76b558ae5a91285ef5c76773f,Струга-ком,Не положил,female,0.98
1241fd6ac2c15c3f729a046d0eed41d94354e786b2998ad559e5fc38e449f3a1,Зелен Сигнал,Положил,,0.0
c990ee086d9275f54c3b879056d151f4616703fd4731f43eb5579f28b80b1fa4,АР-ДИ,Не положил,,0.0
d08b6b47fb14bd151c54e70d502fdcb8a7821b4f37c9b43d6df44a31ba90ec2e,Ива Обука,Положил,male,1.0
ea61316de4a084a5431228db472208b0ce7564a39c02f9ca3b7dbfdd554a8a4c,АР-ДИ,Положил,male,0.93
9531e551ac32c3665562f6df84cb75bc1f18f3fdd21d8d7501e585efa7e5c4a6,Елита дривинг,Положил,male,0.98
d134176858868eb0e890a03bda484a365cbcb6843fa1e157eab89da1bb9d02fd,Струга-ком,Положил,female,0.92
c98e700f96870a78f49ad11ed96306caf54f7ea3034f83fc521eedc44f2dc8a8,Струга-ком,Не положил,female,0.92
d6dca04e7b42dba62b0ff776f5e57400644e1fec04f6b409be90f2c05b2a0b83,СМАРТ,Не положил,female,0.98
d286a014241259a82e0c7423df040193a9adf521c54bb0b69fa465644ead9ec0,Мартин,Положил,female,0.98
7e1cf76c17c6eca1295285a720dd3535db2b4037e1a130e1db63cdc8a3e0369e,М22 М22 Дооел,Не положил,,0.0
7f79cf2b57185e69f0037fff72171f31bc50f23a77c13b31c784c3315aac6c58,Ива Обука,Положил,,0.0
223fa853072f95ad2abd94313912a9828ff2ef029ba5fa8f3a56c78965ae8f64,Арт,Не положил,male,0.97
bf18a9a2ab1c349ce6c2b3e8084ebc90752881dd0a891a12cc852e47192d4175,Алфа 2018,Положил,,0.0
9d75aa028b1c75b7cd6bf0a6e12d0551877d1ab2ced74fa337f0e6abb805ffcf,Ас-Коко,Не положил,,0.0
e21099d943c53aa7e89a285c87923aa77fc8acafabd6994a0d158ec77b4c007f,Ива Обука,Положил,male,0.97
b934a4c24ad4c749376b213ebc060b8c9ba01bf28b41b1b6561477815de29975,Тримоски,Не положил,,0.0
65b27ebc400e56f6adcad9f9dd65d4e416f016db967305797183596a7c05bf47,Денибо,Положил,,0.0
a5a0055be2f494985086fd5b4f8a911c172ab21a1116e925124a5bd5eacd880a,Боби,Положил,,0.0
6f27c0f8597373d65917f87367246d91b2d9409b8ceeaf4021a62210771460a3,Сигурност ГТБ,Не положил,male,0.97
562cb8d1d96c35dcbd96016ed017a006323a32661db86d001eab8db38dcc39c2,Елита дривинг,Положил,female,0.98
ad02712435f1d9c0bb15fcaf0f2ba7f0873e4f8565e11f9c82a31083a45086f7,АВТОМАК Гоце,Не положил,female,0.98
e47c61f588f6e356144622bbefb44ca9342dcd7b03d7877cb51cad11ffb8b23b,Максигнал,Не положил,male,0.99
ec54d15a2792f66e089cec9c3b3bdfb450f254412db859fb52a45004b10d8ddb,Европски Возач ДООЕЛ Скопје,Положил,,0.0
eb6e2f01535043b84003f104066b25080b96b48d4b7bdb3655f40200236bc808,АСУЦ Боро Петрушевски,Не положил,,0.0
a158294fc35948c7deeb5a6cd764285faebc8da7243b7ed3c1e856e64c6ebf03,Кекец-О,Положил,,0.0
b17bd97b32e1c960684bced4e68ccb21105d2528fcdd6fec0bfdd3a69fd67036,Ива Обука,Не положил,,0.0
ee736ee6972cda76d8affc627b11f529aff23b44107f76253955401315de0a6a,Шкорпион,Положил,female,0.97
306b17b813b56b09e710d4229ab018f2d33326858ceb1abc136f6b5c5583586d,Шкорпион Обука,Не положил,male,0.96
36b493f2d06b622bed60292b5ccd63d9c66f43dd73576678421b9ce88ca3fee2,АСУЦ Боро Петрушевски,Положил,female,1.0
79ea74d1903831bbdc12502a531fb46d23450d9cb4c129f2896b7850f1e92c9d,АСХ Хирда,Положил,male,0.97
4cbff754a5a3e0691cb6651a7a1ad9b7d2b50445796c61c8e489b9f6027b93e6,Сигурност ГТБ,Не положил,male,0.99
221b7a364d571addb1002d71bf93ca5600b2dc759a8d9a4d536d321a8cbbd150,АСХ Хирда,Положил,,0.0
8da459fcdddfe01f3216a019ad883f63afb5828fd7e7b13222092d944517af36,Ас-Коко,Не положил,female,0.99
d213d65ee7047ac160bf24e95e52482a54ebff55f3e02737499b80b8d6ce3e82,Арт,Положил,,0.0
b1c07aa2d03f6e47420c3088ef88b8d2827c719d976a51a74f6e09258e2a84f4,Европски Возач ДООЕЛ Скопје,Положил,female,0.97
21b0cd7f13d97c20363681522b114cafdad68acd97d924c7f86242091d9f6447,АСХ Хирда,Положил,male,0.85
90f5243c0ead8d366e737efc41e18ab37224c672626a223c7d2b21c94f5b5929,Деива Обука 2001,Не се појавил,,0.0
f8c17ae92f3f8a3e5ab902244b3cff9b348e7ebb25a0217c693cada24584e974,Арт,Положил,female,0.98
b0706325391bf2f57d75340c0f4ebebd7b4d02a75ddf871c04ebc5e8fc27c764,Максигнал,Не положил,,0.0
793760899e74e33e4b8d8eecef6ed90bbfb39da610c5fa11340198a068d75d09,Тримоски,Положил,male,0.99
40dea7684c83dc97b75d7e23601dec5a81caae5ba827df43e36743282c32ffce,Софи-Скул,Положил,,0.0
5919b1121dd991aa8981a77856d29a660bdb466da28bb961f96591a793cc7ade,АВТОМАК Гоце,Не положил,,0.0
e2b580acb1bee243b8c0a1cee78d417eafeb25cb01142b8ce199b155c4176145,Ива Обука,Положил,male,0.97
9606feaa2e6f4b2ccb66527c75bac8ba8780bbfbdb4952e9257dc4f0fe182500,М22 М22 Дооел,Не положил,female,0.88
21dec3529959572707a80e3f108baa5cf4b8b15fd8693d69ad82cb68153050b9,СМАРТ,Не положил,male,0.99
e409d33c6b40d978ac4c0e4608fa54ea3bf4f47dc1c09d614b3cecf446754170,Шкорпион,Положил,female,0.98
1fd8b52570d67875f6af7de2054fb8f45a99f475dab7c56b98d70dd08e5a2a05,Шкорпион,Положил,female,0.98
2b604544940743b1930ec692f63a9d64f6fcde031cf8ae28f5726bab43f5afb4,Ас-Коко,Положил,female,0.98
a9c34f3bbd5ee22115ac754d0107d3443abfe731a3ef8b78feeed5d3177cbe05,Шкорпион Обука,Не положил,male,0.97
dd6b3a7e7118e318ba506fd022d22e40403a2e3d155b370fb619f36912324c67,Ива Обука,Не положил,male,0.97
05262550a476debe3d42d55f684d76d82fc18da78adb35a36026397b6f1f7981,Нова-Нова,Положил,male,0.99
7d26f9c6365a5b1e98745b0ecb5ecacd2432cfa0663095a9e620c2e1b017c1d4,АР-ДИ,Положил,female,0.83
a4d95c1ed314d3bc4e3519f787bb4cfde812658d65b01bbbc28e5d2af57a9ad5,Панда-ЛТД,Не положил,,0.0
afd52915c38cdf4db5d1b02b5605507cef859b62ef62700d26e91599b5994799,Кекец-О,Положил,,0.0
4e3c3e063f3a9e538c4dc0e241e363cf254c27d48b83b31a8f7be154c31e0f75,АСХ Хирда,Не положил,male,0.97
ff08e5846a03ca6978d0997b357745b070baa001ecc90a0696c18dc61fb0e88e,Арт,Положил,male,0.95
b3cc2854f7bf97fa0ecf6fed579d70bf1341f22757a3d9e51bac6d4fe0738f1d,Бобием,Положил,female,0.98
51971ff5e8e346e52437f30489ed548352f270d11dd2c241eb16b97f0b331566,Идол,Положил,male,0.97
1543dd4b3c505293c0afd889eaef88d33d8e021494fd680802b4b34f3cd87a4b,Зелен Сигнал,Положил,female,0.98
3c0e6fa159a488268aae9a9d462ad1d580c5fbdc536400ed58b75d6e0bc4da30,Шкорпион,Не положил,male,0.98
114f5ef44bdbe0624d41ef7d613f764158458e10c83145c8534a7b484dca0ea2,Сигурност ГТБ,Положил,male,0.89
f7a9bee1bac176c4e085416993f434b0917f78e02ab70ee9819ab7040fb34e80,Банкина,Не положил,male,0.98
c2aeb420d3441dd4f1e3e112becc55b33dc85bc043cf550fd462bb9f1529bb0f,Болана ком,Положил,male,0.98
c1fc8dc74292b2e6c05fcfe4c3d0352340ba7a8a2342d5343354d9672612a7d4,Ива Обука,Положил,,0.0
e56a9af0a02e2b915ae79ddeba168e0a909e46bacaea02e7e1828c4f525e7cf3,Ива Обука,Положил,,0.0
da11af6b48017a962a78da12044e7928abb21cef9cfb7f732efcf48b834b0241,Идол,Положил,male,0.98
93ee0feaac8c0dd61257a3b9ecc407587d19e30350220d032b6dbce3ae0cec0a,Тримоски,Не положил,male,0.98
867bf6fa0c93b37afdc88c987e4f77cded1a8f621dca8324dc2525069cd6c7c4,Алфа 2018,Положил,male,0.98
69fce5d7480f3f2b02019e32da514ebd8d31b3685248a4858fa09b09cdf5ec49,Зелен Сигнал,Положил,,0.0
543070184efb365449554639ca79e52e4e06182881146b674a6d5d80f6e6615d,Арт,Не положил,,0.0
7fcbd84c2cc0268ea63149539e2fcec45b169ef18f866de6c61668536ec6ac2a,АР-ДИ,Не положил,,0.0
