"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
64c96745bf1b62ab557a3ca4adf3b732c659dc982eb6367650fae638eafe465a,Идол,Положил,female,0.97
af69d8a8482e15cac39fb53f5f1e0ca00db6457e2734af969187dcbc2b25b894,АСУЦ Боро Петрушевски,Положил,female,0.97
a09a67cdd84edd47950e99c5b4e44379da7a0b8f03ae38bf2f9e7ab686725410,Бобием,Положил,male,1.0
8134d53272f647f6ebc13d84f33f957a6e9d6da8c8ff89b75648cd7111a7eb33,Деива Обука 2001,Не положил,male,1.0
c315f3f28ed499e61a361b3b7fe76e50aad7629a4838496e070c56164543df37,Идол,Не положил,male,1.0
3c32d4496f1840cda71339c34c132a3c2b5d8e51815d2f50ac3c381cbe906e18,Идол,Не положил,male,1.0
9362d872d3cd20fc20978330395f13e19db9636694d4f3f1918373834937f728,Кекец-О,Не положил,female,0.98
21e2a0bb1f6362be402aaf22887d37e0d021e13ab4ead517b2b25092fc753036,М22 М22 Дооел,Положил,female,0.98
1088c4cf7b3451b205ee15693c46f59cc1ea0af5e4b3be091f5dc731e88fc123,Ас-Коко,Не положил,male,0.98
a22fcf8d29c5e01c41eb0153bcbbee6c605eb3c9863c69876731d9c153c5cce5,АСХ Хирда,Не положил,,0.0
131acd939c8d551337b0d7cde7fc734ffefc091a2841b01f2c6738d93c59fe5a,АСХ Хирда,Не положил,,0.0
9bc512e650358dbac8c5811c947f7db72b2de343c9373e884d1972c998a7fe59,АВТОМАК Гоце,Не положил,,0.0
8d529cddc2649142c6fd82f218e1f3b999eee6cb4c5653da9903a5d58ce2d725,АСУЦ Боро Петрушевски,Не положил,male,0.98
5212e0cb74598bb53bdd61555092bd86fa6fe73083ca63bf780385d2d7ac3fef,АСХ Хирда,Не положил,male,0.98
914cce179c3ebc2357060a98c09679026a782394596a949a7bd055d3fee3d7e3,Шкорпион,Не положил,female,0.92
a5aedeab1879184c2c4b5adb56b08196234c71886553fa6f025644dcb14954b3,Ел Хилал - Јуниор,Положил,female,0.92
bc788380557385613fc3b517b96158a112f1e5711a70402b88c7ba5b10c2bdd6,Шкорпион,Положил,,0.0
195a2291b1c935c1e20e591aeecc7303c59469c624306b7ec4dd5b6125ea7715,Европски Возач ДООЕЛ Скопје,Не положил,,0.0
fb48bb81e0644906823a780b5b0c7dbf18e026244eb2ad97d5e72d5b00a16d53,Идол,Не положил,female,0.99
76b0af69ba81f210c5f01fec939daa6925694f2f59788bc7ceec5e63a5648c67,Болана ком,Не положил,female,0.99
989363f45aba15f9ee64e47f998144c4ecd096968668440da6a602801e1248cb,СМАРТ,Не положил,female,0.98
45506b637be756e03d45f6a6ad7f80ad5665b8f506c2b6c291461a72cca0020a,Кекец-О,Не положил,male,0.99
