"Име, име на родител и презиме",Автошкола,Резултат
0c245d55742cc61f52c757b830df0d4fc7f7fd44906904424d9333f6d16bb885,Зелен Сигнал,Не положил
0156d9d1a3072d0229f5375d3160e99f90ff827d45f7a4e5739de5be356bc325,Зелен Сигнал,Положил
1b0e8f545ed50f4229b35729f9eef9ff02e51e8d6f6f81066084dcd6fd225677,Софи-Скул,Не положил
2c4889ca90a9b0a126b924707a3c4de53e02199935a5d730b70e0d668595aa67,Шкорпион,Не положил
3a9d5380810b7b050b6ed981fbcaac6fb32ca2a649ea14088eadb37690cb7c2f,Деива Обука 2001,Положил
a6c9fbb951c897c5c1705965e6c49fb243996470b63f5055e7fab7dba36f2bf1,АСХ Хирда,Положил
8e7b14b4f3476f9218575fc44800c9d79828b56b6afa5ad7dd41cef3c330e350,Алфа 2018,Положил
0d9da5d8262ea83d4796c0fe2e2e759b29028bccadca24ee56282ea56e666e65,Кекец-О,Не положил
1454e9b318768a052829a8388afca9dab032e1738110f53846d66b8414a00600,Болана ком,Не положил
c386b9c735bfcbf74daf85a4f1ff4f3d249c7b99cb4c4f0ab9d54c354bbb5694,Шкорпион,Положил
d175f60609f37f02d27acea4a30dd95187ffc7c1baca17757232c279910d6506,Идол,Положил
321e587212a2fa8c59b3c1ed01a3432055538aa12c8cf1e806c24978b839edb7,АСХ Хирда,Положил
809b312d7e7c3e6e44da5679215a27558d22e67ee93f2ea1aae1c6b50a951deb,Елита дривинг,Положил
b11213595d81691520e5ecb3aa6c589878fe8338b2dc40c058d99f12fc24a1c8,АСХ Хирда,Не положил
994ebd448da0c60e6b1bf0a591a3c2ffac41adfdb6030d49b55251d09041a880,Кекец-О,Не положил
b2b90c0b45a1b34dd72fa85003901b289652031f421bacc217d2d083e7740e62,Зелен Сигнал,Положил
c2a94d3257a37edda815f095d9335349bee046fb1c7d9c8af8b93cddf080b2a2,Мобилити плус,Положил
a9e0a57957f5fa938865a4804826f49cfed61b5af60b8206fd38d58abd3e57fe,АР-ДИ,Положил
439d7cf12a54e1afefcdc9c7391bb7ba6b405ebc352d93ccf9550bda472c3cd0,АВТОМАК Гоце,Положил
a8896b0ad16fddec8a521de5f9b79ad1cdc5e5bf82dca73c7b0e8dff8e78b1d7,Драјв Скул,Положил
93d52a9da9182c7fdd8bf59a472fce12e80f7d4f6c60a2bacd0257bab99b6d52,Тримоски,Положил
739d5c921dfee57a5949703c55af8985eee0593aaa084cd397d3d14188f0ec10,Емилија,Положил
b22434328711560f9d9ce55a9ee512bbc6fde3a75701ce16bf98218f77791c3c,АСХ Хирда,Положил
0f57ce2ea8aac94bed135063695e79a0ff9b31d143e1da64e93b79eaefee13d5,Шкорпион,Положил
5dfa7603a15f066a5da13f910fd936c7029e08764abb2966cf2c8802ab83abe7,Сигурност ЛНБ,Не положил
ef800b2120f58764cc9fca5ab6a1b0f5feb4efe9a96147fc9afb2920a6ea6baf,Тримоски,Положил
f40f60ca0bc4cf9293e1dc1ed76068e2bda292f84b2c393138bac76af79d8852,Елита дривинг,Положил
