"Име, име на родител и презиме",Автошкола,Резултат
dc964ead02c4892cfbb4995fa626eacd1974779db9f090124f5a760de873dcf5,Алфа 2018,Положил
4ce16fde060702a067c1e401439a7060d471a48561518ab5f8050d9f25df8d9c,Деива Обука 2001,Положил
b3a88897f5ce238bda268463d681e5d00edc306d19464b22cfc62ec36053a864,Бобием,Положил
aa201e8712bef2b065e3dc62ba32b87749827df634fa5890bda66b45b7189838,АСХ Хирда,Не положил
3260cf4ce60585e0cfffdf977570cffe2ddb6821caee80344471f57324c3ce16,Беко Бс Дооел,Не положил
6569008ee64cb942e31a57a052befd649605cbdbda3b19e9a69cb1594b1a111d,Емилија,Не положил
86bd592027130f41440e1e63ec130bc614261ea6bc5873619d5f1f77edadcac2,Беко Бс Дооел,Положил
3ac60488b9aae467786740fa15922e2e4167b6d82cc892f7c7b6f4e7145527b3,АСХ Хирда,Положил
cfeb783596c1cbe9c69355a588d11adb616ba563df0be89e131f8705763a30e5,АР-ДИ,Положил
31ca746020465e7000dcf38593077ad43f74074914af153435f3b21fb41ffe07,Ива Обука,Положил
937b791d11c52eb4649282e5eb617899dc0ffb04b6cd5180e6bf28b8f6c783a3,Зелен Сигнал,Положил
fff487bf79212ef54da105e00d55deab90af93ffd2d6605c4d103710b132b57e,СМАРТ,Положил
5f26577684c8923e061ccf985fd09f9583180abbcee14a7c9299ad005207d083,Шкорпион,Положил
e4b802a503fbb04fb55545d2fa372e1ae99fb7f5aefa83283ba3b9946cede2fb,АСУЦ Боро Петрушевски,Не положил
a893f95689ec4affd6fb06b5e30635b0d27dad86fe7e588475a161137cec255b,Ас-Коко,Не положил
95e0f23f085784277d5b3db3bda9a84f28ea9c45e07f6bc93f58aefc8247a6f8,Бобием,Положил
614205877777c50c5573d23763be6acdcebb3d543c503d711b28e7bd8406d2ac,М22 М22 Дооел,Не положил
5d1773b0dbeecfc4779c137b01dd8209b4fa6c951699ed3befe189235b2d6e3a,АР-ДИ,Не положил
27f55e67d9c6229517886f60dfaaf9384c81ff80f9b03641defabc9ce5726c70,Ива Обука,Положил
351351d9d1565151b33b887ce782844a8960aa98fcbe17e55cda08807efe388b,Зебра АБЦ Дооел,Положил
820536e8b15d6f24e04b352c4e2ac4e29cc30fe181f9e5d58f618060cf9ef4bd,Зелен Сигнал,Не се појавил
60c753c8c29bb7ba12a13ed18fac95a2b09a42c498c9a37df81af3f1e826666b,Арт,Не положил
5ca0bb37ba12b8afb7580d16f990220ca7d0347880e318f3fad9cf4dab3824a8,Ива Обука,Положил
5b14ac1fa69b9b0a2557da40ba820f695307dc7dd6a898907e712a6f74b565ca,Шкорпион Обука,Не положил
