"Име, име на родител и презиме",Автошкола,Резултат
8dce7cec536bab50386e9e602ea15406b7945d86d57fd9b19b9db75d6e3aa72e,АСХ Хирда,Не положил
25fcb62296a37b4dceabe31fec3505d1193e187a57e3996ea1ac93a3d81eb87d,Зебра АБЦ Дооел,Не положил
83fa9e35ccb55d282dae9b2aaa1312b0b0719c01103cc9c2c0da7ca7e0bd0f95,АСХ Хирда,Не положил
9153eac7bfdd9d570ffb0fc0d26917d29e74033a928c3e7da138168ff17bd21e,АСХ Хирда,Положил
b780c9a3153972881096885ee658f337c4d54c590b6b30fa9a77db54c9025caa,Арт,Не положил
6f223781f7f941748606fe30bce7e3cca97d891eafa44c50ec25214d5c8d1407,Арди Јуниор,Положил
82533217b3edda9ed73c30d9ac6906c7f8c946267c0ba122a7f2ebc181cc24fb,Мартин,Положил
b63b0ed38326c18bc3cd1f729eac99dece96f03c571b4d2c19d2314b7df17604,Сигурност ЛНБ,Не положил
c9f6f35d5e6cc8617a680026b087c526f0b256bc8422a447e0a8059dfb7c8802,Бобием,Не положил
953ab528bcdb82dee59c9fdebab9a32f7b9131f4115caf0d89a5b30ef5dcb721,Мобилити Плус,Положил
5532b017d168283be3cec1f69c96d4dd23048e70bd17231561523bfd8a1bc437,АСХ Хирда,Положил
24969f6e52569fcc4b5519b7282f2ecb55e38af01be1251834f693ed59f90cb0,Арт,Не положил
32e70ca49c109f5bfaed72f08c3700b2f4eb6d64d2a78815757a2a6c3c42c273,Беко Бс Дооел,Не положил
1ef48583108beeb45a6d1c9d9055495c299a0ecd9ede8521d5172eaa106e1c7c,Софи-Скул,Не положил
db636dd83b4b5786ce8f75014eaba10bc4868bcd0084552572da933b10499f9f,Софи-Скул,Положил
b4e0f9963c3ead0d3a5d27da15f5a737cfbf7060bba25b5e608d08b8ab162ab4,Кекец-О,Положил
b43c6db5ae92731a0cd9bf36605869629b8503b46d89b8616f4fc61036793fc6,Шкорпион Обука,Не положил
a9582fc26bf6beaf4059290bab76646b121d3806fccb07065e8608a7c8fe4353,СМАРТ,Положил
bccc9b6d396d12bead00b421967ea133fef4724768d044d15a08094f679b7891,Драјв Скул,Не положил
d67c427354f0ad3b8967eeed38c1c94dfadb96fff7d7a765d3365f37d85dc1ea,Деива Обука 2001,Не положил
13f957ba99186cf1aeaf767a358fe69a37835f8e4cd9f62a9bd5811ea93df147,Зелен Сигнал,Положил
8342831822cb36f3cfc1608a1c8fe0dd747b54e043a8482d043fb97e4da6058c,Зебра АБЦ Дооел,Положил
c818e39fff45b443aa9e261f8580d29017e5b2163e9f727adb1b979a5fee4752,Зелен Сигнал,Не положил
c4129562f878184731a484725876892796a11058e4e2bd7b8ad25c47aed3e35f,Арт,Положил
dac0d27212de6f3c695a9109afd074a9d39ec4636611f7888e871d4cd126ad54,Арт,Не положил
3b59151676cfd4063c7e0ebd2f44b68c8feb7a7aa6e4d1e52246425cbf1ece22,Драјв Скул,Не положил
e89aadf643089a65a02cb6d79ab36a5e4591cb6390592122656d936bdd61179f,Софи-Скул,Положил
e94a0248f4f39ed66afb458238c93312949d2038f24d96422cb7f717ad7b71a6,Мартин,Положил
cb5f4dcd6e2d02fff4f726e2be2682096ab18961b15f6188d19a00c56d968c60,Фокус,Положил
91eeb42d17fbcffadc9f244c14e6685ffecb33c529db789d5b40dcb74b5cf79a,Зелен Сигнал,Положил
153a3c6f658c5756dae13b7b9b6479067b8a03b0df37249e1f67369b3b9b3708,Софи-Скул,Не положил
18f1d006ba76429b88ca0497190142750b2814d2cfbd5b43f62bac947272afa4,Мобилити Плус,Положил
30d317b0838aba4ba2afb8991a69d5b6994e2301eaceab525d0e9f43f6ceb859,Бене Трејд 53,Не положил
ebe3ef1fb236c84801e9e669683ff13fb608fccc06cae43f09535b1064284201,Кекец-О,Положил
f6085a31fae4b84c468b11b8b9f33c94341851f279fee33558e34af254bede06,Алфа 2018,Положил
b9d5c98af9a68ca766396e6ff4f013e220015e37a304472cb02cd6a056b29734,АСХ Хирда,Не положил
25932324db679544f87f5666e4cd4f5002e0f62730df5775bd5e4eb2036722b3,Мобилити Плус,Положил
