"Име, име на родител и презиме",Автошкола,Резултат
eb3d93fa841cf911458584f8e3ff8c43348756248d174257cda95420354538fa,СМАРТ,Положил
99faa4e66fdab6fe6b01c44361911652966bec38fc65960be79fa13a23e3ffbf,Емилија,Не положил
1a0035363cf1ca8cee5c2bd9c1340667e95b55bb6912a006a64732a3e28bbdcc,Ел Хилал - Јуниор,Положил
b0e936f227b64c723d8f8fe24cbfc86a22c9ceed4227af08f13d743b5def2588,Ива Обука,Не се појавил
3d9b5c4e431447c3acb6d75577b513e570077e33e0d4d924060dbf7b49e65cc6,Зелен Сигнал,Не положил
51c23b5571d01f0e6f025a8053fd5d298a810d92ed3e6618fa847c736369ef12,АСХ Хирда,Не положил
c363c6ea963576ef4f33e306691451b233343ee1305dd8c14cae116949e0d923,АСХ Хирда,Не положил
fd7bfed8092ad547cf7e681e81f86ff3365548d335327d6bc6b2c822123a753a,Елита дривинг,Не положил
bd45207e8eedcc16ba0b2a107950a16163c8c1c2847a1c9278e6a12e10b2d52c,Беко Бс Дооел,Не положил
86bd592027130f41440e1e63ec130bc614261ea6bc5873619d5f1f77edadcac2,Беко Бс Дооел,Положил
b137caae990269cfd98e37a5c5631ae8f62c99a05f896efaab30e3081a5a382c,Ива Обука,Не положил
b1098fb47bf755bd5d7eb3f9d26d0f08115684fc7cdbd1c0c27b4d9eb3b861de,Арт,Не положил
b7788e1d300b594ad87fe17b41292acd7040ba13dfa1323cec6bf3d674e2ba11,СМАРТ,Не положил
647cc7aba92214d4260ddb54fe2f046d27083034bfda97d5e61db19dc8064959,Мобилити,Не положил
91a5287927d0d784a01c1fb3826abb0a5e2bdfcaf9757650faa6801b9f84867e,Шкорпион,Не положил
8790dec77d890b537eca58d36f3e98a79fec8d80cce665e25948d9b9432c5cfe,Шкорпион,Не положил
6d7e4671ac207e64ea8e555e249796bd113c1d680f4c9c3abce2a27b70c2eed4,Шкорпион,Не положил
0885fbe195881ac7086882ace97be76b6319dbe05f6237f5d226a180052e0eed,АВТОМАК Гоце,Положил
0c3a44b3f7df10123d36abf390e1998137a5fba19539889a1193e792fe849065,Арт,Положил
575e25aa6eb83b3f680fa038960970c0d5f0d155afd76baf426bf5686a5b20f4,Брм брм Л,Не положил
31d3294d16fbb443a03fcdd896c92a347130a8a6074dd6963923dff89081a3c1,АР-ДИ,Не положил
30b6d4ddeb0bd0b6f9217cb3bcb5c25ac8995317c440fa13365e28d714ec5c83,АСХ Хирда,Не положил
80745441c232692f1a46d8fe6831de2cbfc018a08c5313ca0d636bf0bc1ece59,АСХ Хирда,Не положил
df965f0655fb37d319726efd07d7a69d79cb178566b4a8397c68c04d35450c18,Арт,Не положил
58382eb6a089571325d05dc0c102ddfaa9fc54adf55d2f2de2f15f51d5fcc294,Деива Обука 2001,Не положил
4460ddbf4d4c16c1bf84eeb339473952f1f86a5a3bdc5631edbb0e9a9a3bddca,Кекец-О,Положил
250b72a6b8a6dd79405e4098c7a200862c39b4177cbe90d09aa70805c16965f9,Зелен Сигнал,Не положил
3e46199d9939914ed1a6c41284f7026b8338fdca2636b9b26e388c404edb183f,Мартин,Не положил
0900109273a527926d02702090eb27d015862fd2d4ac0c62b7d3c975e08ecc45,Ива Обука,Не положил
0ef6f09800e831ece23b0a8c4dd9c7f911dd70ddf73252e618d2f0881d58d095,АР-ДИ,Не положил
a9f3a4ab0fb19b58851dcebee990e857822a68c5f4322e30919a67cc8b147c66,Виза,Не положил
a75fdec3c66be0bfb59af4148efbc6acfd7afaafef09fd15fab2592ad9109c96,Ас-Коко,Положил
536691525739c5ffe0482bb5bfa535f49d5429e62a9c4b0a93903938d17d2886,Виза,Не положил
d2de0a2d4cc1b47b0fc73de9dd29805fd878c8bd8ff5019ecbae7d96f74e5679,АР-ДИ,Не положил
4837282acb4eb64cbcb6c099bb740b9fc69812b9fc8f7541ccd9cbc4f2aadd0d,Ива Обука,Не положил
1a62ffea146e3c495ac96b5c03e8c4dbbc65184a0d48812cd619a3f0b77893ee,АСХ Хирда,Положил
473929bbd647e34a0b73d565752f2b4e573a2f5a801f2adc237fde520522aaa2,Шкорпион Обука,Не положил
921d0880f2281378398e48f4602ce43fcf2ad702064f0842c23c7277c9bb41b4,Европски Возач ДООЕЛ Скопје,Положил
8f63a659d44cbc14fc81ec8f4ffab5a98aa08b6e3b00dcf83499ab83a193a942,Елита дривинг,Не положил
0311e486953cf90b7c6f5774eeb5cc9be40e7c7a883f1bd6aeebf3f5f49c8229,Виза,Не положил
602811f5c95c3560fbc5ec13f29be84e5068c5bb19b5c97ddedd3a1780164c9e,Мартин,Не положил
022dbe49a448119eb335595dbfd2e006775a87b5fda6d7c113d8869ba946bd44,Мобилити,Не положил
a0ce37bcb50aab1c37fab327cd70f7349dbfa37f758ae21fc4d3433bfe3d5dd5,Деива Обука 2001,Не положил
d0142773486cff5464fdd1524629df0de8afab5ee4de8c07146bf1b403084e33,АР-ДИ,Не положил
bf8a8049377f23b7ca07ecfd2b4f2093b6b879ced5cb67810417869a4c6912eb,Арт,Не положил
43073bf87dd355688ad7b15b07d084d308c4ae7c2d88b49a89f2ccfdb6170b3e,Арт,Не положил
82c88f373d4c0199433924c9932aacaa902ddf945fd97c35f61387617ab5316c,АСХ Хирда,Не положил
07ccefc32171096e821c2b6a7bcb16cdbd5b199cbe043340fe587c4fc1a4e9a7,Арт,Не положил
f2fcd889924be586e4b2307017cccad32deab6fa43f2f380777e77f371b441cf,Мартин,Не положил
8d52113594900dda9a57a4bccfe454258652934c71e93ea3327bcc32f5dd30c6,Банкина,Не положил
