"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
95cfee42d6a9e784a9e0d369d69aa38b45ee7f81cd6334dd687b858f576bc2c4,АР-ДИ,Положил,,0.0
600ece8bfcf55df687bb6b6840f9da0c0f2c61a2f9cbd638c2c79ea69d19254f,Кекец-О,Положил,male,0.99
c4c9eca479cb60eba71dadad1b9edc9add08ec6c6dd7afb9e53a443943ba4ce3,Деива Обука 2001,Положил,male,1.0
269fb1744159c2e53c7e9a5e9d6f598f998c089ed7cc82e36cb0805bbd65e2d5,Мобилити Плус,Не положил,male,1.0
031c49453fd79847d12312e6fb03bd24cfbf8f77779c2888220bb8382f93a14f,АР-ДИ,Не положил,male,0.94
9176aea6ff31aef6a1e931f94a73121ac77699dea0a04d650a3423e1040176af,Болана ком,Положил,male,1.0
86f50f23ffb891d82bf2ea346f38b61b3345dc7389dda1d2209bb17eb96714b5,АР-ДИ,Положил,male,0.93
56bf3a2578804945586a3e967b9b7c46bf308680a3c8aee178ef2d5371c56b3b,Софи-Скул,Не положил,,0.0
30ade11b88f2ed6bbe97493d042fb5ac0cf6825c10ba1fdd46216d259c3ab169,Панда-ЛТД,Положил,female,1.0
25261eaa0e964d72e20d3a7e637fa4798dc67a5ceff2aaebaeca04026bc9af37,Шкорпион Едукација,Положил,female,0.82
a0f95bb219f2b163599d4dd661cb5ec9c14d393ae264f09bc6c75f2ecde6d884,АСХ Хирда,Не положил,male,0.99
61474ba7eef0405aa54509d18c83fcf69cdb469eabbde5d37d7e60178078d2e2,Ива Обука,Положил,male,0.99
5148e86d5967907b01124438a4d9488752101fecd135ea95154e009843e52bad,АР-ДИ,Положил,male,0.99
34841908e97945c1713b89fcc5170fb6283849dcd82121eceab41be6ea076198,Болана ком,Не положил,male,0.97
f08421fa7dde909c0fa40eaef4006ff81160c7a46fd7ee51068d3bd46bf3f313,Мартин,Не положил,,0.0
c9d87390d3313e36e14219a2628b48fa7ce3cf4124521ed729bd511f58f7a087,Алфа 2018,Положил,,0.0
a03ff767a003eda77375aa8c7c803daa065b26277b34a377d672169a667f893a,СМАРТ,Положил,male,1.0
2d4b9f9b8fb51f4c1cd548b02565a98c6df337845828980ecaf18854c710f85e,Шкорпион,Положил,male,1.0
e7e743405b123c13ec62baa54c2bbe3f72d0a96b3a65482f3c9b5884e8903abd,Арт,Положил,,0.0
b17bd97b32e1c960684bced4e68ccb21105d2528fcdd6fec0bfdd3a69fd67036,Ива Обука,Не положил,,0.0
82a783fdad403743934c81cd59a2705743bb107088e0ad990af545e876edfc27,М 22 Маријана 2015,Положил,female,1.0
87f19e585b39fbd3d0cb5687fc822dd9b14c63349102abd2ed38fb07ab96d5c2,Ива Обука,Положил,female,0.95
8328cbb671b732da15676f44309f8c2e836901107bb0d5212715dea2d424e689,Ел Хилал - Јуниор,Положил,,0.0
daa0627db97d0049dcb1e68cfcdd7ea3fe7d041ea757de2b9dc5b161a51958dd,Ива Обука,Положил,male,0.73
a5b9b84872dd2b8203fbdc06dd061fb4355617186dda6204043ebff0eb14e0d5,СМАРТ,Положил,male,1.0
bdcee3b1416f81993b6dfbe1468dd23aa087fa68238cb6817bb84d73fe490ca0,Софи-Скул,Не положил,,0.0
7b0fabae0a2d119628564e5060369aa58fbaae6d67791135c6b15d6ce33c192a,Шкорпион,Положил,male,1.0
b3baa67ee6dd2828d41fda0ad27dbb8d5bd0c570214436041e6c8294d6051394,СМАРТ,Положил,female,1.0
6a51e82bc02a59593fe643db6bc14099604ecbe2917ca9bf8b0402ea8936ecd3,Мартин,Не положил,female,1.0
62e6ab26ef94bb359cd980000f86e5fd06ce3ff44a8e50b5131857ddb9c6a0d1,Кекец-О,Положил,female,1.0
d58f1a4367096be510276d31000ac70d36b7e9e03679b764d6c3c2c1773f86d0,Алфа 2018,Не положил,male,1.0
fc65db6979b5b4fe1252ca6e51f039210ab94a00cb3f0c6529ea8d5de10f383c,Тримоски,Положил,female,0.99
129b7239ff101c8e6a810a17ad54c5bb0f214318c39bf2e01d6ef1fac271e685,Болана ком,Положил,,0.0
cb3c3ba008117db5d5c55b11c098dbfe770af6824cc2eb83885d174879b5f6dc,Кекец-О,Положил,,0.0
ab4d52e3e42f744c5f47dcb008661ef8d6ca76c47e03a733d18cfb717e926cdf,Струга-ком,Не положил,,0.0
8c30187d7c59a8f9ef2719a19b7e1ad57385aac18f95ea4689d62f13d345b173,Алфа 2018,Положил,,0.0
d7e6726a56d8cbf3e63c7f36465a99b31aaf892b1f29e52b13e06d91831c77b1,Мартин,Положил,,0.0
e9e861850ec372a3da37bc9b62e43bcc61862babd462f0e502166e786dbbc748,Болана ком,Не се појавил,female,0.68
58718a9b65193f0662e2af29e2a4fd890bdfcb7e904858691f8d408d37d85923,Болана ком,Положил,,0.0
3415af0f094c55dc20dbc8cc59cb673d1281cac32d674d668be2f59d8114ce81,Европски Возач ДООЕЛ Скопје,Положил,female,0.99
f40911f1d2e4dd92daf46ca08ec97ad59b38c2fec7e343c1b966373d13bfcf49,Ива Обука,Положил,,0.0
8ffcf34bd8657f0a18bfb8b6e8e3d83df47a44e00be2b09f09db6add61352d73,Мобилити Плус,Положил,female,0.99
064a17a855e645b11abc9a1adcb09eff1e07fe7c8de70ffa6c927fd7fc0aa1a5,Шкорпион С 2014,Положил,,0.0
