"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
f9a01d8d218d6a7f974757eb3e53ceb5b69f0f57deac4e8cb6c183bc9d278822,АСХ Хирда,Положил,male,0.97
0cc6c9375ff3ccd8fa7bcc8f235fa6bffa0a1aa83cb0d547ff706477e0716e92,Ива Обука,Положил,male,0.97
67a797b069b48526ec1c4bd50900ef5dbe279db21ec0ac0aa7d7a65771e6dd1a,Зебра АБЦ Дооел,Положил,female,0.98
a9d293b21990c617509e60e855984ec9bd3946552d407397b630c0b344420432,АСХ Хирда,Положил,,0.0
44837ceced6aafdaa6d1fce33c4cba86974573b5056c717c4b512540b8531b04,Софи-Скул,Положил,male,0.98
1616db545df9ccf8bfb9aba739f3ea2be8eddccaf44c10e428426cd5123a18b1,Деива Обука 2001,Не положил,female,0.98
d232b8f7efe7b5421a439097e9c957d0952f122ec73415a1e88396a9da9ade4c,Автомак,Положил,female,0.98
a26206f802f84ef983e9b4e647b8daed63b4d5cadbd1e54d99a6a9377a5f6e59,Мартин,Положил,,0.0
70013c37b49cdabc595cfb47de663204ceb510186db81cf2f1b17411772d3122,Сигурност ГТБ,Положил,,0.0
9b7c02e8263b24f1d9328854267f6b9e58bda4b23f1f691cb1836de8322e2a33,Драјв Скул,Положил,female,0.99
469eda66b85ec66a5407a567abd2118bfe5c26abc493f8b1dece59011f918baa,Шкорпион Обука,Не положил,female,0.99
8cdca5b7db93de3aa7734416f095580bc75fdb813ea2cd48e4db627804eb37ca,Мартин,Положил,,0.0
6910cc8440ecca4387595cb68b811ddcab0e75e772e0c4fb751a11343968ef47,АР-ДИ,Положил,male,0.97
bcd37f31904e860b8b5140ab06a9daf5130ffe02f827d98ee2493e0835e81840,Алфа 2018,Положил,female,0.98
7f63b0f4695c079f7827b2355184e529164dc7b54a9ee5c41c934367af68dddf,Арт,Не положил,male,1.0
59402078c3d0c038cdbd735fd8fee8eed0e286aaf3ab04c30e74aa0f7e0bebbd,Шкорпион С 2014,Положил,male,1.0
c824f4461aa7dc97076899fc26a3204fe1cbce75138deefc6c8bf8e7e378e576,М 22 Маријана 2015,Не положил,,0.0
0c3c6f3226325e9550e1e6e6c0426492624b5537802a0a60a78d3cf162e6ba21,Мартин,Положил,,0.0
d257ea116be2a310759012013102b78f0aeb1da6ae6dc7622289dcad32adb434,Ива Обука,Положил,male,0.97
23c175d60d3bd6f1279785c660462207763c15eb862855f3a5ea36d54efa114f,АСХ Хирда,Не положил,,0.0
7d1f5ac0a91aa4af06fe4f121f6f9d3674bcda67608727cf84702bcb8db496c5,СМАРТ,Положил,female,0.94
df29d1fa8ad31c4939ecd00a64e037bf2def85c46fc2f5ae3ceb49f8046217c9,Арт,Положил,,0.0
fc04c475a9ec5329e3613b61f056191dcd63339ba11a1d1ea792d034c70fa161,АР-ДИ,Положил,female,0.73
ab26c750d2f38ae1bea62f6265bb5a5af0fb43137731e71a67dfb07cb82279c8,М22 М22 Дооел,Не положил,female,0.73
1fcfb55e5bb73c9430802db0f996f20100072065739e5a23c725132cc4363363,Ива Обука,Положил,female,0.97
74182dd83bc49b69f7dec436d5d7e47a468f94c687d9e633035037599bb742ce,Тримоски,Положил,male,0.95
1e1d498638ba9a53c905f589ea10fd0cedb9bfb340bb390aea8b4c136e241214,М22 М22 Дооел,Не положил,male,0.97
1c54f2d28a989f1a775814d308dfda20abc88d6085e801522cf43704ce10a45c,АСХ Хирда,Положил,female,1.0
0e02890cf229d98a990cffb3dcb30cb0f659577896a12b25fbeca1fcdae39d2b,Европски Возач ДООЕЛ Скопје,Не положил,male,0.99
8dc1380423c392253a3fa3ff77cd7245117eb1716f3185f7f042bd152c979b71,Шкорпион,Положил,male,0.99
21ebf90ef103cd812aaf7808f6e4eaabb740c4d786b2d1e3cd69727f4af354ad,Шкорпион С 2014,Не положил,female,0.99
536c140fd58c563b8332c15ca213485b22bd1ea5904056e321a6e59d7fb65385,Шкорпион,Положил,female,0.99
