"Име, име на родител и презиме",Автошкола,Резултат
07a771f39338b95630c1a21cf853211982757ae6719e8b531dc689d76b44ff65,АСХ Хирда,Не положил
59354d9971e0248a71524e44cb6b810f360812482893613f9a008c4375aaea52,Болана ком,Не положил
51c23b5571d01f0e6f025a8053fd5d298a810d92ed3e6618fa847c736369ef12,АСХ Хирда,Не положил
2da9b08d9e6823c1e07bd2a5e2a48ccdad661ef0cca35466e12918c6142c8dd6,Ива Обука,Не положил
d3b4670d5ee5701ef7d61276a5ce45b95126843d79c6e6560d8727b269300968,Мобилити Плус,Положил
b26acceed93f334adf5fdc3b9e0f817cce499534c2a40b4f34d9bf92fbc3e051,Мартин,Не положил
450dd6745540a076983bb4f69c987ab62de22128bbb6648ced203a997e676ba2,Ас-Коко,Не положил
6efe6dae251768d215af78eae2f1927953039ad2c002cf6973ebccf6324a55d9,Алфа 2018,Не положил
1a1bd07236740682aa8aa2b8687e036bb4e99294912041ee44aa4d8634824484,Ива Обука,Не положил
019eecda69253b345b3c7c67b743893c218e183a36fd1f992bbde1592b1306b2,АСХ Хирда,Не положил
a65b2752799186b4f9f0d1978c474df38105e99ee1142a6d76471c450c18d0c5,АСХ Хирда,Не положил
db41363be3d1cb9bacad91f97cb433a3aeb5018cdb79a67f8cc06a4562008eb7,Ива Обука,Не положил
9b3822ce646e39e8a34cf2a5b187d7b1b4fe418163ec904d936962d2f55dd49b,Ива Обука,Не положил
fc3b4db44d402dc896f69a6241a3b655e6530271cc5bcd5341b9668580d02d9f,Ива Обука,Не положил
30a3c3843cfcf9ba1ff5c2c6e0ba8d1857bfdfd67f32fac8fe611b2576490498,Шкорпион,Не положил
d9e9cbc624cd64d3e25b971b4c8139cae02edc77dbe6a85828e6777c21017fc3,Струга-ком,Положил
94986e8d5598440cbd6d1e74f1938894ae99827851a4bffaa04744795696b5bc,Зелен Сигнал,Не положил
b9b98309b227da245a84643ed961cd17df339d54f7be1a9616704d0c282289e9,Шкорпион,Не положил
2ebfa57ffb9ffec22fb33802cd779b576c1b62be986287783e0cea4b241447e9,Зелен Сигнал,Положил
0d49e083da54bbf3ec0d8687dd58b5657f9f570262c4a5dc5dab70c447d74e81,Панда-ЛТД,Не положил
f91f7dc2e4fb9d642ca01dd28d6b47400dca1b902829beb4f4564ae71c945101,АВТОМАК Гоце,Не положил
02d35e56ca1d1a57091bcaba1df64ec6f621cb28d148efdb9ed11eacb0d35f27,Кекец-О,Положил
25f17478980ef9cb093907261129016f5a0887280f7d74255e108f1eeb15b764,Деива,Положил
968f36c52150beabc951ea7a038ae29165d0ad1632db206fa0cb606e44326d25,Драјв Скул,Не положил
eebfbc2b2b5d62ccd79b3cf7dd31cf6174f01dc12a4a032f7d4d422c21cb5924,АВТОМАК Гоце,Не положил
b93b6d074f954f8f8b6cd0b76eb1dc5fcce9518a73fe0b77ce888104c67edf0f,АСХ Хирда,Не положил
9d269d394160c6527726f36a6f28ca32843273afbe455a9f1903a3b56b5960a2,Шкорпион,Не положил
a3f4b58244a1a753acd4ce5d66ce4f451e7dcf62cafdaf6408bc517626e669d4,Ива Обука,Положил
a7acf34248e9286b7bf75eb6f8c77dada9dcb659fae206c14a2be0fc5c412305,Виза,Положил
6e40142608177c8aad014e0a1aa14689eaff1c8c8bce23773a000ab160d25c24,Алфа 2018,Положил
8464afd4d1b1c592d4aeccbc6783ca7a8698076e76109982a7c255b03ccd56e6,Мобилити Плус,Не положил
b9539ebe2edc49d263838a9424d45cecd307ee97d5f08d9f3dbe42b316b06d81,М 22 Маријана 2015,Не положил
11f8082107104ad9ea39a4f0a83b3e1e6ea19f021bbc6c13119eff58fe23d5cb,Автомак,Не положил
