"Име, име на родител и презиме",Автошкола,Резултат
006950572dd3986ac26d7e889042a32747e4f7343d6590991a88bd3d756eea3d,Беко Бс Дооел,Положил
55ff2d57b1f3fa76d4eda8efde68432242712a7318625b8f4e5d97138891d7c7,Панда-ЛТД,Не се појавил
facdc27e9a47a0fe9921dd8ebe2879f9f30eec1cd6b0310e4119d26559bbde5c,Зебра АБЦ Дооел,Положил
f89cea8d1482d7f8fa18657891e9c869e4d3dc5445cb50ea284f9e7c717e3f2b,Зелен Сигнал,Положил
6569008ee64cb942e31a57a052befd649605cbdbda3b19e9a69cb1594b1a111d,Емилија,Не положил
ffb59d928b1b2c9f1d320029b512da470d6bd78f6d7ad5632fe5495848579515,Ива Обука,Положил
2998785c39916982040d82c35e235152ab815b9dac4055cd83a9702458863982,Зелен Сигнал,Не положил
6d9350b49701bf02fa6a2c00c534fe244dda8a28b487d91bad8ee18ea221038e,АСХ Хирда,Положил
ee9dae9615312496833b2db8b4fe9b73f2c3d6988f440cd9415a1568def75c2d,Зелен Сигнал,Не положил
d396fc532e42c62a17e799cc454eca3797844b047cd81ef0ebe2e91250833ee7,Беко Бс Дооел,Положил
aec6a0103c08e9dcbddae90c7a2733cae93e2449c5e0ef7dd1eab5be0a323dce,Бобием,Положил
6074ea1780664ce9638a96fdb2ec1212ec595056430497d0b760d59e58dc8efd,Шкорпион,Положил
ffb492819dc84ec72669511a9c53f925ca3f777108c2168232fa23306afd7bce,АСУЦ Боро Петрушевски,Не положил
91b5db598240b7ce0f9053c91c9f192b13684e0dc57bbba7610eeabbbef70711,Мартин,Не положил
dc01c1d22faf350ee260c17aa114cb58e834460eecb01475eaf78b937e81647b,Беко Бс Дооел,Положил
da74d6c143b360869d468a8a09eb297cc289233c3a745c20a51a336230dd3b74,АСХ Хирда,Положил
ac7a9aeb32c879b328c86cdb3d8556920256f92ee6e313bd212870f262946b59,Бене Трејд 53,Положил
