"Име, име на родител и презиме",Автошкола,Резултат
e5c4649ae174cc4cea5b2c6b15577cdccbc154aca47280910803c3a4a624c8ed,АСУЦ Боро Петрушевски,Не положил
5a8be15bceac33b98019780be88971030f0a6b01399c7eea393901f827b0439b,Бобием,Положил
b75d1a19a2851f237eacbad6219e5c26f3924e989cc1366188a18802ff1124b2,Нова Селика,Положил
6403e633439d138d65b77f19aeb8ea4d5fced8064f121a0cc8f8bc048753d8fc,Мартин,Положил
7680c7d987eff0ff40ef4f1105975119a89bdf3e2b2d975e990663790d461aea,Алфа 2018,Положил
e977f6e2b9ca14d5d10960ff2a434243ac5c427633eed8ff63f5927ef7904f19,Мартин,Положил
1c70b8ba30f5f92d271a80ff1986179474d872a2905260d35c2bbe8d7c2abf98,Арт,Не положил
4f9410ca7d5ae98cea139fc70cf59df7c3dc94c048b3565ee59c18fad61970eb,Идол,Не се појавил
89c4f09c27b4c563a425f3163b423515f20fe6c71a8f454fcaec57b49b46d32e,Ас-Коко,Положил
ebe374429f9156a46e3d5ec1b005eff526881416c8bb7f488bf1427378d37983,Ел Хилал - Јуниор,Не положил
033466743a8e0ae104929b828fc879e878a4f8df6967b280128a7c69800c51ef,Мартин,Положил
2bab87bf4975f65490a2dd870a4f3bc774899c764b16bff4e69922b173b52f34,Беко Бс Дооел,Не положил
49fb5e3a6871dddeb1e41635f54679c43ee224d36e584b5e5ca26e29c6b68533,Зебра АБЦ Дооел,Не положил
eb371c69025ea66f9581ef7dd71d4e05954a98edd0a19a819cb2278482c09948,АР-ДИ,Не положил
b2cda8a08f7940d5d34627fd1c15d641eccab0150ed14644ead96370353d65fc,Мартин,Положил
7f3775fe15f3a5809277c727e886d13e7237312fff8a5bf759ae7ab2bfec9332,Брм брм Л,Положил
407de166857fbfac1f17bdecf63a115c16600ac32043603b7250fbcca18a26f1,АСХ Хирда,Не положил
c1efff70c25af4466d4f1e31b508cac9484bae5a32551e507e635295976f73b3,Зелен Сигнал,Не положил
5e266abe411c859ec471beede6d7111fec5ba0a0c81907fbeaf11003d4807a18,Зелен Сигнал,Положил
9562fbb3e95d8ed2ff05cd089ed1b6e9c82b6c6d82c03590bec45e7cf686eb9a,Мобилити Плус,Положил
bf8722fe5358ad1c4765533fc63280a363f501e9fd98d5eb23b5f7d883f27340,Ас-Коко,Положил
