"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
5530b80555e0f6ab29b851294210080ac70d77c434c320b8b9b40aefb22f7161,Софи-Скул,Положил,male,1.0
a6ca02d4565e46e89ca55ac96e8c337cafa5344f1106e65e671a41fae14696c1,Шкорпион,Не положил,male,1.0
757f1fa145682b9cd5bf6600f6b7ee2020424c43c54644a8b071aec80e4f9f2b,Софи-Скул,Положил,male,1.0
8dd5caeee933307679f3d1ed451ecd750254e2df111bce6465a7af48da6f928e,Арт,Не положил,,0.0
e4ec48eaeb770365ae4c1bb163f398344ccede7986c28b553e19f84f2790a86f,АР-ДИ,Положил,male,1.0
64a63c3edb3284f1a3eeb7696ff19b5d36d66f4a40b5daf7c94775c6a8139735,Арт,Положил,male,1.0
8f2a743950d7155e929577deb2f895b47da5abe43ab49094b81186ac0b1e4f1e,Моменто Доо,Положил,female,1.0
73b5874048118141c7551e7b85f4b967b823aaa523c255dd1acb66a6c94b5783,Тримоски,Положил,male,0.69
72a26ea5bc6a103f547024313564451c3b38a2905d3aef4f74d1394e6002e84d,М 22 Маријана 2015,Положил,female,0.82
f80248894677462c5cbd135d654304df9cdfad03f49dc772e0934bbd67e50d5b,Емилија,Положил,male,0.69
9a3a55ef35fc91b98a6e51487088a590b597070941ad2af6b3555752c6beffdf,Зелен Сигнал,Не положил,male,0.97
0231170d3d357ec59bf43f7212c7193baeba126f407c800bf9e698e7bc56f401,Арт,Не положил,female,1.0
3b257428d5bb05d89c8cc703833a4713e904c33fa0b359e60f4b35c3965547a6,Ива Обука,Не положил,,0.0
3e2233809d860ab27005fd5e40acf9bc44f5e69c05cde7926ae8a9e3fabec1d2,АСХ Хирда,Положил,,0.0
9eaf7376aefbab6830058ee592a4b1e898b97b0de31226163df59c618bbe0a60,Ел Хилал - Јуниор,Положил,,0.0
8abbbebf42315b717ed64ec78a62d530b92a76bbf1e467939cac7fd104747967,АСХ Хирда,Положил,,0.0
2002787c315e910773fdfbf7ff254bfca31ffcbd60a870ec533d7a1b332f300b,Идол,Не положил,female,0.99
bb6459807273f7ac2c7dc32d2fa0ae35bc7f8296bdfe2d1aa2b9446630bbbf34,Кекец-О,Положил,male,1.0
e1826844f2482a8350d800e6f05e83f00b73f612c709fe71fc56d459ca81cc70,АСУЦ Боро Петрушевски,Положил,male,1.0
b0a3a88b0940207696848d131a526b32e2997422c7db433d9e331437d36564c8,Алфа 2018,Положил,male,1.0
f69ab2730fdc5ee47995401636819b655ec44514ffb8ce969f0091f0bbf53331,АР-ДИ,Положил,female,0.95
a986edfc32c7a0bade8b799740770c10783baf57558ea916f930ba83af4a0610,Европски Возач ДООЕЛ Скопје,Положил,male,0.99
ad29128c89251824538b0916925f2dfd337da6ccd249dd8d8cdadd1489db43cb,Шкорпион,Положил,male,1.0
cb13f4edc709f9c9346157ae6f1752d8e55f175f121df92f7eb2073ebb14eb90,Мобилити Плус,Положил,male,1.0
e3859a7ed7a5875cec9eb9c044fb486219ed004d794d6433d53ae6d44409cb86,Мартин,Не положил,female,0.99
c4dea8dbf2d50f69e405bd1bd6b41a4cbe0a3000a536887db6dda5f49ce76f17,Кекец-О,Не положил,male,0.99
309712d74bde85914d19b50d01de90357ade6d3413b14a77353120794b6bf928,Мартин,Положил,female,0.99
50b13d20741456a17165782ea881c8bcb7252c4ed7d013b68018c23448c5841b,Ел Хилал - Јуниор,Положил,female,0.99
