"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
d85bfe0cce433f9db113cd264bc2bfe19f9249543b13d8c587c291806423f90e,Ас-Коко,Не положил,,0.0
6e14d1768bd02a99d7fbd394eb70f5436ff5ca999cc622329f7ea9828d529bac,АР-ДИ,Не положил,male,0.99
a0f22b1f4a95f71acc3af4b8e18262785248051dc148836b0093533cc0505650,АСХ Хирда,Не положил,,0.0
6eb71f682fbf02777525c2636a04702d95a9f5f1326bbde100af5d53f8127992,Емилија,Положил,,0.0
a0bc0487fd9bd393887d0dd63dbbeeee308eea1eaa7ad01c1655f05bbca49706,Ел Хилал - Јуниор,Положил,,0.0
fc4d668f7799c1c39273f0306ed619a44d8dc5c1b9fa4c29b276b70b891d492a,Мартин,/,,0.0
94e84c5eb827049c1803d671404892fe5bbdf716379a70fc95134cb036ffc3e0,Бобием,Не положил,,0.0
c2cef52d3e09d716de2d64eebe2349d7333b758c23b0479b2316c3d2c8557fcd,АДА,Положил,,0.0
4e0cfef33b30109dd2cd6f1b587d418556df98317c06d1086ad9d0eeec09f50a,Банкина,Положил,male,0.58
b29cfae76dd09c0001a09875d21f408ebaf1ddd12fb5fcf734d2a0506a9721ee,Виза,Не положил,female,0.99
6207ab92b7c35663e985234bb9b6d56c2dc816366ac2fbf12f4e99042074ee7b,Ас-Коко,Положил,,0.0
bd1d02f5cf482c1140997f91548563efe31185043afca3e5774cee446a1f30b7,Ас-Коко,Положил,male,0.98
7fd604d1279e13311b3b60146eeecc2089a1bb5b1bbe74ef6394f1ce11feae07,Виза,Положил,,0.0
77f28ad74dd03eccd3c85daace09e71c31f50c0164bb4bcd49402e6547201f61,Нова-Нова,Не положил,male,1.0
31709d614ab137325e25cefda051bd9a3b423c9222f1f8f91c8c9a01e0267970,Арт,Положил,,0.0
c9c19bf24082560abaeaefdc46b686e9c24d933e0a0361df7faf8720f15db992,Ел Хилал - Јуниор,/,male,0.95
