"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
779652e610771d307e243534ac74bb10f1337037d4028c6f561904b80c43a114,АСХ Хирда,Положил,male,0.97
78a84100dfd4b72c8f4690b41b0de560a5d89932f5878fd6a4c5bf799e1fc06d,Кекец-О,Положил,male,0.99
5ea72a1cf5d5aa952a8253c543232afb3c9f44af05e40b5e96e7e8b91634cab9,АР-ДИ,Не положил,,0.0
b06f6fa7958992ccc2608f8110ad1a40dc6ef6181f61893c7d6847eb616d9608,Тримоски,Не положил,male,1.0
39d5983c2ca2e684c847e146bce7a7de9cdd1ac02e749f5e1816a56c65d34fd1,Ива Обука,Не положил,female,0.99
78434e03286d58e45e91ef9de2ce53adee9c345eadff7779efbd586b0a8f0859,АСХ Хирда,Не положил,,0.0
06ce170f49dfd44525b8fad832ea21874dedcc5c931c938434c1cbd23c117b88,Зелен Сигнал,Положил,male,0.93
b899bc7674f410936a3ca129e2af20351c9d9dde41d4f6a98387ef473160f021,АСХ Хирда,Не положил,female,0.98
d16f90a33dc37c4d886071e6d963944ca3e6377d9433deecb6d925f90db749e8,Мартин,Не положил,female,1.0
f559ddc4f48229594ace4cca4225d5a6949d50013253688747eebde0fa995c71,Шкорпион,Не положил,,0.0
9f520c799ef2daa261c64aaf45c2fb9705cb7f8e1bc4ab8a056ffd70b982e9ef,Селика Обука Дооел,Не положил,,0.0
7924a6c5ea295fac5d695bdfafb0497d5520309404d0b1243c92e4b0ac9c396e,Шкорпион,Положил,,0.0
b9817857dd6d1983db302cfa99fab201b71e40a2e906538c27deae105ba30ede,Бобием,Не положил,female,1.0
4d263428068e9cb324e2a932eef79918e5c5775dd9349bb8e5af440455eaab56,Мартин,Положил,female,1.0
70b51264bbd9e02bd8d8d1b295c5d1d63f51d0df1446a2002298540bd57f07d1,Болана ком,Не положил,female,0.82
dd1858b3866b7ea5713e429f5f65a30b7ba1ca541bb97ca652abf409865da64d,СМАРТ,Положил,female,0.82
f2e13455faa0b58f553b2e1bcbfe91567d6315f680b1dad40bea28d1a8ebcc73,Софи-Скул,Не положил,female,0.82
6da6ed179b7ad3a8921be9d383bc8c4059c9b77c0f46285d07e2a6d1e9dc9329,Мартин,Не положил,,0.0
452d5113b0691bd4c0230dc6ad4c391a8cbea3a308a7b091a79ab9ee75cec73f,АСХ Хирда,Положил,female,1.0
aed241962cccdbec0b979213065b1f612e8eb598ba8880955510709662540fc8,Ел Хилал - Јуниор,Не положил,female,1.0
09cce2745d0491164e21044331f0dd8bedd9625002f30bb6845d19dcf1ade134,Панда-ЛТД,Не положил,,0.0
9cbe3a45776a297fbe1c6d80d10853e9bedda4d37ac0a74f60e4580a9bd3a38d,Зебра АБЦ Дооел,Не положил,male,0.98
8708cb9d1fae6a1bbe178383d774ea13db7dbb54c82e6a2d984936cd1f47f7d7,СМАРТ,Положил,male,0.99
18eaaa5bc46728a8907a8afabf2d750c56bcdceb4ddf1c15c09fca0669585614,Елита дривинг,Положил,female,0.98
545eac6a0d0fea179fa58594e4213cd29c0c04187c050ad3a2f6ae3dbf3407f2,Мобилити Плус,Не положил,female,0.98
5f71ae0deccca36d4cf5b8ba53d36ad79458e9106f5b03c43d978586a5677af3,Елита Јуниор,Не положил,male,0.97
320293bca632232166ba50d9dbe64a7dc0027cf147686ddca8f45ed84716acba,АР-ДИ,Не положил,male,0.97
b9477a4475e95256ef924615f1798c4926af73515ecb24d29030bba6010885f9,Арт,Не положил,male,0.95
6002946815560b1a7ed455f8b01a6a54c51280eb53f8e0073f226b8b5e798232,Шкорпион С 2014,Не положил,,0.0
f3d923f13949de05d0fd599175790f083d9ec622341041363b769cfea42cc6a4,Идол,Положил,,0.0
fe15c7cd3f2d87a54112308eda3a1b8b754d84c26d72ab0f9e81e60d837450ac,Мартин,Не положил,,0.0
d8ab61462db8df7f683a30f69a7bd979a689d89dc01c4c7cc55fda908b32680e,Зелен Сигнал,Положил,,0.0
4b6677a33312cb200f303e636fbd6acf69ecff1ec3bf9c35d1922546a05a2dbb,Кекец-О,Не положил,female,1.0
4fedec1f75cc405480ad3a5b84508632a6fad532ff5467c0d761dd8f17b0f2e6,Шкорпион Обука,Положил,female,1.0
3f370a646eec54b824243274deddaeebc3cdb3f9eb7b10583f953ad221aad175,Мартин,Не положил,,0.0
8ed42c0dedf49bf0bf73d981e13c384b12496c9d04c8e5e872d087c3239c775e,Ел Хилал - Јуниор,Не положил,,0.0
0f51cd81954a825cd66038e4710b8cc606b081284322d85ad62d734b230f0ae3,Софи-Скул,Не положил,male,1.0
3017b9222ca5b6c488bb04e527be716b2a4c6967802c06587665c3b09efb37fa,Кекец-О,Не положил,male,1.0
72a92d90e9476e06d6b4641272038693824e9b0da60fc5055b28390349066e4e,Софи-Скул,Не положил,,0.0
ea3c452a746a49a11e45aa12b06ccea188ce18a9ca422cfafe7d6e0646180786,Болана ком,Не положил,male,0.89
aba82914144ae20186adcc2d0b066e716654105cd34b22f811ce798b1e36d44c,АВТОМАК Гоце,Не положил,male,1.0
cc9cc48d087753776bbfd6e64e3f9c8e16541f62eb8f5bc193245f8d7e864a01,Алфа 2018,Не положил,male,1.0
576e820b01b736e6204bff5007048306b068216c5e48cf6828236183ad2843b7,Драјв Скул,Не положил,,0.0
5e4602ad1a7f63fad23c306cb34ba77fd3fa4d40d16bc12ee4db34a4eac801e4,Алфа 2018,Не положил,male,1.0
5fb0106b798f44a15b05e468eb678795bdcf32754a8bef7a71c2e35de4bb8b8e,Алфа 2018,Положил,male,1.0
cd6633338237fc8f24c9a90c45ae75362bfa567f3ac8dc3c89ddeff10ebfab72,Мобилити плус,Не положил,female,1.0
38160aad6d5f9cf690efa20bf5eb4fecf93da9312bb5eda57038cae13d01353b,АР-ДИ,Не положил,female,0.99
8944e228b6dedaa8430847493cc1adb4e7b5f71af7e20460cde60a17cefa9002,Алфа 2018,Положил,female,0.98
30b3fd8312d1afb1a29bff9d2ca4cbce8c31aa859f62b72a81cb6f77b6189d71,СМАРТ,Не положил,male,1.0
f9add8062a646ff1dc99fdade3fcbc804bcfac925eda2ef6e6a9e69170d295ab,Мартин,Не положил,female,0.99
deec6f7e2597342288fdea0ceb171167810274aef36e677acf01aa66b36d5e15,Деива Обука 2001,Не положил,female,0.98
2ed872e6a6646f853a0bfcec5e93492327a847d60f5225d4ac6073e0214494b5,АВТОМАК Гоце,Не положил,female,1.0
a06e62c81d93766f1aea6439390c9a7f9921d87254e37c1f0518cc30b20143e9,АВТОМАК Гоце,Не положил,female,0.99
b21318d931b84abd3b29fc34942a5f395be64c90eeb94ade9abb4d908bcb1a2f,Софи-Скул,Не положил,female,0.99
91e96f4a9de00621bfaba79a7ffed4047333d550ee4f04f2639cd16f48a3af82,АР-ДИ,Не положил,male,0.99
399f76f9d57a200a3fba72b13aa0a161b2b9904c9fff21d974511fe37f91671a,Ива Обука,Не положил,male,0.96
026825c7e79fa0652e9d6cdacad757c0795afbb7a508ce29fb638d07f744fa79,Македонија сообраќај,Положил,female,1.0
c075988b4c3440825ee3b78d4c9c3384ad6d5a9a1ac5ea08706367d6e64444eb,АР-ДИ,Не положил,female,0.94
5c210f07add5e064237d51396f64f2309366cda4f8ed01b61aae086dfc0738f9,Ел Хилал - Јуниор,Не положил,,0.0
e8cc9f75c36e7eb451998d3beb46733b82af5f1023bf84ba4cf2f5996fa9c18c,Зебра АБЦ Дооел,Положил,,0.0
a9131a2c25d04d9b01ba2500ac633b5fe3059977ba5512b4801a26e18b77f418,Елита дривинг,Положил,female,0.98
1efd707d50d85852c59de9d5af36b41f99b37e1735893a21c6f841ab79216687,Кекец-О,Не положил,female,0.98
62a3514863cd786d8882d6cc081c184a2d69a36f675539761eb4bd0be7dc81f7,Шкорпион Обука,Не положил,male,0.99
fa028a637884c34bf681dab4bf1cc01fb67ffac3aeb43e4b7a203659aae986d3,Ива Обука,Не положил,,0.0
0ea8800dca89fdbd64a803a72733b95bb0cb1df49f9bf8459d5f9d63414cc887,Ел Хилал - Јуниор,Не положил,male,0.98
84d8f69e457b417dcccf8bc43a4e7d105a9d8f7794fe18eea270509197fc3663,Ел Хилал - Јуниор,Не положил,male,0.98
c26a22c8670db6c53459df4da17043b7db8f1159ef17eb90904ca70201e9306f,АР-ДИ,Не положил,female,1.0
9422fa4c9b9005a4ff91c8ba7e6ef2ec5e18a8791b5cb7a41069dbdb9a8a7a94,Мартин,Не положил,female,0.99
c09497b1447e660d54b57800efce7fa3ec4aa5b4ad8c0b3286b87c9bb1f425ec,Болана ком,Не положил,female,0.99
439575fd0c6c6c276b13c17fb0f716648b0c11874f58d2a00edea1d1558153d6,Ива Обука,Не положил,female,0.99
e3085c62469600fd7d14ca339546d733a9a86489f9540f326543b27d28d42ef9,Алфа 2018,Не положил,male,1.0
0f85f805a729bf2de81298991c8920bca38743efba82dcbcb7d5dbcc3836499f,СМАРТ,Положил,male,1.0
1d5210d0b63ec263e4b9e9178b2a691c973093f8a0cd9e3788338779de3fa304,Тримоски,Не положил,female,1.0
c04a548ef3ae6bb8d9359e7cad46195f85390465da193e3c5cc2aebffc906cc4,Идол,Не положил,female,1.0
34ab11deb3d303c442b161551c1d7ee9ad8eb50f9f86b1e2c129fd7c9ca26d9d,Идол,Не положил,female,1.0
d8e817d74af1f5fcf1ad20a66308829c0e1a1c5edaaa4b5d53119796f15c1a45,Емилија,Не положил,male,0.98
dd241c21bef1354ff4c2caf36dfbf0500e783d78b8679eef43db24de59b6c759,Шкорпион,Не положил,female,0.99
dda69d58f5cd93793b8d064e62dda569b8e5e3d0c153cbb3da72e770401374c1,Кекец-О,Не положил,male,1.0
8a995cc94484664dc448f6b11f729db5cc4bdc6b3995c23143d33d4a7ceb8ab1,Шкорпион,Не положил,female,0.99
86c428136a90870980fd257a1d6966ed388623117bc1b9141396996bb830d6ac,Ива Обука,Не положил,,0.0
8b26ce223363999b75d4b9741734ff88b8676237e38c0567651200e9415c1dfb,Брм брм Л,Не положил,,0.0
4aca7389918bffcd86aa2702fecb9aa08bb61e914b421ab586c4ae7ade5f655a,Ел Хилал - Јуниор,Положил,,0.0
49a9aa2903453835d427702238386572dd2743d5743a9307dd052a1b40d53830,Деива Обука 2001,Не положил,,0.0
628fc0ed437ea92f149a2ed0e8d408bbfe04778d5981826a191ddc753cefacbe,СМАРТ,Не положил,,0.0
