"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
9e02fed1ebde1d70b152975e586ade103e2d127ea33ef716d71feb000938b545,Деива Обука 2001,Не положил,male,1.0
78a84100dfd4b72c8f4690b41b0de560a5d89932f5878fd6a4c5bf799e1fc06d,Кекец-О,Не положил,male,0.99
bb9eaa02ddb5159316f4379522a921b07bd357c3e31ad8f8f6fcd68240f88c16,АР-ДИ,Не положил,,0.0
832506b289a5b0d799604ac10378ee9d43f30357fe0c36ceb80e137e23871c6b,Шкорпион,Не положил,male,0.99
4cb4bb428f3b6783fadf3f8f48d253a14055e9273c2c780b2bf1556965220574,Шкорпион,Не положил,male,1.0
7efaf6f24321fc3d09e90af568b09b272b1895f699b7a9fb1b086e7d697f1a4e,Идол,Не положил,male,1.0
65e82357c9e52e7596bde97a45213070e5f52404b42ae167f929184859815bf6,Зелен Сигнал,Не положил,male,0.94
e43e0a5f746b9df9912f58b3f0d159ac57adcb8a0407f82a11debdfecc28d1ba,Ива Обука,Не положил,,0.0
d16f90a33dc37c4d886071e6d963944ca3e6377d9433deecb6d925f90db749e8,Мартин,Не положил,female,1.0
600e347ecbebd5a62c4f7ab4f5f9c5f1e7806267ae443d2dce72fcb0e05aad91,Мартин,Не положил,female,1.0
2d673bb7a850ce32aff8edd390a443b4c1b214c2340e434ec79976a186847c7c,Тримоски,Не положил,,0.0
d6e44af61b9cc36f7a5ac848f72a96025f6fdfe1882e61609e6a9cb5500045bb,Шкорпион Обука,Не положил,,0.0
bd37bdb4b126e34d6c00b2455f25b8e04e1c0a6e6b9dcb912d0e25affc6abf9c,М 22 Маријана 2015,Не положил,,0.0
59a50ce8ba7e620ef354dd086426969164e4ba512ccdd7aa27c206dd6f1464af,СМАРТ,Не положил,,0.0
10466d9502b2c00d53d9590ee12ff7cf2c1413e4cfb33384cdb4c1c4b1a978e2,Кекец-О,Не положил,,0.0
f5ba382472c0bdb4909fd909ce36b592c08b500411f06bd1c2c82d9c6d23add1,Деива Обука 2001,Не положил,male,1.0
9be7fc2d65e52d5629c892ec3d92f1b86ecc360e9d971b9b8fd94bf56fea0a78,АСХ Хирда,Не положил,female,0.73
d4459b674ffe9073ec4a2a8da06b290e475b1c26e05f623d16bb1fcbb77b9aa6,АСХ Хирда,Не положил,,0.0
ff44d4c997d0f834831de16e307f8e4d8075e42eba950c660ab6e1bf091b6110,Елита дривинг,Не положил,,0.0
db096cb10b24888d8dcda51e346a41a37e382507a4d6e5da70a0423b529c705d,Зебра АБЦ Дооел,Положил,,0.0
f3d923f13949de05d0fd599175790f083d9ec622341041363b769cfea42cc6a4,Идол,Не положил,,0.0
7abf36c8a80cfc48a540f8779114629b3b5b8218ad45b61a1f931b2646acc6e3,Панда-ЛТД,Не положил,,0.0
83c8a3de9614bd94efe13a3c11cca90bddd545047bd749b557ffc91b6cc64320,АР-ДИ,Не положил,male,1.0
b3ad3e772a08125ec2c6ff97113f5982c0117f4d989d2f1be0ecf99ecf72bbc3,Ел Хилал - Јуниор,Не положил,male,0.98
f0e8acec056cafcc3a997ada5c96ecf61966ae45257318fc88ed16613d381c22,Бобием,Положил,male,1.0
ef092d9f98dd5db0c5ce6d948f17b9820ad77d043aaaa87f8d49be6901a8fc5d,Алфа 2018,Положил,male,1.0
c3c132270e4831594b86159cb001b935ef1075c1fc9454b01b6b1c8ad1d0f45a,АР-ДИ,Положил,male,1.0
d60a04bf91d91e690fa66f1afffebf9e165ee1a42ca882bd6d18fcee87146c96,Шкорпион,Не положил,male,1.0
fea35aa45d010c5365a5501d7dd41bf0867bb8a5cee581cd18903adbdb15b44f,Бене Трејд 53,Не положил,female,1.0
1cd9a4ea0697c0e57c16d3d1f75b4a77433fba64ce8615303be7d3369dc163e9,Идол,Не положил,,0.0
d9faeec01e13f5bc14e92943b70c25b9e60da85a8e82f79fe51e7f628c0015e5,Шкорпион Обука,Положил,male,0.97
387e02211d24fd1152e6411b857fcde8e4f6e2092639f515f4366d2f9f573e71,Драјв Скул,Положил,male,0.99
81efb2e7796d90fb0afd9df75f06ca29ff82095de1d518c28df2200db6c2b084,Ива Обука,Положил,male,0.98
47f7b34826c5ff74ccdd1bf845e5af50a29b6c6f6dea45fbd87a44e7602cdfdc,Зебра АБЦ Дооел,Не положил,male,0.97
b0e4b327e0802fff88cc75e9221f2505fb70cadc4482a391d46c7a19550b144e,Идол,Не положил,female,0.99
1dce9cd9a2ff9de9d6ffb800da6563bb7511de47ae2d5532e1097a0bcda1809e,Мартин,Положил,female,1.0
7b59eb9de0f672439678b5ca644474465953c5337434d7f94575b54d560d1c84,Зелен Сигнал,Не положил,,0.0
b5b31e012369f4ce31ddb420481460b61b2dccbdefd114357978ed6ee3e7af65,Ива Обука,Не положил,,0.0
8d3cf4a25af58ad123d936fbd8e92aa6cd1601f8d00a1851a263c93169cbb54e,Алфа 2018,Не положил,female,0.9
1e1a1b21ac44615c28d8f01585ac38ba28eef7fdfb65cdd41160d6a204f9901f,АСХ Хирда,Положил,male,0.99
16556fad39a47bf48c3499ac02952eb43cdbb1369c7ced53bb75053ec0bce063,Шкорпион,Положил,male,1.0
01b271e97733662df60e4875802a26592e9152c5b92c2ffdbbdcde1a4943a748,Зелен Сигнал,Не положил,female,0.99
b7fb520a958fb8c6e258e5e60dde9af6cd23bf5b897f62e40c6797e03c789359,Европски Возач ДООЕЛ Скопје,Не положил,,0.0
c184a0d5c8b1dbfbdfc8a2defa42c38d42abe81e9ef8fce1bab035816f121aa7,Елита дривинг,Не положил,female,1.0
