"Име, име на родител и презиме",Автошкола,Резултат
6bce83b91f835aa4c19ceda1faa34b8259bbeebbf27daac1fb518357273ab5fb,АР-ДИ,Не положил
232a4fb0e4ebe5e81b6e4a4b9f4d08f20e3a36a1db7bc7c477291948104a9ac7,Арт,Положил
8b19fb473fae0be6149431f4044ad2713b1de4e87d86fe3dbd4d85ef49872b58,Шкорпион Обука,Положил
4ec91a258f263b53d088c6ea79055af171ecb999ed7b1578a770ef610d811c00,АР-ДИ,Положил
27dde5f54e8a2daedceb0a27f7355acfa064a36e38c369bf8485d0dc96307eb4,Ива Обука,Положил
3bd05833208f13a004b0ceef1654939727d4b0d8512739c5eeb9f9be0a386bdd,АР-ДИ,Положил
a28717d355f2d3d150e8ebae8a97b6ef7eac699678a38c8d11ead875d73b23b2,Зебра АБЦ Дооел,Положил
17766bae4d53d4b84bec661b9f55ad3902de91ccf73713e0a2a4217af02fb065,Зелен Сигнал,Положил
05166803d16eedf2a6cb0927c37d55d71d60f9805c92b7bcea5b668060fbd22f,Тримоски,Положил
580a251f1d3ad716540357adb2c28da309e37e5919a4084a0a345692287c4738,Ас-Коко,Положил
c668e0e237145176b5cb92167152fbb7e2280b3a2e10fdfa2e1e8644be7f6d17,АСУЦ Боро Петрушевски,Положил
f4daad9a9b7dee856828a0ee832f18164a780c3899c4332a9366a73f0d509449,Зелен Сигнал,Положил
7beea38f0b91e4a3792a23704d425456eac3efc9a94a1ac4b2bd67a92ffc18f0,Болана ком,Положил
01131d6dd16e920ca18790e544689af0eb3471e582860d21221d4a228985ae89,Зелен Сигнал,Положил
090225272a59f635c6393746cd05a3e2752166af80efbebd46581b345eb7a3d4,Шкорпион,Положил
004ab54a260a5e4a43565689047ea65f33c3e60404a33e3b47eb2deb403a0386,Идол,Не положил
26d837fa9130509644d7b57329617e6d20ee3595b7b70c4e9eb1b46bc23f48a3,Зелен Сигнал,Положил
fbdbffe5af452ce4f7c3604bea42722205bde9ef053ac4d6e9caefa4ba94981c,Идол,Положил
a0d4bd7a57fba98ff03e640f39fccbbc9cb25ca2ee9c3c3fba3ee791411728bb,Брм брм Л,Положил
5c644970430789f0e062ae3e5f486a2575bde81cf56e21ce6c5e5d8eea04b50f,Ас-Коко,Не положил
91982d30109eb7183ab3b008abbb8ca5e434f07d1792602ad87dafbf7ae20791,Зелен Сигнал,Не положил
05f492ad0ad59f2a00309fe3428b4cac373434e32cc893b08ab13b0a10e464b9,Ел Хилал - Јуниор,Положил
9d365cffddbac807cf4dff3397e45a1b433861ce764a75277790403074079ba9,СМАРТ,Не положил
28f258dc84681715f8b8c3eabc01694fa75752492f3defba51a37bb68e45632b,Ада Скул,Положил
d4b7c215faad88e63b7a592c7ef81fdf143ebe71cf199c188695aeefe3e31bdf,Зебра АБЦ Дооел,Положил
9fdc2d1e005814f9eabd9e4a22d7f77d09f694c79cf1073df0968fed460c7034,Беко Бс Дооел,Положил
4e0aede9676341c7206ddcdc3c26e6f7f78ee6c1633f96b4aced0d5afaab5d77,Ел Хилал - Јуниор,Положил
948d2412556e793d0089de5c14ccbdb08cb3adbaf9755dfbb365a5e80d6eefc7,Кекец-О,Положил
2baf80534d647c617725cad125b38ece2d2c1765915984ef8a9c068391d86ecd,АР-ДИ,Положил
7f3388b8bb3e9b20bbb126f682a997bdef78e99f4e5d302ecb6441fe284b3008,Ел Хилал - Јуниор,Положил
44353468bd1a83fa61498869caaf89e210afd9efa0332a522afe257da6dc7f61,Тримоски,Не положил
f17af1f8650f7b1d4b0d7ddbfadbf5bc306fe13dcf9aafd7cf1970496f43729b,Зелен Сигнал,Не положил
36a6d0d42f76c8060f8c798bb448865652ee7a179f4298f18a62fd4d68a3de6e,Деива Обука 2001,Не положил
8d2a85a5ee270f6f895c85dbd126d728e06e80beb7843e12d607398da42dead2,Беко Бс Дооел,Положил
4b8f7327ebd5bc349b385d6878ab7b4b341c120e476e3b0beb2b0563877d4526,Ива Обука,Положил
29a52ff312fc30dbb58e4f4a148182bb99285a6333e7e286597cf010b88178ed,Драјв Скул,Не положил
4ca1255f7756f3cc94747db816306e46cc2b2fb54a4c373f57d31896404dae6e,Ива Обука,Положил
16c3b4cb760045d5f713bf2b4c008dae3555cd08e3f0dd06fd4492f56fa8949a,Ива Обука,Положил
99e2547ce8a77d23d290a22ede9b7e61c51942a8202d056c4ca6d9cc1d6b649b,Кекец-О,Положил
0be45862b5b7d29df60d92c471d571229b56fa5b0f550fb8d7061d902858aaa7,СМАРТ,Не положил
ace3b0faec82dbaa9fa7d7ee4b28ebcf269144099ccafdb61b69062fb1ade58e,Алфа 2018,Положил
d75a3fc6844cff746d75e5685bf684b5039322f10dcc86dedbb946bb6ffae404,Шкорпион,Не положил
00dfe50185b9966a6fb30f9e191df057ba5cf1982ae7330a6c82144e20e0a04f,Шкорпион,Положил
e921c646ee85117c6283ef1b0c883cb6011c7ac513843dd3345d29ca8048154b,АСХ Хирда,Положил
64509b0ac6a68790e775cb272ce450d9200d3aedaef9b4d6df8374778639afd3,Ас-Коко,Положил
e4459a09ef930bfb08cb498d91ba89ce37173083e35738967a79013f17f6446d,СМАРТ,Не положил
e8937d865d5ce542fb7fe27cd1f775e0058d37e6c0ae9b26b11a411d8a91b56e,Идол,Положил
bcd48acba8caac4e034e4aa23be7a0a28961344add773bdb531332ba16244bb1,АР-ДИ,Положил
a473483acb6b056b52698008d449d19de84a77c6bea1c8f13565a72e92a2cb06,Ива Обука,Положил
