"Име, име на родител и презиме",Автошкола,Резултат
fb0d47a204a15a54c58947165d24c1da403b3f20af80a63d014aba5f0f97377f,Алфа 2018,Не положил
4f6b356541038e119f3e38cdc4cd0782ea8ee4c15e0a9a6873748f0d44de084b,Тримоски,Положил
417b0ae035a4b9d6d172fc27e1c3c811a79e2e52e6049baf22a5f87e96622afc,Беко Бс Дооел,Положил
56a30bf283ae43bbd49431ed379a1ef78a1b03def1f6048b3aa605b1a3c37a12,АР-ДИ,Положил
3c5782b03cf1122499ac65a9674de95beae77b4cbcd360eb8c757bbd51b176d4,Арт,Положил
7d258bf27a70b8c2f7f64ab09a6943c6db25415f0b5e309ccb3c43cfb16f27cf,АР-ДИ,Не положил
033e6de9e0e33cdda414ed5f89d832f0215826340bee0750bd7e0c15fa28618c,Алфа 2018,Положил
32b1ad5f55326ac86948f246a3a12ee4599643a0ed8eda676eeea7a129a1bf08,Мартин,Не положил
595f4fb53fa4a775bf2b6c92731ecc9978be022e759ee5df4c7983417aaef04b,Шкорпион,Не положил
9408523f99643789e9526528b8d72a1be13781b68428ae85256ce981e8aa5445,Мартин,Не положил
58d0ed5cc886ca8feb5e7999c6a144997a194795e24305d82ccf609cc80c6625,Беко Бс Дооел,Положил
a9aba853b1ef62fd628dcfbf0977462f9d66a4afba160ed30e236f9e0b7b2db4,Ива Обука,Положил
4646a402bbcc298b78e2ae4797a8fe34eb1bdb592a2ee4b01217359e34556149,Мартин,Положил
df2138944278fd06325b9f59c3d50ab43b0e424ca616b74bf430afe24fdb2233,Шкорпион,Не се појавил
59aa95d6cda21c367aabb453f558950c9e169d393e63c5b03dc76da0f74f86e4,Болана ком,Положил
60593bd1ac1b24ac6a0fd3b843ced6877b16b7aec41c2b27d8db418743f4a39c,Зелен Сигнал,Не положил
6386811fc0793d6e4d93e2e390d211ce1f21fd56ba549a87f43d31b1ccfd6a66,Елита дривинг,Положил
3859e8b09fb4e0ca788cb3576355656c07889624f0a6831cee69198c0074b344,Мобилити Плус,Положил
22e0acad8475633504b274ed4b21fe572e4e1c437a6c6269e9d0cdc07afc91b6,АСХ Хирда,Положил
ccce023938b70bd2ab304f48e45ca9ba51b21eaa108fed5d96461ceb044fd83a,Арт,Не положил
cbe5e2f1c1fafc1b12f0bcd9a1695b9513e3c6ef991cb417c408e09fef3c4333,Зелен Сигнал,Не положил
