"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
549a46400e056bd6da2b36cb05e87122dab80cff8f9bab934224bd9273ee2abc,Зебра АБЦ Дооел,Положил,,0.0
51c1b4da000bb82224f1a06256554af1fa6cdb502ed65eebf4d4e7f4e0711e0f,Зебра АБЦ Дооел,Положил,,0.0
0e77be536f9143848a1cf86724444f3ea509ec286a56b9c43ffbd25171491421,М 22 Маријана 2015,Положил,male,0.69
28e09f563efb8ead9fd9412974fe5e93503361d79f37ec26163edf6dd8ec931e,Болана ком,Положил,female,1.0
e3188f048b1527a565836945f1b100d89f4508b563788a15d2c360fe7f2615cb,Бобием,Положил,,0.0
a245ae435393b90e6961dcd76f14ab67a881b55afe1ff8ecd19a56229ae15dbd,Европски Возач ДООЕЛ Скопје,Не положил,female,0.99
c61dfd3856e700303eba76c71c0541c0b4bc2150d7d631d22b8d00b7382e9357,Елита дривинг,Положил,male,0.99
c89a863b0e5d207dd94b43e6669334bb65ab6c4f6d7085f605e047cc98309096,Емилија,Положил,,0.0
504858cbb8979a004c95d76cb9a12f96323657ee0f8447044ed455166a02c1d5,Ива Обука,Положил,male,0.99
d878182df73c477218cab7fb7fc48b921dc6b5ec6dc972b9911cef1a36bf3198,Зелен Сигнал,Положил,female,0.88
c2d4a57b65b5b7b305b95b4884fd3c0e7f305adbd817572b67cb4b27a3bcf792,Алфа 2018,Положил,,0.0
6604c5b262ed75ae64ad05ee01f30960d4fa21e0a7c724f86abd9b578479556a,М22 М22 Дооел,Положил,,0.0
7060bd6cce8ed7af43c565e714845170fa4e9e1cf46d55fc8b98e33fe314db01,Ас-Коко,Положил,,0.0
ced22b5fd7e5d590772a9549e9c3644abde52700294c7c048510302fc6ba9edf,Драјв Скул,Положил,,0.0
2119cc5aed5df159358313385ffe64ca1c6a9cc6feac8126339621ec63b3bb05,Бобием,Не положил,,0.0
87734dee358d658a61ccb0e05f5d9be937d7f2eab95d67755561f33fbd29e262,Мобилити Плус,Не положил,female,1.0
1cd2d099935f00ea6a02154acad92ad51e4e859c9d43516a715eae4366e7e909,АР-ДИ,Не положил,,0.0
05cf109880dd7f7943e1e0cf5b91a0475b9bf660e6bf1cc0d5309833a9319ee1,СМАРТ,Положил,,0.0
2e420ae230ddeb2083a587c0e5e1000908772f9ad79aa55992c9431a5f9abeaf,Кекец-О,Не положил,male,1.0
faa2778cdefb6d66000c020e6403ff2f5137928b494b1e0e57249c541a27f06c,Бобием,Положил,,0.0
3a449a3df8d5b07849db4a3cc3918042a986dbbea5dea675884c82413decc044,Алфа 2018,Положил,male,1.0
1e90975844ed512da34480d6047970ca828eb689280ebad5e27a845df8dc6056,Зелен Сигнал,Положил,male,0.98
ccfa2a5b5a3ac939f4b83e14dc0c7e02e0ad5ec7f72ba9e46d7755ab973e492e,АСХ Хирда,Положил,,0.0
71dc8c731ba5e47fe4e1c117b9ba7930a4665a2a96c3a1b9c07746b537dc0d3a,Струга-ком,Положил,female,0.96
c4e6567a98c9d9e44239a7436109dc17f4988780b7c6f52fe57033c3eff98f4b,Елита дривинг,Не положил,female,0.98
eb7b7e4fbdcb835021f700f8621bc8ea44d45c7a31075815b155393647d837dd,Ива Обука,Положил,male,0.98
09c0514c2de00f8c2a03cfa0a94dcefd56ab8bfac33ef1d52d4e1a7d80ad6a6a,Арт,Не положил,,0.0
7bf1c3d52568e296656969b73b5f3853f276d3478cf764376852344e7f07491b,М 22 Маријана 2015,Положил,male,0.99
b1c0f79cd63ea0dc0532f321cad76f5dbd8be111cf5c396e426e492c90296f60,Ива Обука,Положил,female,0.96
c7cf98bf3249c11be3bee934cc23e61f6413b528e29f375bd468f772f0a71d6d,Ива Обука,Положил,female,1.0
a4ebaa0c73d6c3abade8d7be5e9420c77e66347a968ef2f997368d145f4857c6,/,Положил,,0.0
e77ad25efe9b778f6be49b96cbaa6b327c3dfc3c6c04a727c58ef4352e95d93e,Мартин,Не положил,,0.0
2c6c9048ff03b18076f50c00a1fdd4fd96bc1bb261755880857a15a3250c44e6,Зелен Сигнал,Не положил,male,0.99
afea6d1e05fc01f454dc585b5fedbca51890a76c8e99dfd5958078c22ef59727,АСХ Хирда,Положил,male,0.99
08b7f4dd0c8a2f421f77c7d8e3a9dd5797c6cb29e1052f0ab64181d5b0858f4d,Зелен Сигнал,Положил,male,1.0
cf9c0c4ad094d213facedebf281ab1436600b5881b239c23ff12033d8d8895ef,Мобилити Плус,Положил,,0.0
8e41bf54c643743cc216c9ceaf8d93c5d8610c364a296fe1baba51002c9e2d64,АВТОМАК Гоце,Не положил,,0.0
be6aa0bcb695c6e967a9489ad7164d1fbf956b9af0c029d5930799e5075bf1fb,Сигурност ГТБ,Положил,,0.0
446aced4b89fa7575b87ae7ede0a5fd04c8ab66f703b62919f9adf2a8f36f256,Кекец-О,Не положил,,0.0
3ba94822e081c5e2dc5832a74bf95f463be8266b994bdd5fcddc0c8b059791ab,Шкорпион С 2014,Положил,,0.0
bf8730d9c5ba8afc9977fda32c53deb5b9cfc68204733ede30a8344f982f7c8a,Ива Обука,Положил,,0.0
cda9bef63c901d9670d86d9eac38e33f5de95ed3dc8756b5cbe7de0a12015cf0,Шкорпион,Не положил,,0.0
5d47fa205c2a5b699364ed3fd0d2293cb72af9baacc938d23baf3bf16318051a,Шкорпион С 2014,Положил,female,0.99
755ba3c8766b9c0b3faaf86548fdf619043fa914a502d56ff1e37fdad8e29ca3,Кекец-О,Положил,male,0.95
cd2daba5216c73ac246434687a0e86adbba242d86d423e70f4c1fe8bf883a93a,Бобием,Положил,male,1.0
ffa4e5798d057e0a8a1fd79974b095c758753395dbf56f5724bebccfe6fe5deb,Ас-Коко,Положил,male,1.0
ccc7d3c6337ae847a545aa13e1fb4d2ab65877c0ddd51f910b00a01ce520103d,Мартин,Положил,male,1.0
c4b6b804cade28b3d9ab6f4a7938e084ee9c1342b413eec9b13253a5e418a975,Тримоски,Положил,,0.0
8e04b9358af9abfee78eaec3148ae3f6780faf6451195b47049dad77e32ca12e,М 22 Маријана 2015,Положил,,0.0
cdec2ac4f5f502335e73652360c67ece81c51e06ba2005af1544674086ba2b2c,Сигурност ГТБ,Не положил,male,0.93
5fdb7f5f3046cb13642528228d87ba23c9392fc8b824a12a30275290c499a619,Идол,Не положил,male,0.99
029e69a9c333ad8646aae547ccebaed8c901f0575c0fc231d036680f0ce9b3df,Дацко,Положил,female,0.95
740dc19bd003ceb3dc3dba1e595cc5c3082b967a80ce757407049b1547197ced,Старс Инженеринг,Положил,female,0.99
2b0df9955a5878c86ff142b581e95955777f56454d0b304f8834cfb3cf494742,Зелен Сигнал,Не положил,male,0.99
01dc3264c417eb081eb7ac8e75e7ae184b4697e42a4370240b71894aa8e0d54f,Бобием,Не положил,female,0.99
19fe8f3c0b13ab0e471ba0806e72aef39b6036d62ac53dc171e7ade4e89e62bf,Мобилити плус,Не положил,female,1.0
70d11846efd98072d4b63a5fbe7abf9c8101698d95c760b90e65489cfd58b60c,Мартин,Положил,male,1.0
72afd048ce1c98a6d3e87138e35fbae383072c588885f5aafa7cbdd9091a85fe,АСУЦ Боро Петрушевски,Положил,male,0.93
a634b2477adeb6d161cb898e240fd5919470519a69d04d9ead839d984daad538,Панда-ЛТД,Не положил,female,1.0
c78e983a797ae38e88e4fe1381a59aad255d8341e9d951ae12910438ce03f211,Зебра АБЦ Дооел,Положил,male,0.99
d4c5b0505319a94f9e1e12c079525933da6da9af33d8cbf728665397d036a9b5,Ива Обука,Положил,,0.0
97cccdf039f467b8e8875cbefe07b0c6aecf7354a3c9cd88133b8de1956663ca,Идол,Положил,female,0.99
c6a91aaedfa865b7104e881636e6221ac4124457136711c01a04915ef7faa90b,Шкорпион С 2014,Положил,male,1.0
0126f69761f7843d7960e3cee33891409a962e01c926775cb812aa2617841ad5,АСХ Хирда,Положил,,0.0
5d054733510da7b130d8bd4a31f835cc10018723f1bfa917f2189e5b56456bb7,Алфа 2018,Положил,male,0.99
9fed39421e71f0fccca4ef64ca043a9c56e6a774b3c8387b69f2aef04f4db2de,Обука Б,Положил,female,1.0
4532a240800b3cfa5aaec336f8cab6ca64fe984c66571eaff8cdf0ec7c6c52f2,Ива Обука,Не положил,,0.0
15ab6909088cc8241c35f9be036e22eeeddf98f37effdd09382b06a0af01258f,Шкорпион,Положил,male,1.0
4f009ce19241e13392b333146858466f7764b35f3493b678ec1c07bed168ed4d,Тримоски,Не положил,female,1.0
