"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
be42e1041ad40df93b586240ba4e2f18f3ef511d20d70442f5a62cb487f43d14,Ива Обука,Не положил,male,0.97
20f9299ed68e25bca14351ace84f764c9b4b7b210a970f9e5192b3277b5a0a72,Шкорпион,Не положил,female,0.99
f0ef238966ef9ce5472099104a2ad69d6e67e70609c17f4a7aa998a590c0aafc,Струга-ком,Не положил,male,0.95
1241fd6ac2c15c3f729a046d0eed41d94354e786b2998ad559e5fc38e449f3a1,Зелен Сигнал,Не положил,,0.0
18bbd326f0732b015ac807699b1bffd1e13bfee78518fec673dc9294fe3f7277,Ел Хилал - Јуниор,Не положил,male,0.76
ae6a7ca604086938a48108a4e9ee03d9856cacddb24db78d22b30632b4d6a594,Шкорпион Обука,Не положил,female,0.98
b7f934ec9a0613b04bcd12ca1a1cec3f9d827ccbbdc937bfc3ab951b0f8a3cc5,АСХ Хирда,Положил,male,1.0
3d0299db5b33e6fbba5e6d4938e6148248c08e0251e95e4263a44737da7c7667,Ива Обука,Не положил,male,1.0
d5f614f0d99fa157c5d64a55db8ec64ea4f018fc729cec30d1dbca904129dc6f,СМАРТ,Не положил,female,1.0
4b4309e417f3affb209597554308295e668c3fe9a75fe3f7cf37e7cc639b0b48,Тримоски,Не положил,,0.0
8c6b063a7817b26af17f1441ca7a0359b40a17950bae7e03115805a3c02d3874,Максигнал,Положил,female,1.0
1e12f355f1fa6ea4bc728248725ab49fbce650607a28c2ac6046fb75c2d3e934,Болана ком,Не положил,female,1.0
357a5fe661a9f0a246cf7a7d39deabbb4ca4be6b028b790cb12c9fec20c7b36a,Алфа 2018,Не положил,,0.0
ad4701567db623c6b9ed837d276d92d3ceadd750088e74958cc8d6acb36cf884,Шкорпион,Не положил,,0.0
c8df0040bb24b06147bffb422f7856257dc3c56483de22263c762cf2ee0fba19,Тримоски,Не положил,,0.0
d7d91f3b4710f8842fc48258eb14c85440392ffaee8b6552d93b18c998a6bc0b,Алфа 2018,Не положил,,0.0
555c150107e62839c2cb88060147e6b56cd4a9dd02395fef6999d42e99eec65b,Ел Хилал - Јуниор,Положил,female,1.0
19f608ca24822ef60b2f42c6e37ae0663a4a9263f6b779580b1cbf2211516362,Зелен Сигнал,Положил,female,1.0
7234bbefd17b94010b056e80ed64734e06b72bbb78cdd962265c22e8943e44a0,М 22 Марјана,Не положил,,0.0
2ad6b29c9f16e4111f8982964300e5d28bbc36e88f0cd532cada471f2e3d68b3,Ас-Коко,Положил,,0.0
7350dc699116bd2047921f18bbbba42d01bd729e6e2c2c9ebe77e4af077c3f70,Мартин,Не положил,,0.0
681d42b67b2ecd45e739d9abc7eeaac85f758a8618ec3b8a06eba54194ac5dc4,АСХ Хирда,Не положил,,0.0
7ec89ca446fc97f25f3cec75d5467b6ba2f1df3c10c33d9d0fb61d0e4e651901,Сигурност ГТБ,Не положил,female,1.0
aef6a05f49132b6d7fff3c88c410afb587d2e0d4689c8d9cef532b2e8c15ad39,Кекец-О,Положил,male,0.99
65fa0b1891e028788270ab0283c7492f3e503cc96e8b8466743691eb11b6036b,Зелен Сигнал,Не положил,female,0.8
d541906b8341540f9aaaf7b334d51429dc45908a36748df42cb5051316187492,Ел Хилал - Јуниор,Не положил,,0.0
34841908e97945c1713b89fcc5170fb6283849dcd82121eceab41be6ea076198,Болана ком,Не положил,male,0.97
bb90b633e23b389d187af424d0d9f661e669c4cb07b76cd93f545b26b0435975,Мартин,Не положил,male,0.98
d77bd27d81d9cc554287a0106276814555dab3267ca5fbbcf9e0b10c211861a1,Виза,Не положил,,0.0
67321fe433f0cc4ab078b34877d1e0c04c46d70f0518d4399895fdaea00338af,Шкорпион,Положил,,0.0
958f94cef33f3d7c27a2cc799537821110bd637af79f5a13bcca98b6450e94f2,АР-ДИ,Не положил,female,1.0
5bc84e1266b705fe485871a5e2f958404e23f6969963151b7e8b5fd12c63733a,Софи-Скул,Не положил,female,0.98
8225dcbd6bf460e46e284470c48d158ec211c4e8580e1fb2095d09addaa7c0d3,Шкорпион Едукација,Не положил,female,0.99
edf888d74adf3cb3c723a80459579a3ff16d9fa10533429f647cae78789914cf,Панда-ЛТД,Не положил,,0.0
ed22f6704994c574537cc869256cefb2ddb72bb872c003b133d4b3f2b1af9f16,Деива Обука 2001,Не положил,male,1.0
f04659c765cb3932c7b2cce4eaafc103c7a1b32e99a08c521e775157ab9d2dc6,Шкорпион,Не положил,male,1.0
45f164d1afcff13b330136df09b573a7ec6080d65f743d5f2fb6bbc5636defc5,Идол,Не положил,male,1.0
950a333d3804e6f8a020b81fb177222000d47b927a5e75357f9eca163423d08f,Сигурност ГТБ,Не положил,,0.0
2f22786d7ce0ed77c9f37c4d01b6ee19475f6baad0b183b48b79f1c94a6e5101,Болана ком,Не положил,male,1.0
c27762330261361b8e169e04f47f7fd26a64e6181bf7d6faaac39bb3dc55acb9,Тримоски,Не положил,male,1.0
75f486c36f9d9cfd600a8fb6e94c9f3e211115f82ea0167d44d75083a058add6,АР-ДИ,Не положил,female,0.99
df8c70d73c5ae5f0a49e6e5cfcc5f4df1762703af0a16a34f55d20a8ea89dd3c,Болана ком,Положил,female,1.0
275fb290ca4da719cafe48077b74aa08ef6c80e9d356f276020b16085ffe627d,Болана ком,Положил,,0.0
6ded0b45520f86e528eed0f854271908814e2b45efa8b80ad11239526acacf88,Ива Обука,Не положил,female,0.9
7ec73fbe958301e879ebdbe9ed11dae476519499f779c0a289dc511cb959bfc4,АСХ Хирда,Положил,male,0.98
208249f1a22b3f05dc8d6cee4d56c661ba11c5fd13c18bc07f0a258d8a5c801d,Зелен Сигнал,Не положил,male,0.96
2264442b7b34e3c1f2e702c443dc3a8c0c6f4074eb958d4a2e3f510b8b6db385,Арди Јуниор,Не положил,male,0.96
03144590aaf31182214cf734ed003b24ef77248ccec116f5e4d187730e0748ea,Зелен Сигнал,Не положил,female,1.0
2c5787fa98dd6480fdef477f608b872934fd12f774e529956b4139c959235095,АСХ Хирда,Не положил,female,0.98
46233753b225c253384b9f351e516ec745cede7fda0b843c45c70f0b27c91d60,Шкорпион,Не положил,male,0.88
052c67ce251af6d8eede849bcd3d410e2a4a08c37f4589111786b74b10d55322,АР-ДИ,Не положил,male,0.92
0ea67b3ddcfc07ce9191d1d65c31aba98f0099a0a787f6c51b91eadc25103583,Арт,Положил,female,0.65
b230f84cc8e98a91b82ca5a31d062667c2db466ad7dd0427c80a03ef1f977856,Кекец-О,Не положил,female,0.99
071b670886251769e59b9cf5e38a30a51e14ca2b84f0c301d3b5962a1af0ec98,АВТОМАК Гоце,Положил,female,1.0
3a2830e69fb9dfcf31cbdaebacf98961bc05d1f6b2f82b64016432df70f3d313,Кекец-О,Положил,male,1.0
eb6e8eeb86d2226f78c838155721ccc1a904d4b23b3ab5370b4e2f0e1c6e707b,Мобилити плус,Положил,female,0.99
4b0d99bb089601c2eeb86e887a6c61d10526f35cc1a531b070051d7de62b7392,Арт,Положил,female,0.63
4b6715d97de3e798a01e334ef41d3ed933783e81c769afb650f712bf83ac40d7,Шкорпион,Не положил,,0.0
b5d09f948793e7ca4192652e00434544a0331d83911424f38ff45ed9e1f120b7,Болана ком,Не положил,,0.0
22a5a2b9c098943cafb478f908fdae9684a7de948be687094414e00f1ff57ef5,АСХ Хирда,Не положил,,0.0
e0618a9528dcf341eada2c4b54fed495cbd30571a33e7d29b78b63e5eeb04387,Зелен Сигнал,Не положил,,0.0
48e7fe0a04e52a86605a19be9c313607863386ea483e6245db8f0e6d410911d8,Нико- феникс,Не положил,,0.0
e4407fb6918df8df8545ab3dac7955d28f81d65b6f1ee1be3b86389c5ff5692e,Мартин,Не положил,,0.0
a74aa422a238f0a0c1fb14829f9a5a47fecb1df1845c624a9b3346ceb83cf1be,Кекец-О,Положил,,0.0
0196edd83aa9576665257f151a969ca5f27014a83b94e4c1c8f169ea33497030,Идол,Не положил,,0.0
111f50fdc7d7d04a986fc5f092510f6b8bcb5556997c6392c0f4d612d4cafea2,АР-ДИ,Не положил,,0.0
cfbb1a1aecbd60d7bd5a7e1ec755c5498e0acbf8fb863144b2d1f31cde5fd4dd,Ел Хилал - Јуниор,Положил,,0.0
decf5cf1749c6a7fa24df1ff2ac6d2a123fb31b02b16c39c724c4276a4fc940c,АР-ДИ,Не положил,female,0.68
1d9c7f0340c2cd6405d249f158e1abd3cdf83128df2463cfda9216f8e4d3d43a,Зелен Сигнал,Не положил,female,0.99
633cf42f489555c68e88c1fb109d872e0ca2faf3bdf7edbc72fb1c5fc54af283,АСУЦ Боро Петрушевски,Не положил,male,0.98
70daf4865964e65fed82b91786a7075cee80977468900614e783c72071a0316a,СМАРТ,Не положил,,0.0
cc682d12a30a3ca52f310e51b76757781f142e9e5698539b17a0e1e05f1a1459,Автомак,Не положил,,0.0
4357ff24158bc6b6e487cd6fd29d5f5713fb1515169dd3ce7e4c09ea5f8d2fd5,Бобием,Положил,male,0.98
4a8693d59b6b74a67f29155ec56acb5845ee84cb94765fbfd18fd8073243a5c3,Арт,Не положил,male,0.91
