"Име, име на родител и презиме",Автошкола,Резултат
edd31c4529b7df73681404a07fdca0af38ff4fc869b96844def1e3f0c484cd32,Арт,Положил
6e4d375e6cd8599a96766dd62fb31c9730d0a2d14e2edf8a99788359940a51f4,Ива Обука,Положил
0dc6b6d63920691f8fe1427300b5aecc2a7501aa165d68f04ae882ac8958cc22,Беко Бс Дооел,Положил
2c0626a9a0418328923886b9a47daa1cf5eb83be6fa85703b0ff10236e4d9ede,Виза,Положил
21f2750afa82ed8c3d70cf06bb0b6d4621eaff4057a69bdccd29892e5b49e1e4,Зелен Сигнал,Положил
14b054c6d4ed715b9e66ee7eb3cf97b3c89ad8f6eef60016c910dda526186847,Нико- феникс,Не положил
7f872e07b004af025b7aeb179197b7e3e56b4c6ee339d799f1aa6f73557b4e33,АР-ДИ,Положил
9de13f3c4d8c77f3499b4c9c3a95a161ff8ef91e50a93c8dcd1650231b8edbd5,Ива Обука,Не положил
a4604e06b19fefb1cddee2a3ad0d34eba10d315eb2c853173cc0e2425ea43aa0,Арт,Положил
652d40d3e39631f41a73c5edacb415fd4958810b89adabef35170570bfa919ad,Мартин,Положил
47c49a6e1d802b64d6d248553b1e8e5cbf0c5a820eed121fbd79e5d1fa82d160,Арт,Положил
629e2246b0033c4132cdbc350925d4d05fa592a776533b55b368d95941644aef,Ива Обука,Положил
54c0589251600550f3d658fdd3dd38e62ef20fb32fbb254922292bfaed95b774,АСХ Хирда,Положил
58c5104e14f0204fcf97f903838eb6ad5f852f9e1aac69d10a02286c225139e0,Идол,Положил
be9b74c03ee3d90c143fc581dca9b004cf37b624deb90dbba28ad0681412e7ea,Ива Обука,Положил
bca4a774b004fce709fd85b5d9c3b59764b71c5b33eac791583c9fee491ed43c,Алфа 2018,Положил
c2c9df7fcfa8f65abb8cfcb94faf8386f5eafdfde923e2fe006e321c0694589b,Мартин,Положил
5deda25ce0834f3f8e122919c2d4731e6831d182cc438731fece1309956757e8,Ива Обука,Положил
7172d84080c6ae06bb4667529dd7b5ebb985d4217983dd12aa6d68b4e126962b,Беко Бс Дооел,Положил
26a8b0544bacd96909e48322f3e8ca1ecab047b84a4639964ec6b031f6b5a757,Ива Обука,Положил
713d9542ce9d434266a707b0cd3012c4a4c32fd4561452d4fc16417d60702dd9,Деива Обука 2001,Положил
48659bf0281b30a649fb850c4e7cf4b6807a9d33098c370084e4820dcb960e84,Нова-Нова,Положил
0fb893ff7ca792b329ac2dbe297c451cfd3cec55e20a1e5e8c036bf24cb82562,Арт,Положил
34ef26a581199e0df6a06bd80d5f0b4d19542eface98978db341a33536bcd5dc,АСХ Хирда,Положил
11ce12d05180d10238bc434bf9b0e8d83e4bc2eb43a41cc019ab54f84f42dec9,Зелен Сигнал,Положил
0acf8f01addf43a42f99f159d719676f399c214ff4bb1990ce470936d27e6721,Ива Обука,Положил
c7e3de9e8aedb148ed8a46ae85c50b14192326fac9592583ba2d8111d6ecb85a,Мартин,Положил
4c96793e04a7bc0af77a73fa53148077f261704bfe99f136c1c44a267f2c3929,Ива Обука,Положил
5731e5cd81eaf6ec0664d4943a911a1f915414edcb85b6c3118041e6f41385bb,Ива Обука,Положил
eea6b16b6e21397623a7f80bbf5a1bd9900615cdc03dcd9a0131357581dca3f5,Алфа 2018,Положил
1d573cae8873a74019ad47f8a2f014879a953c700de70b31b68b69cef821c6de,АР-ДИ,Положил
708086ae7d3aa8bbeea759de0b166521b7b6ea8ce5554019b9de37cadc8ddb63,Зелен Сигнал,Положил
69354de67878f58169264803d62535d585f746230fd17e15ed2206446854df73,АР-ДИ,Положил
21fc3bb405ee426f2fe8bfd26621bf6893cd11160f7348478247de845a8cc018,Ива Обука,Положил
24e9e0f978e24644f6d04489ef70fdf2f34e5f20bfffef7b329a2f3db1265736,Бобием,Не положил
59c8d20f44eb8f8984538da8481d183d0a624897e183a41ab234dbb2e35d0294,Беко Бс Дооел,Положил
