"Име, име на родител и презиме",Автошкола,Резултат,Пол,ВеројатностЗаПол
6e5c087b1d56ecfde69886241bbcee532298a7166d04a0e6e261b53d620387e8,Ива Обука,Не положил,male,0.98
bd4aae05369c55e83238fdc53d51af78dd3623ed852964410de05d9ef768af44,Зелен Сигнал,Не положил,male,0.91
7cfab9d99114e80069869a140bee033592937764cd26eed918f3e2ad1a46b365,Шкорпион,Не положил,male,0.99
bbbb79c3c2863a1db653b205f1dc5ea101ada1dfe38e910fcf41e643ec4e210e,Ива Обука,Не положил,male,1.0
ab50090c70daf79c9aac9b8d057e839991e2e23eb5e78715fecfed890adc77f0,Ел Хилал - Јуниор,Положил,,0.0
87bdcb2af7cc2ea68ceb93cfe41f68bf6790b912807f23e092de810a6edb74cf,Деива Обука 2001,Положил,female,0.99
ac84bbf894ff75bff47dc856c485b97eae2685c43b219ca0617fa01b22425f49,Мобилити Плус,Не положил,female,0.99
2c09544f5519ec4336c91e8680f3a84a6c5be2c096d07350d44de996855ea54a,Болана ком,Не положил,,0.0
7172c59b064eeb74a139b75e9d8a37bf47a2f96a3c6450ac357063ccd667ad62,Тримоски,Не положил,male,0.93
54691782d082e86dc594303a93680ad72dc948a53624929be3851024833eead3,Брм брм Л,Не положил,male,0.82
c4a03aecc499edd65a5f816bea32bcb8d02d4c940b702a6d8839286598b3d77f,Шкорпион,Положил,female,1.0
8f1ef1e00ed9d090f6965e71b86db5fbfe2b22442465d074f3365a1f18040dc8,Болана ком,Не положил,,0.0
03d3394604b94e7e78fd4b000492dbb5973aadab7ae03cc4886499b6f22528a6,Алфа 2018,Положил,,0.0
4e0cfef33b30109dd2cd6f1b587d418556df98317c06d1086ad9d0eeec09f50a,Банкина,Не положил,male,0.58
0de5a888ff89ac98af35d47409de0eb36f76cd59ac39203f8365db7f974e0efa,Алфа 2018,Не положил,,0.0
82dbd39a7a2a275d29805d88beb1d1748cedbff6c43ae1d3635104858ce0cd84,АСХ Хирда,Не положил,male,1.0
320293bca632232166ba50d9dbe64a7dc0027cf147686ddca8f45ed84716acba,АР-ДИ,Не положил,male,0.97
da11078641a84de6e44fdcc6903056880b1f5b1fdd3ef0b254beabecf1958420,Кекец-О,Положил,,0.0
983d0aa6481f7a622f48951ef1c112ee38c036df3dbf27fb560a758a8c989b80,АВТОМАК Гоце,Положил,,0.0
0798573c3aebb7488dc7df098344101d3c814fda4de3aa16e458ef3cbd82e330,Зелен Сигнал,Не положил,,0.0
d7f2178608d2550db0736afba259d4f9ab4cfce43f56d209662229c70bf49766,Ел Хилал - Јуниор,Не положил,male,1.0
27e0cdcea842901b1a0a9110670b1248fe0f08a0752f2ca59201c4fab620793b,Ива Обука,Положил,male,1.0
f50f7b4d5191d6a5c9a3a27ac3eaa6cbd27bf16b9a13a000dec3f77d34341498,СМАРТ,Не положил,,0.0
09a672402ea1c3b7fac75ce2769b93a01302c8efd7c9d30732c9b0635b6f9f28,Панда-ЛТД,Не положил,,0.0
bb216bafd30d1e4ebe5fe9be265ba164a02f2d871b877497c94abe2e9f6e452b,Драјв Скул,Не положил,,0.0
9191404feda4ab745d9b45f08c85c143d7e01cd81691238250102102c0e76b11,Шкорпион Обука,Положил,male,1.0
247f1b86c37ff92087d05cc568d1472c7523ecef6eaa2c7b41132937af48c958,Мартин,Не положил,male,0.97
6061298e01de816ca357c21e5c7fda904c53b81f53f50a3921062e39c02227fb,Идол,Не положил,male,0.97
f25664d91b633e67613d115cadb7c0b1126dfa04ceb87e815580d756a100ef06,Ива Обука,Положил,female,0.97
6df4c4f0f880ea6611178e1df25ba54d4df3ef9015a2d84a31a73842bf47dc8b,АСХ Хирда,Не положил,female,1.0
9fe862e7f6088428e1d8262b5d97a75128e79b07a52d748eedec6e5806f45f81,Мобилити Плус,Положил,female,1.0
189a130885e8e7b867be4da6942dacf844e7c075b1281acac48747f8494e247d,Алфа 2018,Положил,female,1.0
10c4ca624997cb4fe8591ef99680fc77447688d3207ea836e19354ad6990d95c,Ел Хилал - Јуниор,Положил,male,0.9
77b4d70af4b05ba8544cb5c7e56f8a119e61be73504eaf3c9613237e388e2d3a,Панда-ЛТД,Не положил,female,0.99
d31f31af59eda78bd3d07556b8f98befd9eb7d1a772de512a9289b46a9dca6e6,Шкорпион,Не положил,female,0.98
28aee3bc29d91a7b1a0aa7e00fa5521edacb0b4fc2a050c3af088663068d39ac,Сигурност ГТБ,Не положил,male,0.99
be7b75675bb13bd198f76dab88f7cd1e943ad006f15a6a0d287dc1ad39a7972f,Ива Обука,Не положил,male,0.98
ac6db1cc8f5b2754fefa02094b05208d5122d6b874df7aa1b8d9db10198e9821,Зелен Сигнал,Не положил,,0.0
8e3ec681226436dcdc2c3748640f9cb88542048e167a6b11de5e1e3c38a97ee9,СМАРТ,Положил,female,0.98
e9a0b5786aebe612fe3c2ddd1fb8acf3c1dc2f2e3779a6268a0f5b7ea5ae90ee,Шкорпион С 2014,Не положил,male,1.0
9adf66edaf7edc6abdda93e6d22828441de714b4d367aedc4ca26a03a4d0edd0,Драјв Скул,Положил,male,1.0
c7cf98bf3249c11be3bee934cc23e61f6413b528e29f375bd468f772f0a71d6d,Ива Обука,Не положил,female,1.0
2e08d98a1f9fbda3a48a470e7ce6b7d70aac331ac3cfd8b74fa5d8c63e172513,Шкорпион,Не положил,male,1.0
094ed4c1f026d87b3adbec9b0ea25b40ac68b2689726ea91d5ad5e24ec1c7b1a,Панда-ЛТД,Положил,female,0.99
a4ebaa0c73d6c3abade8d7be5e9420c77e66347a968ef2f997368d145f4857c6,/,Положил,,0.0
